memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;60237;6023;0;808;1106288;15984;34715.44
7;t;GET;20;68391;6839;0;753;222637;14085;13047.13
7;t;GET;30;63642;6364;0;921;437043;15098;20733.14
7;t;GET;40;65714;6571;0;723;173261;14710;14330.36
7;t;GET;50;52098;5209;0;815;2198121;18503;88360.57
7;t;GET;60;63602;6360;0;820;903939;15145;27644.11
7;t;GET;70;58737;5873;0;673;1828888;15954;68682.94
7;t;GET;80;63299;6329;0;884;2579658;15637;40155.33
7;t;GET;90;64118;6411;0;695;543068;15044;22657.21
7;t;GET;100;65797;6579;0;625;620894;14649;25201.13
7;t;GET;110;57340;5734;0;664;1402769;16803;39125.78
7;t;GET;120;67631;6763;0;492;223678;14249;14841.67
7;t;GET;130;66770;6677;0;768;379635;14434;16441.72
7;t;GET;140;67150;6715;0;556;195089;14355;12732.33
7;t;GET;150;72122;7212;0;686;194928;13359;11148.08
7;t;GET;160;65584;6558;0;758;343037;14692;17682.42
7;t;GET;170;59039;5903;0;605;485031;16322;24561.94
7;t;GET;180;62727;6272;0;958;441419;15365;18691.88
7;t;GET;190;64678;6467;0;658;618345;14898;23205.40
7;t;GET;200;62050;6205;0;619;686234;14287;21895.34
7;t;GET;210;59609;5960;0;655;1729577;17438;47732.04
7;t;GET;220;64882;6488;0;816;1037716;14869;26318.05
7;t;GET;230;59416;5941;0;684;1847602;16226;40607.05
7;t;GET;240;64068;6406;0;758;681943;15044;24969.91
7;t;GET;250;64409;6440;0;720;1060229;14960;28787.61
7;t;GET;260;63554;6355;0;596;1953323;15166;43605.84
7;t;GET;270;64846;6484;0;732;361014;14856;19623.58
7;t;GET;280;62738;6273;0;658;219989;15359;16767.04
7;t;GET;290;57477;5747;0;614;366623;16766;28000.27
7;t;GET;300;64712;6471;0;650;396526;14882;19751.33
7;t;GET;310;59095;5909;0;769;1155704;16333;48122.31
7;t;GET;320;63894;6389;0;615;983472;15037;24362.25
7;t;GET;330;60464;6046;0;407;580863;16010;29499.13
7;t;GET;340;63187;6318;0;602;464030;15247;22347.37
7;t;GET;350;54063;5406;0;802;938339;17824;35576.84
7;t;GET;360;59013;5901;0;734;1298314;15513;35575.93
7;t;GET;360;59013;5901;0;734;1298314;15513;35575.93
7;global;GET;361.5;59013;5901;0;407;2579658;15379;32322
8;t;GET;10;58694;5869;0;730;1197394;16403;35048.38
8;t;GET;20;67204;6720;0;413;223770;14347;13092.06
8;t;GET;30;62418;6241;0;963;430735;15389;20877.40
8;t;GET;40;64589;6458;0;691;191498;14955;14404.45
8;t;GET;50;50601;5060;0;788;2224499;19049;92140.63
8;t;GET;60;62496;6249;0;624;953985;15425;28011.44
8;t;GET;70;57394;5739;0;586;1829561;16403;70314.04
