memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
8;t;GET;20;67857;6785;0;1551;256669;24877;22300.03
8;t;GET;30;58668;5866;0;910;2921839;28741;77573.43
8;t;GET;40;69669;6966;0;1763;380014;24190;22554.46
8;t;GET;50;63005;6300;0;1546;839630;25614;35805.27
8;t;GET;60;64931;6493;0;1105;1068406;27208;54677.97
8;t;GET;70;69212;6921;0;1163;973049;24251;35574.84
8;t;GET;80;59391;5939;0;1635;1780284;28536;63427.41
8;t;GET;90;71666;7166;0;1437;313224;23515;20871.50
8;t;GET;100;66408;6640;0;1524;949206;25186;48807.77
8;t;GET;110;68423;6842;0;1481;461221;24829;28784.37
8;t;GET;120;58487;5848;0;547;2943211;28870;88367.28
8;t;GET;130;69122;6912;0;1170;291788;24411;22003.95
8;t;GET;140;69099;6909;0;878;411486;24391;25480.22
8;t;GET;150;67910;6791;0;1115;1033707;24858;52762.11
8;t;GET;160;61163;6116;0;831;442632;27014;36279.38
8;t;GET;170;49884;4988;0;1516;3343301;34486;111937.33
8;t;GET;180;70006;7000;0;1210;325562;24049;23380.15
8;t;GET;190;68673;6867;0;1219;726393;24466;34569.50
8;t;GET;200;72944;7294;0;850;252155;23252;18966.27
8;t;GET;210;57141;5714;0;1452;2278678;29520;68717.52
8;t;GET;220;58896;5889;0;1399;2479399;28629;78017.16
8;t;GET;230;66486;6648;0;1799;656553;25383;40339.76
8;t;GET;240;65304;6530;0;1177;565306;25814;33758.03
8;t;GET;250;56135;5613;0;905;866566;30037;50156.41
8;t;GET;260;53623;5362;0;1139;2247252;31452;84531.03
8;t;GET;270;56910;5691;0;814;1149356;29626;69408.79
8;t;GET;280;45975;4597;0;1035;2869273;36135;146563.02
8;t;GET;290;59050;5905;0;1302;583108;28977;49072.99
8;t;GET;300;61173;6117;0;1332;2532308;27586;77919.45
8;t;GET;310;65202;6520;0;749;627071;25777;37321.73
8;t;GET;320;62426;6242;0;693;1015880;27132;30833.20
8;t;GET;330;71310;7131;0;1379;389878;23190;24952.59
8;t;GET;340;61660;6166;0;1405;542260;27872;45762.22
8;t;GET;350;60311;6031;0;1301;505502;27973;38070.64
8;t;GET;360;51430;5143;0;1346;4073049;32763;137178.25
8;t;GET;360;51430;5143;0;1346;4073049;32763;137178.25
8;global;GET;361.5;51430;5143;0;547;4073049;26711;56942
9;t;GET;10;73731;7373;0;814;190585;22939;14232.89
9;t;GET;20;68276;6827;0;1354;258832;24793;22432.63
9;t;GET;30;60141;6014;0;764;2600500;28123;76116.55
9;t;GET;40;69859;6985;0;1346;2834790;24272;25524.88
9;t;GET;50;66543;6654;0;1505;345184;24277;23799.74
9;t;GET;60;64288;6428;0;1121;1069716;27223;58854.50
9;t;GET;70;68745;6874;0;1374;983071;24941;38665.01
9;t;GET;80;60087;6008;0;1666;1704218;28161;62452.71
9;t;GET;90;72585;7258;0;1379;308083;23341;20775.19
9;t;GET;100;69015;6901;0;1458;949332;24536;47770.65
9;t;GET;110;69199;6919;0;1394;462835;24453;28826.92
9;t;GET;120;59393;5939;0;739;2846259;28515;89012.57
9;t;GET;130;70458;7045;0;1501;291842;23997;21600.57
9;t;GET;140;69879;6987;0;961;376618;24219;25342.51
9;t;GET;150;68407;6840;0;1090;1034899;24654;52502.22
9;t;GET;160;62457;6245;0;1389;412600;26514;35766.78
9;t;GET;170;49954;4995;0;1051;3079780;34352;110545.54
9;t;GET;180;70365;7036;0;846;325670;23976;23308.10
9;t;GET;190;68978;6897;0;1044;726809;24369;34462.04
9;t;GET;200;72885;7288;0;674;252788;23223;18868.65
9;t;GET;210;57600;5760;0;1157;2596397;29277;71522.03
9;t;GET;220;58719;5871;0;883;2550568;28724;79081.43
9;t;GET;230;66904;6690;0;1240;951136;25200;40230.80
9;t;GET;240;65882;6588;0;956;555944;25609;33622.84
9;t;GET;250;56611;5661;0;1416;977177;29728;50042.76
9;t;GET;260;54222;5422;0;1253;2251673;31175;85024.73
9;t;GET;270;57448;5744;0;1105;1077369;29337;69147.09
9;t;GET;280;46588;4658;0;1128;2647764;35740;145040.96
9;t;GET;290;58765;5876;0;1262;582984;29072;49415.87
9;t;GET;300;61185;6118;0;1210;2378599;27538;77515.06
9;t;GET;310;65964;6596;0;805;640525;25539;37111.00
9;t;GET;320;62446;6244;0;975;1005448;27064;31322.29
9;t;GET;330;71901;7190;0;1304;383066;23073;24670.10
9;t;GET;340;62516;6251;0;1602;542778;27431;45121.52
9;t;GET;350;61115;6111;0;1538;509201;27595;37922.80
9;t;GET;360;51817;5181;0;1405;2789730;32544;136051.89
9;t;GET;360;51817;5181;0;1405;2789730;32544;136051.89
9;global;GET;362.0;51817;5181;0;674;3079780;26494;56762
