memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;66191;6619;0;395;84158;7269;5277.23
7;t;GET;20;53592;5359;0;399;1188015;8993;37517.70
7;t;GET;30;57743;5774;0;457;920515;8340;25773.67
7;t;GET;40;60679;6067;0;353;484175;7941;11506.88
7;t;GET;50;59290;5929;0;406;130093;8122;7913.25
7;t;GET;60;59051;5905;0;460;561641;8160;16344.99
7;t;GET;70;61954;6195;0;445;153716;7773;7656.96
7;t;GET;80;61767;6176;0;400;197224;7801;9234.53
7;t;GET;90;54440;5444;0;448;437913;8847;17023.27
7;t;GET;100;56869;5686;0;427;453072;8472;15580.16
7;t;GET;110;54352;5435;0;490;285610;8864;11397.95
7;t;GET;120;60719;6071;0;417;165148;7928;6900.22
7;t;GET;130;58307;5830;0;464;271486;8271;10798.19
7;t;GET;140;59572;5957;0;539;278274;8087;10622.26
7;t;GET;150;54608;5460;0;479;573571;8823;19430.94
7;t;GET;160;60726;6072;0;405;193900;7933;8994.83
7;t;GET;170;58092;5809;0;422;267033;8295;9589.58
7;t;GET;180;55732;5573;0;451;204355;8645;8407.67
7;t;GET;190;51629;5162;0;441;444311;9360;18042.46
7;t;GET;200;55031;5503;0;486;271950;8789;11231.49
7;t;GET;210;59940;5994;0;488;208649;8065;7213.80
7;t;GET;220;57647;5764;0;408;184820;8398;9779.56
7;t;GET;230;60507;6050;0;453;153480;7992;8144.80
7;t;GET;240;58563;5856;0;383;148487;8258;8045.94
7;t;GET;250;54779;5477;0;407;705699;8824;21547.12
7;t;GET;260;47606;4760;0;500;1480718;10164;55236.37
7;t;GET;270;58062;5806;0;520;257593;8328;11392.58
7;t;GET;280;62456;6245;0;470;141869;7711;6804.44
7;t;GET;290;50689;5068;0;338;937740;9508;30503.39
7;t;GET;300;59978;5997;0;470;335662;8030;12136.38
7;t;GET;310;49936;4993;0;430;469359;9645;21307.95
7;t;GET;320;57011;5701;0;425;203275;8444;9573.86
