[INFO ] 2016-11-08 14:24:12.969 [main] UniformHasher - Hasher initialised.
[INFO ] 2016-11-08 14:24:12.978 [main] MiddlewareMain - Starting middleware...
[INFO ] 2016-11-08 14:24:12.978 [main] MiddlewareMain - [load balancer IP]: 10.0.0.6
[INFO ] 2016-11-08 14:24:12.978 [main] MiddlewareMain - [load balancer port]: 11212
[INFO ] 2016-11-08 14:24:12.979 [main] MiddlewareMain - [number of read threads per component]: 64
[INFO ] 2016-11-08 14:24:12.979 [main] MiddlewareMain - [replication factor]: 1
[INFO ] 2016-11-08 14:24:12.979 [main] MiddlewareMain - [memcached addresses]: [10.0.0.12:11211, 10.0.0.4:11211, 10.0.0.11:11211, 10.0.0.8:11211, 10.0.0.5:11211]
[INFO ] 2016-11-08 14:24:13.011 [main] WriteWorker - c0w0 connected to server /10.0.0.12:11211.
[INFO ] 2016-11-08 14:24:13.020 [pool-2-thread-1] WriteWorker - c0w0 started; writing to machines: [0].
[INFO ] 2016-11-08 14:24:13.040 [pool-2-thread-2] ReadWorker - c0r0 started.
[INFO ] 2016-11-08 14:24:13.041 [pool-2-thread-3] ReadWorker - c0r1 started.
[INFO ] 2016-11-08 14:24:13.042 [pool-2-thread-4] ReadWorker - c0r2 started.
[INFO ] 2016-11-08 14:24:13.043 [pool-2-thread-5] ReadWorker - c0r3 started.
[INFO ] 2016-11-08 14:24:13.043 [pool-2-thread-6] ReadWorker - c0r4 started.
[INFO ] 2016-11-08 14:24:13.045 [pool-2-thread-7] ReadWorker - c0r5 started.
[INFO ] 2016-11-08 14:24:13.053 [pool-2-thread-8] ReadWorker - c0r6 started.
[INFO ] 2016-11-08 14:24:13.053 [pool-2-thread-9] ReadWorker - c0r7 started.
[INFO ] 2016-11-08 14:24:13.054 [pool-2-thread-10] ReadWorker - c0r8 started.
[INFO ] 2016-11-08 14:24:13.055 [pool-2-thread-11] ReadWorker - c0r9 started.
[INFO ] 2016-11-08 14:24:13.056 [pool-2-thread-12] ReadWorker - c0r10 started.
[INFO ] 2016-11-08 14:24:13.056 [pool-2-thread-13] ReadWorker - c0r11 started.
[INFO ] 2016-11-08 14:24:13.065 [pool-2-thread-14] ReadWorker - c0r12 started.
[INFO ] 2016-11-08 14:24:13.065 [pool-2-thread-15] ReadWorker - c0r13 started.
[INFO ] 2016-11-08 14:24:13.066 [pool-2-thread-16] ReadWorker - c0r14 started.
[INFO ] 2016-11-08 14:24:13.068 [pool-2-thread-18] ReadWorker - c0r16 started.
[INFO ] 2016-11-08 14:24:13.069 [pool-2-thread-19] ReadWorker - c0r17 started.
[INFO ] 2016-11-08 14:24:13.070 [pool-2-thread-20] ReadWorker - c0r18 started.
[INFO ] 2016-11-08 14:24:13.071 [pool-2-thread-22] ReadWorker - c0r20 started.
[INFO ] 2016-11-08 14:24:13.073 [pool-2-thread-23] ReadWorker - c0r21 started.
[INFO ] 2016-11-08 14:24:13.073 [pool-2-thread-24] ReadWorker - c0r22 started.
[INFO ] 2016-11-08 14:24:13.067 [pool-2-thread-17] ReadWorker - c0r15 started.
[INFO ] 2016-11-08 14:24:13.071 [pool-2-thread-21] ReadWorker - c0r19 started.
[INFO ] 2016-11-08 14:24:13.081 [pool-2-thread-25] ReadWorker - c0r23 started.
[INFO ] 2016-11-08 14:24:13.082 [pool-2-thread-26] ReadWorker - c0r24 started.
[INFO ] 2016-11-08 14:24:13.082 [pool-2-thread-27] ReadWorker - c0r25 started.
[INFO ] 2016-11-08 14:24:13.083 [pool-2-thread-28] ReadWorker - c0r26 started.
[INFO ] 2016-11-08 14:24:13.084 [pool-2-thread-29] ReadWorker - c0r27 started.
[INFO ] 2016-11-08 14:24:13.092 [pool-2-thread-30] ReadWorker - c0r28 started.
[INFO ] 2016-11-08 14:24:13.093 [pool-2-thread-31] ReadWorker - c0r29 started.
[INFO ] 2016-11-08 14:24:13.094 [pool-2-thread-32] ReadWorker - c0r30 started.
[INFO ] 2016-11-08 14:24:13.094 [pool-2-thread-33] ReadWorker - c0r31 started.
[INFO ] 2016-11-08 14:24:13.095 [pool-2-thread-34] ReadWorker - c0r32 started.
[INFO ] 2016-11-08 14:24:13.113 [pool-2-thread-36] ReadWorker - c0r34 started.
[INFO ] 2016-11-08 14:24:13.109 [pool-2-thread-35] ReadWorker - c0r33 started.
[INFO ] 2016-11-08 14:24:13.118 [pool-2-thread-37] ReadWorker - c0r35 started.
[INFO ] 2016-11-08 14:24:13.119 [pool-2-thread-38] ReadWorker - c0r36 started.
[INFO ] 2016-11-08 14:24:13.120 [pool-2-thread-39] ReadWorker - c0r37 started.
[INFO ] 2016-11-08 14:24:13.120 [pool-2-thread-40] ReadWorker - c0r38 started.
[INFO ] 2016-11-08 14:24:13.121 [pool-2-thread-41] ReadWorker - c0r39 started.
[INFO ] 2016-11-08 14:24:13.122 [pool-2-thread-42] ReadWorker - c0r40 started.
[INFO ] 2016-11-08 14:24:13.122 [pool-2-thread-43] ReadWorker - c0r41 started.
[INFO ] 2016-11-08 14:24:13.123 [pool-2-thread-44] ReadWorker - c0r42 started.
[INFO ] 2016-11-08 14:24:13.131 [pool-2-thread-45] ReadWorker - c0r43 started.
[INFO ] 2016-11-08 14:24:13.132 [pool-2-thread-46] ReadWorker - c0r44 started.
[INFO ] 2016-11-08 14:24:13.132 [pool-2-thread-47] ReadWorker - c0r45 started.
[INFO ] 2016-11-08 14:24:13.133 [pool-2-thread-48] ReadWorker - c0r46 started.
[INFO ] 2016-11-08 14:24:13.134 [pool-2-thread-49] ReadWorker - c0r47 started.
[INFO ] 2016-11-08 14:24:13.135 [pool-2-thread-50] ReadWorker - c0r48 started.
[INFO ] 2016-11-08 14:24:13.136 [pool-2-thread-52] ReadWorker - c0r50 started.
[INFO ] 2016-11-08 14:24:13.136 [pool-2-thread-51] ReadWorker - c0r49 started.
