memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
8;t;GET;470;48497;4849;0;657;598213;39682;62297.55
8;t;GET;480;48219;4821;0;568;502855;40018;60037.69
8;t;GET;490;48984;4898;0;671;598316;39321;60325.81
8;t;GET;500;48922;4892;0;630;541977;39378;57294.42
8;t;GET;510;48957;4895;0;609;355465;39390;52513.92
8;t;GET;520;45766;4576;0;673;1095419;42099;84022.50
8;t;GET;530;51050;5105;0;585;274738;37822;53623.16
8;t;GET;540;49510;4951;0;573;309858;38931;55701.28
8;t;GET;550;50077;5007;0;637;393321;38622;47929.49
8;t;GET;560;48139;4813;0;626;410340;40062;58010.53
8;t;GET;570;48553;4855;0;654;315682;39683;53938.02
8;t;GET;580;52155;5215;0;549;249755;36985;50550.88
8;t;GET;590;48542;4854;0;641;298533;39682;56264.74
8;t;GET;600;52181;5218;0;633;277403;36932;49983.02
8;t;GET;600;52181;5218;0;633;277403;36932;49983.02
8;global;GET;602.5;52181;5218;0;510;1109659;39677;58252
9;t;GET;10;48996;4899;0;659;333417;39184;53228.96
9;t;GET;20;50174;5017;0;538;287952;38256;52810.44
9;t;GET;30;47608;4760;0;697;347536;40632;58583.06
9;t;GET;40;41944;4194;0;744;723636;45650;85178.78
9;t;GET;50;52640;5264;0;717;367044;36834;51469.68
9;t;GET;60;49899;4989;0;699;308894;38552;51131.78
9;t;GET;70;48501;4850;0;653;307467;39841;55611.13
9;t;GET;80;45723;4572;0;711;727344;41978;68074.72
9;t;GET;90;48611;4861;0;604;605324;39759;60195.48
9;t;GET;100;50472;5047;0;623;521834;38303;56513.43
9;t;GET;110;47797;4779;0;720;397507;40268;59175.14
9;t;GET;120;49542;4954;0;602;501333;38910;56764.72
9;t;GET;130;47495;4749;0;593;553771;40597;61447.03
9;t;GET;140;47925;4792;0;714;449070;40223;58563.99
9;t;GET;150;44896;4489;0;582;478845;42939;63576.94
9;t;GET;160;51262;5126;0;628;299141;37514;52643.16
9;t;GET;170;47414;4741;0;703;330926;40209;56373.27
9;t;GET;180;49846;4984;0;606;386142;39190;52662.96
9;t;GET;190;49251;4925;0;568;516521;39128;57091.11
9;t;GET;200;44776;4477;0;652;572569;43031;66372.91
9;t;GET;210;46201;4620;0;674;429940;41625;60122.88
9;t;GET;220;46931;4693;0;662;1119986;41232;66717.57
9;t;GET;230;51153;5115;0;705;272893;37601;44390.52
9;t;GET;240;46715;4671;0;597;336871;41305;57404.67
9;t;GET;250;46264;4626;0;684;437571;41624;65831.36
9;t;GET;260;49368;4936;0;650;277241;39062;53818.92
9;t;GET;270;47433;4743;0;675;534484;40692;60418.02
9;t;GET;280;48228;4822;0;645;319235;39957;56792.08
9;t;GET;290;48493;4849;0;652;458574;39672;57207.96
9;t;GET;300;47416;4741;0;614;338806;40695;58012.81
9;t;GET;310;46980;4698;0;644;351720;40990;59843.72
9;t;GET;320;47983;4798;0;700;280937;40173;53478.51
9;t;GET;330;49371;4937;0;683;317936;39105;52980.82
9;t;GET;340;50179;5017;0;629;265031;38227;52130.51
9;t;GET;350;45146;4514;0;674;742395;42758;77014.43
9;t;GET;360;48165;4816;0;654;377790;40156;60378.53
9;t;GET;370;45616;4561;0;739;1036798;42365;72460.55
9;t;GET;380;48943;4894;0;737;533157;39307;60399.68
9;t;GET;390;49860;4986;0;726;270565;38588;52101.15
9;t;GET;400;49844;4984;0;589;313279;38839;51655.93
9;t;GET;410;48267;4826;0;618;427899;39851;57414.73
9;t;GET;420;52011;5201;0;617;239843;37090;50200.13
9;t;GET;430;50880;5088;0;581;438289;37779;53590.94
9;t;GET;440;48559;4855;0;714;394536;39823;55780.37
9;t;GET;450;49333;4933;0;629;332581;39053;53530.60
9;t;GET;460;49062;4906;0;657;367336;39271;55368.65
9;t;GET;470;48331;4833;0;637;583505;39860;62390.25
9;t;GET;480;47884;4788;0;692;503305;40312;60533.89
9;t;GET;490;48153;4815;0;710;599028;40022;60688.14
9;t;GET;500;48717;4871;0;624;542060;39560;57443.09
9;t;GET;510;48431;4843;0;651;354355;39613;52631.22
9;t;GET;520;46114;4611;0;652;1096549;41941;84044.44
9;t;GET;530;50618;5061;0;677;275308;38111;53712.08
9;t;GET;540;49637;4963;0;572;311027;38803;55388.56
9;t;GET;550;49648;4964;0;607;395757;38910;47995.43
9;t;GET;560;48308;4830;0;669;412502;39882;57696.43
9;t;GET;570;48191;4819;0;692;320420;39956;53872.71
9;t;GET;580;52235;5223;0;619;254202;36959;50465.22
9;t;GET;590;48355;4835;0;574;294240;39789;56273.63
9;t;GET;600;52603;5260;0;531;272748;36751;49700.48
9;t;GET;600;52603;5260;0;531;272748;36751;49700.48
9;global;GET;602.4;52604;5260;0;531;1119986;39739;58221
