memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;75590;7559;0;787;797987;22297;27136.23
7;t;GET;20;64693;6469;0;1178;573505;26057;38044.08
7;t;GET;30;66057;6605;0;983;486438;25533;35875.58
7;t;GET;40;64549;6454;0;1031;1784285;26199;65279.08
7;t;GET;50;69857;6985;0;1146;1307245;24233;33782.97
7;t;GET;60;63066;6306;0;1108;746484;26862;49968.18
7;t;GET;70;68798;6879;0;840;650971;24601;33774.00
7;t;GET;80;54776;5477;0;766;3987852;30685;124343.46
7;t;GET;90;68085;6808;0;672;4090310;25056;41575.40
7;t;GET;100;69758;6975;0;1165;523492;24262;32679.31
7;t;GET;110;68505;6850;0;1105;1129638;24713;34599.47
7;t;GET;120;50588;5058;0;912;2094518;33491;112758.45
7;t;GET;130;63657;6365;0;1358;1428028;26590;44492.47
7;t;GET;140;62319;6231;0;873;1068514;27175;42892.82
7;t;GET;150;65874;6587;0;896;354673;22243;19410.77
7;t;GET;160;60371;6037;0;1117;2777287;29860;102215.15
7;t;GET;170;66430;6643;0;856;2236889;27260;72356.95
7;t;GET;180;46045;4604;0;1132;1433216;36215;105684.37
7;t;GET;190;67710;6771;0;1241;1986308;25121;39975.16
7;t;GET;200;70326;7032;0;673;449389;23896;26978.57
7;t;GET;210;62186;6218;0;1271;1181631;27105;40987.44
7;t;GET;220;53073;5307;0;1470;899983;31992;58620.56
7;t;GET;230;62941;6294;0;838;934058;26865;33665.96
7;t;GET;240;62879;6287;0;1128;900949;26861;50878.40
7;t;GET;250;60995;6099;0;907;1091103;27644;56123.43
7;t;GET;260;68210;6821;0;969;938031;24655;39495.75
7;t;GET;270;43965;4396;0;1003;2684894;38461;111863.11
7;t;GET;280;42910;4291;0;1058;3154658;39304;166636.57
7;t;GET;290;37142;3714;0;725;3868602;42021;220066.70
7;t;GET;300;59810;5981;0;1113;6268654;30312;132054.48
7;t;GET;310;58379;5837;0;1225;1495569;28888;52787.72
7;t;GET;320;65890;6589;0;1162;837842;25064;39545.64
7;t;GET;330;55312;5531;0;728;1653054;30715;64675.54
7;t;GET;340;70685;7068;0;1319;330739;24181;26050.62
7;t;GET;350;63873;6387;0;759;2227927;25728;55482.85
7;t;GET;360;52866;5286;0;858;2882528;32739;103003.06
7;t;GET;360;52866;5286;0;858;2882528;32739;103003.06
7;global;GET;362.0;52866;5286;0;672;6268654;27539;71381
8;t;GET;10;70905;7090;0;1277;796700;23857;30415.30
8;t;GET;20;65972;6597;0;1365;553775;25653;36084.60
8;t;GET;30;65738;6573;0;1217;478521;25676;36472.48
8;t;GET;40;63134;6313;0;1074;1735022;26794;65130.04
8;t;GET;50;72075;7207;0;1432;1307378;23602;31272.16
8;t;GET;60;60295;6029;0;1190;746657;28003;51949.48
8;t;GET;70;68109;6810;0;995;651909;24302;33142.80
8;t;GET;80;56814;5681;0;637;4092864;30511;129645.49
8;t;GET;90;67204;6720;0;769;618465;25102;31730.64
8;t;GET;100;67429;6742;0;1073;524191;24999;34177.40
8;t;GET;110;68319;6831;0;942;1121282;24653;34096.13
8;t;GET;120;49690;4969;0;1199;2094969;33989;114180.22
8;t;GET;130;62540;6254;0;1251;1318371;26869;44737.05
8;t;GET;140;63115;6311;0;824;1027764;26827;41639.13
8;t;GET;150;61610;6161;0;790;1788656;26521;86367.99
8;t;GET;160;60238;6023;0;1012;2547771;28242;74008.37
8;t;GET;170;64931;6493;0;811;2075569;25576;54514.47
8;t;GET;180;49957;4995;0;1027;1988632;34997;105429.51
8;t;GET;190;67470;6747;0;1045;483966;25028;29975.38
