[INFO ] 2016-11-08 12:20:09.586 [main] UniformHasher - Hasher initialised.
[INFO ] 2016-11-08 12:20:09.588 [main] MiddlewareMain - Starting middleware...
[INFO ] 2016-11-08 12:20:09.588 [main] MiddlewareMain - [load balancer IP]: 10.0.0.6
[INFO ] 2016-11-08 12:20:09.588 [main] MiddlewareMain - [load balancer port]: 11212
[INFO ] 2016-11-08 12:20:09.588 [main] MiddlewareMain - [number of read threads per component]: 64
[INFO ] 2016-11-08 12:20:09.588 [main] MiddlewareMain - [replication factor]: 1
[INFO ] 2016-11-08 12:20:09.596 [main] MiddlewareMain - [memcached addresses]: [10.0.0.12:11211, 10.0.0.4:11211, 10.0.0.11:11211, 10.0.0.8:11211, 10.0.0.5:11211]
[INFO ] 2016-11-08 12:20:09.628 [main] WriteWorker - c0w0 connected to server /10.0.0.12:11211.
[INFO ] 2016-11-08 12:20:09.630 [pool-2-thread-1] WriteWorker - c0w0 started; writing to machines: [0].
[INFO ] 2016-11-08 12:20:09.649 [pool-2-thread-2] ReadWorker - c0r0 started.
[INFO ] 2016-11-08 12:20:09.650 [pool-2-thread-3] ReadWorker - c0r1 started.
[INFO ] 2016-11-08 12:20:09.650 [pool-2-thread-4] ReadWorker - c0r2 started.
[INFO ] 2016-11-08 12:20:09.652 [pool-2-thread-5] ReadWorker - c0r3 started.
[INFO ] 2016-11-08 12:20:09.653 [pool-2-thread-6] ReadWorker - c0r4 started.
[INFO ] 2016-11-08 12:20:09.654 [pool-2-thread-7] ReadWorker - c0r5 started.
[INFO ] 2016-11-08 12:20:09.654 [pool-2-thread-8] ReadWorker - c0r6 started.
[INFO ] 2016-11-08 12:20:09.662 [pool-2-thread-9] ReadWorker - c0r7 started.
[INFO ] 2016-11-08 12:20:09.663 [pool-2-thread-10] ReadWorker - c0r8 started.
[INFO ] 2016-11-08 12:20:09.664 [pool-2-thread-11] ReadWorker - c0r9 started.
[INFO ] 2016-11-08 12:20:09.665 [pool-2-thread-12] ReadWorker - c0r10 started.
[INFO ] 2016-11-08 12:20:09.669 [pool-2-thread-14] ReadWorker - c0r12 started.
[INFO ] 2016-11-08 12:20:09.670 [pool-2-thread-15] ReadWorker - c0r13 started.
[INFO ] 2016-11-08 12:20:09.671 [pool-2-thread-16] ReadWorker - c0r14 started.
[INFO ] 2016-11-08 12:20:09.672 [pool-2-thread-17] ReadWorker - c0r15 started.
[INFO ] 2016-11-08 12:20:09.675 [pool-2-thread-19] ReadWorker - c0r17 started.
[INFO ] 2016-11-08 12:20:09.675 [pool-2-thread-20] ReadWorker - c0r18 started.
[INFO ] 2016-11-08 12:20:09.668 [pool-2-thread-13] ReadWorker - c0r11 started.
[INFO ] 2016-11-08 12:20:09.673 [pool-2-thread-18] ReadWorker - c0r16 started.
[INFO ] 2016-11-08 12:20:09.683 [pool-2-thread-21] ReadWorker - c0r19 started.
[INFO ] 2016-11-08 12:20:09.683 [pool-2-thread-22] ReadWorker - c0r20 started.
[INFO ] 2016-11-08 12:20:09.685 [pool-2-thread-23] ReadWorker - c0r21 started.
[INFO ] 2016-11-08 12:20:09.685 [pool-2-thread-24] ReadWorker - c0r22 started.
[INFO ] 2016-11-08 12:20:09.686 [pool-2-thread-25] ReadWorker - c0r23 started.
[INFO ] 2016-11-08 12:20:09.687 [pool-2-thread-26] ReadWorker - c0r24 started.
[INFO ] 2016-11-08 12:20:09.688 [pool-2-thread-28] ReadWorker - c0r26 started.
[INFO ] 2016-11-08 12:20:09.688 [pool-2-thread-29] ReadWorker - c0r27 started.
[INFO ] 2016-11-08 12:20:09.690 [pool-2-thread-30] ReadWorker - c0r28 started.
[INFO ] 2016-11-08 12:20:09.690 [pool-2-thread-31] ReadWorker - c0r29 started.
[INFO ] 2016-11-08 12:20:09.687 [pool-2-thread-27] ReadWorker - c0r25 started.
[INFO ] 2016-11-08 12:20:09.698 [pool-2-thread-32] ReadWorker - c0r30 started.
[INFO ] 2016-11-08 12:20:09.699 [pool-2-thread-33] ReadWorker - c0r31 started.
[INFO ] 2016-11-08 12:20:09.724 [pool-2-thread-35] ReadWorker - c0r33 started.
[INFO ] 2016-11-08 12:20:09.725 [pool-2-thread-36] ReadWorker - c0r34 started.
[INFO ] 2016-11-08 12:20:09.700 [pool-2-thread-34] ReadWorker - c0r32 started.
[INFO ] 2016-11-08 12:20:09.733 [pool-2-thread-37] ReadWorker - c0r35 started.
[INFO ] 2016-11-08 12:20:09.734 [pool-2-thread-38] ReadWorker - c0r36 started.
[INFO ] 2016-11-08 12:20:09.735 [pool-2-thread-39] ReadWorker - c0r37 started.
[INFO ] 2016-11-08 12:20:09.735 [pool-2-thread-40] ReadWorker - c0r38 started.
[INFO ] 2016-11-08 12:20:09.736 [pool-2-thread-41] ReadWorker - c0r39 started.
[INFO ] 2016-11-08 12:20:09.737 [pool-2-thread-42] ReadWorker - c0r40 started.
[INFO ] 2016-11-08 12:20:09.737 [pool-2-thread-43] ReadWorker - c0r41 started.
[INFO ] 2016-11-08 12:20:09.738 [pool-2-thread-44] ReadWorker - c0r42 started.
[INFO ] 2016-11-08 12:20:09.739 [pool-2-thread-45] ReadWorker - c0r43 started.
[INFO ] 2016-11-08 12:20:09.740 [pool-2-thread-46] ReadWorker - c0r44 started.
[INFO ] 2016-11-08 12:20:09.749 [pool-2-thread-47] ReadWorker - c0r45 started.
[INFO ] 2016-11-08 12:20:09.750 [pool-2-thread-48] ReadWorker - c0r46 started.
[INFO ] 2016-11-08 12:20:09.751 [pool-2-thread-49] ReadWorker - c0r47 started.
[INFO ] 2016-11-08 12:20:09.758 [pool-2-thread-50] ReadWorker - c0r48 started.
[INFO ] 2016-11-08 12:20:09.759 [pool-2-thread-51] ReadWorker - c0r49 started.
[INFO ] 2016-11-08 12:20:09.760 [pool-2-thread-52] ReadWorker - c0r50 started.
[INFO ] 2016-11-08 12:20:09.761 [pool-2-thread-53] ReadWorker - c0r51 started.
[INFO ] 2016-11-08 12:20:09.761 [pool-2-thread-54] ReadWorker - c0r52 started.
[INFO ] 2016-11-08 12:20:09.771 [pool-2-thread-55] ReadWorker - c0r53 started.
[INFO ] 2016-11-08 12:20:09.772 [pool-2-thread-56] ReadWorker - c0r54 started.
[INFO ] 2016-11-08 12:20:09.773 [pool-2-thread-57] ReadWorker - c0r55 started.
[INFO ] 2016-11-08 12:20:09.781 [pool-2-thread-58] ReadWorker - c0r56 started.
[INFO ] 2016-11-08 12:20:09.781 [pool-2-thread-59] ReadWorker - c0r57 started.
[INFO ] 2016-11-08 12:20:09.782 [pool-2-thread-60] ReadWorker - c0r58 started.
[INFO ] 2016-11-08 12:20:09.783 [pool-2-thread-61] ReadWorker - c0r59 started.
[INFO ] 2016-11-08 12:20:09.784 [pool-2-thread-62] ReadWorker - c0r60 started.
[INFO ] 2016-11-08 12:20:09.785 [pool-2-thread-63] ReadWorker - c0r61 started.
[INFO ] 2016-11-08 12:20:09.786 [main] MiddlewareComponent - MiddlewareComponent #0 initialised.
[INFO ] 2016-11-08 12:20:09.786 [pool-2-thread-65] ReadWorker - c0r63 started.
[INFO ] 2016-11-08 12:20:09.785 [pool-2-thread-64] ReadWorker - c0r62 started.
[INFO ] 2016-11-08 12:20:09.794 [main] WriteWorker - c1w0 connected to server /10.0.0.4:11211.
[INFO ] 2016-11-08 12:20:09.795 [pool-2-thread-66] WriteWorker - c1w0 started; writing to machines: [1].
[INFO ] 2016-11-08 12:20:09.795 [pool-2-thread-67] ReadWorker - c1r0 started.
[INFO ] 2016-11-08 12:20:09.797 [pool-2-thread-68] ReadWorker - c1r1 started.
[INFO ] 2016-11-08 12:20:09.799 [pool-2-thread-70] ReadWorker - c1r3 started.
[INFO ] 2016-11-08 12:20:09.800 [pool-2-thread-71] ReadWorker - c1r4 started.
[INFO ] 2016-11-08 12:20:09.798 [pool-2-thread-69] ReadWorker - c1r2 started.
[INFO ] 2016-11-08 12:20:09.808 [pool-2-thread-72] ReadWorker - c1r5 started.
[INFO ] 2016-11-08 12:20:09.808 [pool-2-thread-73] ReadWorker - c1r6 started.
[INFO ] 2016-11-08 12:20:09.809 [pool-2-thread-74] ReadWorker - c1r7 started.
[INFO ] 2016-11-08 12:20:09.810 [pool-2-thread-75] ReadWorker - c1r8 started.
[INFO ] 2016-11-08 12:20:09.811 [pool-2-thread-76] ReadWorker - c1r9 started.
[INFO ] 2016-11-08 12:20:09.811 [pool-2-thread-77] ReadWorker - c1r10 started.
[INFO ] 2016-11-08 12:20:09.813 [pool-2-thread-79] ReadWorker - c1r12 started.
[INFO ] 2016-11-08 12:20:09.815 [pool-2-thread-80] ReadWorker - c1r13 started.
[INFO ] 2016-11-08 12:20:09.812 [pool-2-thread-78] ReadWorker - c1r11 started.
[INFO ] 2016-11-08 12:20:09.822 [pool-2-thread-81] ReadWorker - c1r14 started.
[INFO ] 2016-11-08 12:20:09.824 [pool-2-thread-82] ReadWorker - c1r15 started.
[INFO ] 2016-11-08 12:20:09.824 [pool-2-thread-83] ReadWorker - c1r16 started.
[INFO ] 2016-11-08 12:20:09.825 [pool-2-thread-84] ReadWorker - c1r17 started.
[INFO ] 2016-11-08 12:20:09.827 [pool-2-thread-86] ReadWorker - c1r19 started.
[INFO ] 2016-11-08 12:20:09.828 [pool-2-thread-87] ReadWorker - c1r20 started.
[INFO ] 2016-11-08 12:20:09.826 [pool-2-thread-85] ReadWorker - c1r18 started.
[INFO ] 2016-11-08 12:20:09.837 [pool-2-thread-88] ReadWorker - c1r21 started.
[INFO ] 2016-11-08 12:20:09.837 [pool-2-thread-89] ReadWorker - c1r22 started.
[INFO ] 2016-11-08 12:20:09.838 [pool-2-thread-90] ReadWorker - c1r23 started.
[INFO ] 2016-11-08 12:20:09.839 [pool-2-thread-91] ReadWorker - c1r24 started.
[INFO ] 2016-11-08 12:20:09.841 [pool-2-thread-93] ReadWorker - c1r26 started.
[INFO ] 2016-11-08 12:20:09.840 [pool-2-thread-92] ReadWorker - c1r25 started.
[INFO ] 2016-11-08 12:20:09.842 [pool-2-thread-94] ReadWorker - c1r27 started.
[INFO ] 2016-11-08 12:20:09.850 [pool-2-thread-95] ReadWorker - c1r28 started.
[INFO ] 2016-11-08 12:20:09.851 [pool-2-thread-96] ReadWorker - c1r29 started.
[INFO ] 2016-11-08 12:20:09.851 [pool-2-thread-97] ReadWorker - c1r30 started.
[INFO ] 2016-11-08 12:20:09.853 [pool-2-thread-99] ReadWorker - c1r32 started.
[INFO ] 2016-11-08 12:20:09.854 [pool-2-thread-100] ReadWorker - c1r33 started.
[INFO ] 2016-11-08 12:20:09.855 [pool-2-thread-101] ReadWorker - c1r34 started.
[INFO ] 2016-11-08 12:20:09.853 [pool-2-thread-98] ReadWorker - c1r31 started.
[INFO ] 2016-11-08 12:20:09.863 [pool-2-thread-102] ReadWorker - c1r35 started.
[INFO ] 2016-11-08 12:20:09.864 [pool-2-thread-103] ReadWorker - c1r36 started.
[INFO ] 2016-11-08 12:20:09.864 [pool-2-thread-104] ReadWorker - c1r37 started.
[INFO ] 2016-11-08 12:20:09.865 [pool-2-thread-105] ReadWorker - c1r38 started.
[INFO ] 2016-11-08 12:20:09.866 [pool-2-thread-106] ReadWorker - c1r39 started.
[INFO ] 2016-11-08 12:20:09.867 [pool-2-thread-108] ReadWorker - c1r41 started.
[INFO ] 2016-11-08 12:20:09.868 [pool-2-thread-109] ReadWorker - c1r42 started.
[INFO ] 2016-11-08 12:20:09.869 [pool-2-thread-110] ReadWorker - c1r43 started.
[INFO ] 2016-11-08 12:20:09.867 [pool-2-thread-107] ReadWorker - c1r40 started.
[INFO ] 2016-11-08 12:20:09.877 [pool-2-thread-111] ReadWorker - c1r44 started.
[INFO ] 2016-11-08 12:20:09.878 [pool-2-thread-112] ReadWorker - c1r45 started.
[INFO ] 2016-11-08 12:20:09.879 [pool-2-thread-113] ReadWorker - c1r46 started.
[INFO ] 2016-11-08 12:20:09.881 [pool-2-thread-115] ReadWorker - c1r48 started.
