memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;1414;141;0;688;27992;7094;2317.03
7;t;GET;20;1313;131;0;708;16952;7643;1575.06
7;t;GET;30;1300;130;0;745;53922;7723;2037.33
7;t;GET;40;1288;128;0;749;19722;7788;1361.41
7;t;GET;50;1310;131;0;725;19179;7664;1540.45
7;t;GET;60;1310;131;0;647;31160;7657;1919.78
7;t;GET;70;1359;135;0;566;19248;7384;1929.58
7;t;GET;80;1320;132;0;547;40812;7602;2005.52
7;t;GET;90;1302;130;0;567;14225;7708;1390.91
7;t;GET;100;1313;131;0;723;18481;7646;1572.63
7;t;GET;110;1311;131;0;761;49336;7653;1930.41
7;t;GET;120;1349;134;0;763;13381;7438;1901.45
7;t;GET;130;1303;130;0;637;49590;7702;1914.15
7;t;GET;140;1294;129;0;706;18076;7755;1311.72
7;t;GET;150;1309;130;0;520;18828;7669;1482.51
7;t;GET;160;1305;130;0;554;49699;7688;1907.82
7;t;GET;170;1324;132;0;622;17901;7582;1692.96
7;t;GET;180;1308;130;0;661;19330;7669;1606.59
7;t;GET;190;1315;131;0;562;12295;7635;1557.16
7;t;GET;200;1310;131;0;565;17310;7657;1569.40
7;t;GET;210;1306;130;0;616;15836;7684;1536.09
7;t;GET;220;1306;130;0;648;18706;7687;1629.01
7;t;GET;230;1299;129;0;406;18732;7726;1508.98
7;t;GET;240;1333;133;0;571;16805;7527;1866.67
7;t;GET;250;1316;131;0;431;17570;7627;1780.09
7;t;GET;260;1291;129;0;498;14237;7773;1956.37
7;t;GET;270;1473;147;0;518;17166;6813;2388.06
7;t;GET;280;2436;243;0;732;15425;4118;1393.82
7;t;GET;290;2499;249;0;715;79809;4014;2126.08
7;t;GET;300;2509;250;0;753;14599;3998;991.76
7;t;GET;310;2517;251;0;419;17627;3998;1097.01
7;t;GET;320;2567;256;0;446;14409;3908;979.87
7;t;GET;330;2531;253;0;451;13502;3963;1162.97
7;t;GET;340;2401;240;0;482;15999;4178;1529.63
7;t;GET;350;2500;250;0;477;13820;4012;1206.56
7;t;GET;360;2470;247;0;431;15661;4060;1311.79
7;t;GET;360;2470;247;0;431;15661;4060;1311.79
7;global;GET;361.5;2470;247;0;406;79809;6217;2383
