memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;73505;7350;0;952;202782;23003;20445.71
7;t;GET;20;62433;6243;0;697;270387;27108;27141.89
7;t;GET;30;60217;6021;0;937;342118;28112;30347.09
7;t;GET;40;65487;6548;0;804;201153;25863;21755.01
7;t;GET;50;55621;5562;0;946;388578;30442;34431.00
7;t;GET;60;59692;5969;0;779;253459;28267;23483.91
7;t;GET;70;57245;5724;0;768;1045011;29520;47233.90
7;t;GET;80;57198;5719;0;804;1347174;29483;53928.55
7;t;GET;90;60962;6096;0;927;279106;27684;27851.88
7;t;GET;100;62351;6235;0;977;424208;27045;30990.10
7;t;GET;110;64324;6432;0;838;248480;26307;24334.45
7;t;GET;120;62940;6294;0;846;297396;26789;28157.33
7;t;GET;130;64250;6425;0;847;326670;26259;25324.55
7;t;GET;140;66564;6656;0;932;283789;25337;22540.58
7;t;GET;150;64009;6400;0;849;438870;26348;27313.97
7;t;GET;160;63760;6376;0;972;343671;26442;27437.48
7;t;GET;170;67498;6749;0;718;350726;24980;23237.82
7;t;GET;180;68908;6890;0;726;221917;24499;19497.13
7;t;GET;190;56017;5601;0;770;421720;30096;38266.57
7;t;GET;200;59845;5984;0;918;418599;28187;33548.95
7;t;GET;210;52094;5209;0;807;444115;32368;46397.62
7;t;GET;220;60819;6081;0;876;356228;27732;28788.83
7;t;GET;230;63909;6390;0;818;255043;26236;24372.77
7;t;GET;240;60335;6033;0;927;329015;28126;28503.18
7;t;GET;250;59024;5902;0;964;409815;28077;34467.88
7;t;GET;260;62475;6247;0;910;311404;27213;29018.81
7;t;GET;270;62293;6229;0;771;507336;27326;37169.33
7;t;GET;280;63691;6369;0;725;289737;26339;26562.80
7;t;GET;290;65238;6523;0;969;285265;25981;24043.98
7;t;GET;300;61594;6159;0;793;246764;27380;26654.71
7;t;GET;310;56676;5667;0;886;499485;29755;34899.22
7;t;GET;320;60168;6016;0;943;423959;28029;29180.94
7;t;GET;330;64348;6434;0;971;313778;26214;24883.35
7;t;GET;340;61980;6198;0;731;223405;26861;22557.00
7;t;GET;350;62543;6254;0;634;298395;27108;26046.49
