memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;48356;4835;0;364;366674;4999;11611.69
7;t;GET;20;48643;4864;0;392;406705;4957;9946.70
7;t;GET;30;45910;4591;0;375;769014;5246;19127.19
7;t;GET;40;52429;5242;0;405;250168;4596;6266.15
7;t;GET;50;44190;4419;0;359;1346090;5447;30248.66
7;t;GET;60;51212;5121;0;377;276551;4701;7923.61
7;t;GET;70;52547;5254;0;382;139523;4587;4997.75
7;t;GET;80;50517;5051;0;353;277355;4766;7437.71
7;t;GET;90;51360;5136;0;383;88473;4689;4835.40
7;t;GET;100;51375;5137;0;362;196890;4683;5810.16
7;t;GET;110;52470;5247;0;358;140148;4594;5196.57
7;t;GET;120;51922;5192;0;383;137438;4637;4841.70
7;t;GET;130;51700;5170;0;372;153554;4649;5126.42
7;t;GET;140;52382;5238;0;426;78151;4608;4825.05
7;t;GET;150;52141;5214;0;415;268315;4618;6966.09
7;t;GET;160;47831;4783;0;415;687580;5029;13261.85
7;t;GET;170;52367;5236;0;402;343736;4605;8077.51
7;t;GET;180;52272;5227;0;361;44084;4606;4428.10
7;t;GET;190;50429;5042;0;362;209397;4778;7547.28
7;t;GET;200;51272;5127;0;404;148484;4696;5677.88
7;t;GET;210;49595;4959;0;409;278482;4856;8254.14
7;t;GET;220;50842;5084;0;336;183272;4735;5949.64
7;t;GET;230;54005;5400;0;369;48432;4461;4009.66
7;t;GET;240;52545;5254;0;406;75191;4581;4565.64
7;t;GET;250;45318;4531;0;325;795448;5314;18244.67
7;t;GET;260;51670;5167;0;408;110954;4664;4745.16
7;t;GET;270;52392;5239;0;384;302206;4597;7223.99
7;t;GET;280;52614;5261;0;338;41928;4575;4091.55
7;t;GET;290;49961;4996;0;394;119231;4820;5485.05
7;t;GET;300;48789;4878;0;363;407928;4937;10535.23
7;t;GET;310;50656;5065;0;410;241866;4755;7941.31
7;t;GET;320;45180;4518;0;323;1106704;5331;23040.50
7;t;GET;330;51113;5111;0;359;155302;4712;5989.77
7;t;GET;340;49997;4999;0;384;60719;4821;5034.97
7;t;GET;350;51134;5113;0;303;106297;4724;5280.37
7;t;GET;360;53244;5324;0;377;88691;4540;4626.66
7;t;GET;360;53244;5324;0;377;88691;4540;4626.66
7;global;GET;361.6;53244;5324;0;303;1346090;4764;9744
8;t;GET;10;45229;4522;0;460;356255;5320;11821.24
8;t;GET;20;45223;4522;0;393;406926;5329;10251.79
8;t;GET;30;42645;4264;0;486;769279;5647;19261.52
8;t;GET;40;49328;4932;0;425;250267;4864;6047.20
8;t;GET;50;42016;4201;0;454;1357454;5754;31404.95
8;t;GET;60;47367;4736;0;430;277865;5082;8407.03
8;t;GET;70;47963;4796;0;419;139003;5022;5275.11
8;t;GET;80;47372;4737;0;360;281319;5080;7740.05
8;t;GET;90;46893;4689;0;433;122757;5137;4904.74
8;t;GET;100;46889;4688;0;369;197673;5135;6119.38
8;t;GET;110;49260;4926;0;434;147698;4886;5337.23
8;t;GET;120;48795;4879;0;359;137569;4935;4967.15
8;t;GET;130;48872;4887;0;439;152677;4930;5253.35
8;t;GET;140;49358;4935;0;332;78146;4879;4977.93
8;t;GET;150;48958;4895;0;408;268014;4921;7128.57
8;t;GET;160;45688;4568;0;379;679967;5272;13958.75
8;t;GET;170;48795;4879;0;414;340213;4934;8345.28
8;t;GET;180;49456;4945;0;345;42483;4870;4518.33
8;t;GET;190;48408;4840;0;412;208881;4977;7891.58
8;t;GET;200;49001;4900;0;419;148344;4914;5859.83
8;t;GET;210;46989;4698;0;374;278426;5119;8335.14
8;t;GET;220;48536;4853;0;414;191131;4967;6090.68
8;t;GET;230;51938;5193;0;390;41511;4637;4085.38
8;t;GET;240;49180;4918;0;430;75344;4898;4815.21
8;t;GET;250;42712;4271;0;399;785824;5639;18782.74
8;t;GET;260;50481;5048;0;444;44090;4771;4363.89
8;t;GET;270;49855;4985;0;411;302751;4831;7455.30
8;t;GET;280;50306;5030;0;428;41426;4788;4146.18
8;t;GET;290;48878;4887;0;395;119301;4927;5500.69
8;t;GET;300;44814;4481;0;338;408094;5371;11899.83
8;t;GET;310;49667;4966;0;416;241406;4850;6587.12
8;t;GET;320;42164;4216;0;374;1105279;5713;24889.29
8;t;GET;330;48372;4837;0;393;155517;4980;5468.58
8;t;GET;340;47207;4720;0;372;66953;5100;5241.69
8;t;GET;350;49050;4905;0;339;99901;4911;5252.52
8;t;GET;360;50358;5035;0;354;88542;4788;4705.87
8;t;GET;360;50358;5035;0;354;88542;4788;4705.87
8;global;GET;361.5;50358;5035;0;332;1357454;5047;10074
9;t;GET;10;45973;4597;0;417;356803;5238;11652.21
9;t;GET;20;46237;4623;0;401;406220;5208;10302.68
9;t;GET;30;43378;4337;0;402;768791;5554;19880.79
9;t;GET;40;49930;4993;0;453;250261;4823;6477.64
