memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;2251;225;0;591;28576;4456;1913.24
7;t;GET;20;2156;215;0;661;30068;4654;1762.59
7;t;GET;30;2058;205;0;728;31604;4875;1918.24
7;t;GET;40;2043;204;0;616;31096;4911;2097.24
7;t;GET;50;1705;170;0;737;19332;5883;2361.12
7;t;GET;60;1619;161;0;685;13577;6200;2264.61
7;t;GET;70;1407;140;0;571;14481;7129;2081.31
7;t;GET;80;1324;132;0;524;46709;7578;1951.13
7;t;GET;90;1299;129;0;742;20222;7728;1464.12
7;t;GET;100;1306;130;0;717;9445;7684;1391.38
7;t;GET;110;1321;132;0;666;31392;7596;1742.50
7;t;GET;120;1315;131;0;448;17692;7627;1644.88
7;t;GET;130;1315;131;0;638;17797;7635;1545.66
7;t;GET;140;1316;131;0;690;14357;7621;1590.26
7;t;GET;150;1301;130;0;750;44881;7713;1748.30
7;t;GET;160;1296;129;0;748;13619;7742;1290.06
7;t;GET;170;1307;130;0;746;10416;7677;1413.46
7;t;GET;180;1307;130;0;672;12396;7680;1428.20
7;t;GET;190;1314;131;0;686;23387;7637;1695.97
7;t;GET;200;1306;130;0;735;13655;7683;1429.83
7;t;GET;210;1309;130;0;755;12385;7663;1454.62
7;t;GET;220;1313;131;0;469;36735;7642;1920.26
7;t;GET;230;1301;130;0;781;15651;7713;1510.05
7;t;GET;240;1313;131;0;645;18498;7646;1530.73
7;t;GET;250;1300;130;0;715;13377;7717;1347.50
7;t;GET;260;1322;132;0;613;14398;7590;1619.46
7;t;GET;270;1299;129;0;605;13103;7722;1355.68
7;t;GET;280;1294;129;0;713;11936;7757;1280.71
7;t;GET;290;1293;129;0;498;18718;7761;1328.52
7;t;GET;300;1302;130;0;609;13352;7707;1420.73
7;t;GET;310;1303;130;0;755;27730;7698;1527.05
7;t;GET;320;1309;130;0;650;11234;7669;1460.28
7;t;GET;330;1323;132;0;613;14138;7582;1667.06
7;t;GET;340;1291;129;0;720;19403;7772;1334.83
7;t;GET;350;1315;131;0;687;14114;7634;1570.20
7;t;GET;360;1294;129;0;680;14239;7752;1325.88
7;t;GET;360;1294;129;0;680;14239;7752;1325.88
7;global;GET;361.4;1294;129;0;448;46709;7062;2022
