type,flag,timeCreated,timeEnqueued,timeDequeued,timeForwarded,timeReceived,timeReturned
SET,STORED,1478625528366,1478625528366,1478625528368,1478625528369,1478625528374,1478625528374
SET,STORED,1478625529678,1478625529678,1478625529684,1478625529684,1478625529687,1478625529687
SET,STORED,1478625530938,1478625530938,1478625530944,1478625530944,1478625530948,1478625530948
SET,STORED,1478625532292,1478625532292,1478625532300,1478625532300,1478625532300,1478625532300
SET,STORED,1478625533788,1478625533788,1478625533796,1478625533796,1478625533797,1478625533797
SET,STORED,1478625535088,1478625535088,1478625535092,1478625535092,1478625535092,1478625535093
SET,STORED,1478625536397,1478625536397,1478625536407,1478625536407,1478625536407,1478625536408
SET,STORED,1478625537720,1478625537720,1478625537723,1478625537723,1478625537729,1478625537729
SET,STORED,1478625538791,1478625538791,1478625538807,1478625538807,1478625538811,1478625538811
SET,STORED,1478625539876,1478625539876,1478625539883,1478625539883,1478625539886,1478625539886
SET,STORED,1478625541109,1478625541109,1478625541115,1478625541115,1478625541119,1478625541119
GET,GET_SUCCESS,1478625541436,1478625541436,1478625541436,1478625541436,1478625541437,1478625541437
GET,GET_SUCCESS,1478625541856,1478625541856,1478625541856,1478625541856,1478625541857,1478625541857
GET,GET_SUCCESS,1478625542252,1478625542252,1478625542252,1478625542252,1478625542253,1478625542253
GET,GET_SUCCESS,1478625542685,1478625542685,1478625542685,1478625542685,1478625542686,1478625542686
GET,GET_SUCCESS,1478625543104,1478625543104,1478625543104,1478625543104,1478625543105,1478625543105
GET,GET_SUCCESS,1478625543548,1478625543548,1478625543548,1478625543548,1478625543549,1478625543549
GET,GET_SUCCESS,1478625543996,1478625543996,1478625543996,1478625543996,1478625543997,1478625543997
GET,GET_SUCCESS,1478625544448,1478625544448,1478625544448,1478625544448,1478625544448,1478625544449
GET,GET_SUCCESS,1478625544900,1478625544900,1478625544900,1478625544900,1478625544900,1478625544900
GET,GET_SUCCESS,1478625545352,1478625545352,1478625545352,1478625545352,1478625545353,1478625545353
GET,GET_SUCCESS,1478625545820,1478625545820,1478625545820,1478625545820,1478625545821,1478625545821
GET,GET_SUCCESS,1478625546248,1478625546248,1478625546248,1478625546248,1478625546249,1478625546249
GET,GET_SUCCESS,1478625546696,1478625546696,1478625546696,1478625546696,1478625546697,1478625546697
GET,GET_SUCCESS,1478625547152,1478625547152,1478625547152,1478625547152,1478625547153,1478625547153
GET,GET_SUCCESS,1478625547592,1478625547592,1478625547592,1478625547592,1478625547592,1478625547592
GET,GET_SUCCESS,1478625548016,1478625548016,1478625548016,1478625548016,1478625548017,1478625548017
GET,GET_SUCCESS,1478625548452,1478625548452,1478625548452,1478625548452,1478625548453,1478625548453
GET,GET_SUCCESS,1478625548892,1478625548892,1478625548892,1478625548892,1478625548893,1478625548893
GET,GET_SUCCESS,1478625549356,1478625549356,1478625549356,1478625549356,1478625549357,1478625549357
GET,GET_SUCCESS,1478625549808,1478625549808,1478625549808,1478625549808,1478625549809,1478625549809
GET,GET_SUCCESS,1478625550268,1478625550268,1478625550268,1478625550268,1478625550269,1478625550269
GET,GET_SUCCESS,1478625550744,1478625550744,1478625550744,1478625550744,1478625550745,1478625550745
GET,GET_SUCCESS,1478625551236,1478625551236,1478625551236,1478625551236,1478625551237,1478625551237
GET,GET_SUCCESS,1478625551708,1478625551708,1478625551708,1478625551708,1478625551709,1478625551709
GET,GET_SUCCESS,1478625552149,1478625552149,1478625552149,1478625552149,1478625552150,1478625552150
GET,GET_SUCCESS,1478625552616,1478625552616,1478625552616,1478625552616,1478625552617,1478625552617
GET,GET_SUCCESS,1478625553096,1478625553096,1478625553096,1478625553096,1478625553097,1478625553097
GET,GET_SUCCESS,1478625553588,1478625553588,1478625553588,1478625553588,1478625553589,1478625553589
GET,GET_SUCCESS,1478625554092,1478625554092,1478625554092,1478625554092,1478625554093,1478625554093
GET,GET_SUCCESS,1478625554560,1478625554560,1478625554560,1478625554560,1478625554561,1478625554561
GET,GET_SUCCESS,1478625554996,1478625554996,1478625554996,1478625554996,1478625554997,1478625554997
GET,GET_SUCCESS,1478625555484,1478625555484,1478625555484,1478625555484,1478625555485,1478625555485
GET,GET_SUCCESS,1478625555964,1478625555964,1478625555964,1478625555964,1478625555964,1478625555965
GET,GET_SUCCESS,1478625556412,1478625556412,1478625556412,1478625556412,1478625556413,1478625556413
GET,GET_SUCCESS,1478625556848,1478625556848,1478625556848,1478625556848,1478625556849,1478625556849
GET,GET_SUCCESS,1478625557276,1478625557276,1478625557276,1478625557276,1478625557277,1478625557277
GET,GET_SUCCESS,1478625557720,1478625557720,1478625557720,1478625557720,1478625557721,1478625557721
GET,GET_SUCCESS,1478625558148,1478625558148,1478625558148,1478625558148,1478625558149,1478625558149
GET,GET_SUCCESS,1478625558600,1478625558600,1478625558600,1478625558600,1478625558601,1478625558601
GET,GET_SUCCESS,1478625559128,1478625559128,1478625559128,1478625559128,1478625559129,1478625559129
GET,GET_SUCCESS,1478625559640,1478625559640,1478625559640,1478625559640,1478625559641,1478625559641
GET,GET_SUCCESS,1478625560112,1478625560112,1478625560112,1478625560112,1478625560113,1478625560113
GET,GET_SUCCESS,1478625560564,1478625560564,1478625560564,1478625560564,1478625560565,1478625560565
GET,GET_SUCCESS,1478625561040,1478625561040,1478625561040,1478625561040,1478625561041,1478625561041
GET,GET_SUCCESS,1478625561480,1478625561480,1478625561480,1478625561480,1478625561481,1478625561481
GET,GET_SUCCESS,1478625561944,1478625561944,1478625561944,1478625561944,1478625561945,1478625561945
GET,GET_SUCCESS,1478625562460,1478625562460,1478625562460,1478625562460,1478625562461,1478625562461
GET,GET_SUCCESS,1478625562920,1478625562920,1478625562920,1478625562920,1478625562921,1478625562921
GET,GET_SUCCESS,1478625563364,1478625563364,1478625563364,1478625563364,1478625563365,1478625563365
GET,GET_SUCCESS,1478625563848,1478625563848,1478625563848,1478625563848,1478625563849,1478625563849
GET,GET_SUCCESS,1478625564340,1478625564340,1478625564340,1478625564340,1478625564341,1478625564341
GET,GET_SUCCESS,1478625564776,1478625564776,1478625564776,1478625564776,1478625564777,1478625564777
GET,GET_SUCCESS,1478625565264,1478625565264,1478625565264,1478625565264,1478625565265,1478625565265
GET,GET_SUCCESS,1478625565700,1478625565700,1478625565700,1478625565700,1478625565701,1478625565701
GET,GET_SUCCESS,1478625566144,1478625566144,1478625566144,1478625566144,1478625566145,1478625566145
GET,GET_SUCCESS,1478625566608,1478625566608,1478625566608,1478625566608,1478625566609,1478625566609
GET,GET_SUCCESS,1478625567100,1478625567100,1478625567100,1478625567100,1478625567101,1478625567101
GET,GET_SUCCESS,1478625567580,1478625567580,1478625567580,1478625567580,1478625567581,1478625567581
GET,GET_SUCCESS,1478625568052,1478625568052,1478625568052,1478625568052,1478625568053,1478625568053
GET,GET_SUCCESS,1478625568636,1478625568636,1478625568636,1478625568636,1478625568637,1478625568637
GET,GET_SUCCESS,1478625569132,1478625569132,1478625569132,1478625569132,1478625569133,1478625569133
GET,GET_SUCCESS,1478625569660,1478625569660,1478625569660,1478625569660,1478625569661,1478625569661
