memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;22793;2279;0;428;463669;72772;133546.18
7;t;GET;20;21938;2193;0;378;421704;76948;135899.96
7;t;GET;30;21046;2104;0;401;557697;79949;144146.23
7;t;GET;40;21456;2145;0;431;503052;78429;142782.10
7;t;GET;50;21440;2144;0;371;520571;79094;144233.29
7;t;GET;60;21506;2150;0;364;460895;78393;139916.57
7;t;GET;70;21457;2145;0;380;465185;78656;142171.54
7;t;GET;80;21492;2149;0;415;475544;78396;138338.52
7;t;GET;90;20426;2042;0;408;478401;82374;147336.86
7;t;GET;100;20688;2068;0;411;478760;81852;146136.02
7;t;GET;110;21399;2139;0;390;632614;78619;144631.30
7;t;GET;120;21300;2130;0;408;452236;79197;143211.56
7;t;GET;130;21180;2118;0;379;439686;79939;142921.91
7;t;GET;140;22372;2237;0;425;407391;74190;131555.82
7;t;GET;150;20670;2067;0;367;657890;82557;154229.97
7;t;GET;160;21060;2106;0;402;477395;80114;141310.52
7;t;GET;170;21522;2152;0;390;453153;78580;141422.94
7;t;GET;180;21752;2175;0;363;461090;77698;140675.86
7;t;GET;190;21245;2124;0;396;457885;79401;140536.39
7;t;GET;200;21016;2101;0;395;457215;80418;146719.80
7;t;GET;210;21042;2104;0;399;450925;79538;142740.17
7;t;GET;220;22259;2225;0;398;426494;76156;134401.47
7;t;GET;230;21389;2138;0;397;453766;78874;140661.44
7;t;GET;240;20702;2070;0;381;440844;81228;141940.80
7;t;GET;250;19925;1992;0;413;481801;85009;153590.18
7;t;GET;260;20875;2087;0;379;461248;80607;141641.85
7;t;GET;270;20261;2026;0;386;515054;83222;151102.52
7;t;GET;280;20170;2017;0;428;478996;83762;141474.48
7;t;GET;290;20815;2081;0;412;533970;80929;144136.19
7;t;GET;300;21343;2134;0;419;526719;79082;141764.43
7;t;GET;310;20513;2051;0;377;484175;81653;141691.06
7;t;GET;320;20726;2072;0;401;482538;82092;146399.09
7;t;GET;330;20930;2093;0;412;714071;80451;145912.76
7;t;GET;340;20946;2094;0;416;461359;80540;142176.43
7;t;GET;350;21306;2130;0;402;441526;79267;140843.32
7;t;GET;360;36354;3635;0;412;484080;46911;97070.07
7;t;GET;360;36354;3635;0;412;484080;46911;97070.07
7;global;GET;361.5;36354;3635;0;363;714071;78125;140977
8;t;GET;10;29630;2963;0;372;459920;56377;103181.25
8;t;GET;20;22731;2273;0;376;438047;74279;134623.60
8;t;GET;30;21445;2144;0;438;556553;78011;137621.20
8;t;GET;40;20620;2062;0;419;531325;82861;146883.46
8;t;GET;50;20645;2064;0;416;517909;81457;147168.96
8;t;GET;60;21269;2126;0;408;467180;79653;143832.45
8;t;GET;70;21194;2119;0;444;455097;79389;140602.21
8;t;GET;80;21694;2169;0;455;473224;77759;140438.25
8;t;GET;90;21599;2159;0;421;478317;78128;138948.34
8;t;GET;100;20748;2074;0;405;474133;81251;147128.01
8;t;GET;110;21392;2139;0;435;456216;78741;142360.95
8;t;GET;120;20496;2049;0;419;633198;81865;148405.51
8;t;GET;130;21570;2157;0;376;453944;78552;140856.12
8;t;GET;140;21112;2111;0;430;439520;79999;137038.49
8;t;GET;150;19988;1998;0;418;655855;84087;154548.87
8;t;GET;160;21861;2186;0;462;482762;77456;140583.88
8;t;GET;170;21529;2152;0;388;429937;78149;140573.37
8;t;GET;180;21602;2160;0;433;460743;78226;139986.72
8;t;GET;190;21296;2129;0;455;441741;79012;140927.63
8;t;GET;200;20931;2093;0;465;457819;80584;144532.15
8;t;GET;210;21128;2112;0;395;456206;79901;143159.99
8;t;GET;220;21106;2110;0;466;450092;80157;142008.42
8;t;GET;230;22062;2206;0;497;430785;76297;133157.86
8;t;GET;240;20372;2037;0;439;452651;82669;143806.69
8;t;GET;250;19878;1987;0;463;482567;84994;149917.28
8;t;GET;260;19956;1995;0;450;475572;84465;149263.12
8;t;GET;270;20384;2038;0;454;515266;82629;147972.01
8;t;GET;280;20415;2041;0;438;482483;82530;147819.32
8;t;GET;290;20273;2027;0;467;488796;83300;137622.16
8;t;GET;300;19537;1953;0;395;530800;86665;152308.51
8;t;GET;310;21049;2104;0;490;467086;80147;140588.00
