memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;57401;5740;0;454;1563945;12579;55338.49
7;t;GET;20;59557;5955;0;574;974528;12126;34596.70
7;t;GET;30;61650;6165;0;467;1053964;11725;35979.11
7;t;GET;40;54880;5488;0;507;1398097;13173;52735.87
7;t;GET;50;62373;6237;0;717;255418;11585;13705.96
7;t;GET;60;47438;4743;0;598;1444265;15235;62697.66
7;t;GET;70;65430;6543;0;439;138092;11047;7092.34
7;t;GET;80;54318;5431;0;544;1223216;13310;47043.53
7;t;GET;90;65132;6513;0;385;247348;11090;12291.22
7;t;GET;100;60963;6096;0;621;723668;11803;28408.75
7;t;GET;110;58607;5860;0;468;307639;12395;15369.28
7;t;GET;120;60607;6060;0;593;421791;11928;18310.78
7;t;GET;130;61785;6178;0;644;508535;11690;18776.64
7;t;GET;140;56583;5658;0;596;1020081;12773;36749.62
7;t;GET;150;55722;5572;0;599;1103691;12976;37493.77
7;t;GET;160;58544;5854;0;518;291345;12341;18643.48
7;t;GET;170;62169;6216;0;539;689811;11622;24995.42
7;t;GET;180;59189;5918;0;539;218047;12210;13426.65
7;t;GET;190;50013;5001;0;671;1709013;14453;48448.51
7;t;GET;200;64695;6469;0;556;247074;11167;12717.62
7;t;GET;210;61071;6107;0;461;190189;11841;11973.79
7;t;GET;220;58960;5896;0;671;274450;12255;13335.68
7;t;GET;230;55919;5591;0;634;1263132;12928;46222.88
7;t;GET;240;46137;4613;0;574;2526158;15658;100117.77
7;t;GET;250;61923;6192;0;715;210644;11653;12098.76
7;t;GET;260;48794;4879;0;425;1014377;14915;56385.39
7;t;GET;270;65335;6533;0;585;112369;11020;7696.53
7;t;GET;280;59154;5915;0;451;748004;12265;25674.61
7;t;GET;290;44092;4409;0;684;947726;13797;42034.13
7;t;GET;300;62649;6264;0;696;2186774;13367;74821.21
7;t;GET;310;56697;5669;0;481;557303;12741;21749.71
7;t;GET;320;60484;6048;0;701;490562;11953;20411.54
7;t;GET;330;59351;5935;0;676;361059;12055;18508.43
7;t;GET;340;52555;5255;0;567;515210;13892;26692.99
7;t;GET;350;56185;5618;0;491;280570;11133;9111.84
7;t;GET;360;60289;6028;0;561;1839050;13597;63877.97
7;t;GET;360;60289;6028;0;561;1839050;13597;63877.97
7;global;GET;361.5;60289;6028;0;385;2526158;12470;37076
8;t;GET;10;57351;5735;0;494;1563872;12599;55323.53
8;t;GET;20;58679;5867;0;596;972522;12315;35011.28
8;t;GET;30;59963;5996;0;567;1054196;12061;36316.57
8;t;GET;40;54043;5404;0;697;1399037;13375;53160.90
8;t;GET;50;61861;6186;0;588;248295;11679;13730.08
8;t;GET;60;46554;4655;0;685;1445569;15533;63020.82
8;t;GET;70;64311;6431;0;482;136297;11262;7098.68
8;t;GET;80;55437;5543;0;474;1223802;13078;46683.24
8;t;GET;90;63265;6326;0;569;255093;11471;12181.30
8;t;GET;100;60177;6017;0;570;723877;12064;28677.29
8;t;GET;110;56950;5695;0;726;301367;12740;15527.79
8;t;GET;120;60121;6012;0;761;305403;11871;12279.10
8;t;GET;130;59560;5956;0;804;509076;12384;23661.84
8;t;GET;140;56237;5623;0;580;1020299;12898;37013.35
8;t;GET;150;54976;5497;0;628;1105438;13193;37826.55
8;t;GET;160;57832;5783;0;564;298100;12556;18530.67
8;t;GET;170;61238;6123;0;699;687009;11837;25080.35
8;t;GET;180;58575;5857;0;697;220737;12393;13431.18
8;t;GET;190;49405;4940;0;614;1123025;14695;48457.12
8;t;GET;200;63338;6333;0;519;247747;11450;12720.32
8;t;GET;210;59987;5998;0;667;189446;12092;12014.65
8;t;GET;220;58652;5865;0;766;273867;12377;13643.29
8;t;GET;230;54942;5494;0;655;1263643;13202;46678.73
8;t;GET;240;45001;4500;0;746;2526557;16119;101397.00
8;t;GET;250;61053;6105;0;830;208014;11890;12566.81
8;t;GET;260;48847;4884;0;700;1014225;14854;56051.86
8;t;GET;270;62313;6231;0;659;181946;11638;10231.35
8;t;GET;280;60166;6016;0;643;741984;12066;24566.06
8;t;GET;290;41261;4126;0;823;955258;14199;43431.77
8;t;GET;300;64223;6422;0;573;2184780;13462;73948.57
8;t;GET;310;55789;5578;0;465;630889;12963;22646.66
8;t;GET;320;58574;5857;0;763;490765;12347;20908.61
8;t;GET;330;55999;5599;0;796;364377;12538;20107.67
8;t;GET;340;54270;5427;0;639;510638;13688;25504.56
8;t;GET;350;52138;5213;0;604;147645;11459;9090.94
8;t;GET;360;62066;6206;0;653;1844305;13676;63168.01
8;t;GET;360;62066;6206;0;653;1844305;13676;63168.01
8;global;GET;362.4;62066;6206;0;465;2526557;12693;37364
9;t;GET;10;54373;5437;0;644;1563544;13279;56670.04
9;t;GET;20;57070;5707;0;591;979095;12665;35484.54
9;t;GET;30;57600;5760;0;559;1054346;12553;37962.51
9;t;GET;40;54180;5418;0;538;1398981;13327;52519.81
9;t;GET;50;57817;5781;0;530;370297;12022;14139.44
9;t;GET;60;47790;4779;0;853;1444729;15709;62642.42
9;t;GET;70;62878;6287;0;644;108817;11498;6665.71
9;t;GET;80;51173;5117;0;513;1222813;14130;48800.81
9;t;GET;90;64259;6425;0;722;253197;11256;11516.84
9;t;GET;100;58636;5863;0;673;724081;12276;28996.32
9;t;GET;110;55540;5554;0;492;300579;13061;16078.48
9;t;GET;120;59748;5974;0;695;422059;12099;18090.37
9;t;GET;130;57734;5773;0;642;508750;12516;19685.51
9;t;GET;140;55536;5553;0;401;1019539;12879;37216.68
9;t;GET;150;54235;5423;0;607;1105178;13478;39212.86
9;t;GET;160;56033;5603;0;787;299273;12903;18932.70
9;t;GET;170;59786;5978;0;594;689842;12093;25230.40
9;t;GET;180;55169;5516;0;606;222195;13095;14359.51
9;t;GET;190;49414;4941;0;838;1123258;14621;48321.94
9;t;GET;200;62588;6258;0;430;247226;11548;13016.43
9;t;GET;210;57147;5714;0;536;188845;12669;12417.12
9;t;GET;220;58751;5875;0;743;274635;12350;13538.11
9;t;GET;230;54250;5425;0;614;1263266;13216;46574.95
9;t;GET;240;43656;4365;0;610;2526332;16823;103148.30
9;t;GET;250;61403;6140;0;564;214326;11812;11298.94
9;t;GET;260;47006;4700;0;586;1014532;15437;57352.73
9;t;GET;270;61395;6139;0;711;181808;11826;10243.65
9;t;GET;280;60334;6033;0;717;748662;12024;24788.06
9;t;GET;290;38429;3842;0;748;2185035;18881;103154.31
9;t;GET;300;64737;6473;0;621;449723;11209;16693.38
9;t;GET;310;54053;5405;0;607;555637;13424;22351.38
9;t;GET;320;57932;5793;0;846;490869;12529;20827.32
9;t;GET;330;51556;5155;0;834;496856;14066;28361.41
9;t;GET;340;56738;5673;0;573;483376;12792;17842.71
9;t;GET;350;50599;5059;0;615;1844500;14343;69142.23
9;t;GET;360;68610;6861;0;438;231217;10574;12355.65
9;t;GET;360;68610;6861;0;438;231217;10574;12355.65
9;global;GET;362.1;68610;6861;0;401;2526332;12915;37747
