memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;56799;5679;0;897;3020679;29747;122081.06
7;t;GET;20;43350;4335;0;865;1178226;33490;83585.18
7;t;GET;30;54352;5435;0;749;3376234;35601;111852.78
7;t;GET;40;45235;4523;0;988;2310427;37445;148323.11
7;t;GET;50;66552;6655;0;822;383715;25391;21824.65
7;t;GET;60;58244;5824;0;756;548466;29125;38439.09
7;t;GET;70;49962;4996;0;742;833373;32796;59869.81
7;t;GET;80;42836;4283;0;918;2762364;40323;176874.94
7;t;GET;90;50810;5081;0;1007;5058794;33730;89105.13
7;t;GET;100;49014;4901;0;1186;808880;34449;64092.03
7;t;GET;110;51922;5192;0;1221;965688;32717;69916.17
7;t;GET;120;54629;5462;0;916;479964;30990;38215.00
7;t;GET;130;53386;5338;0;834;714904;31608;51831.58
7;t;GET;140;59633;5963;0;889;315305;28294;31056.72
7;t;GET;150;51597;5159;0;980;759124;32085;51078.37
7;t;GET;160;36713;3671;0;821;2813064;46742;157709.45
7;t;GET;170;30131;3013;0;453;3755485;55998;245369.10
7;t;GET;180;49700;4970;0;887;1140369;33904;60783.76
7;t;GET;190;51088;5108;0;965;2982774;33045;93514.23
7;t;GET;200;59365;5936;0;885;397090;28410;31772.17
7;t;GET;210;59076;5907;0;1094;335897;28601;30587.26
7;t;GET;220;58270;5827;0;752;446034;28988;29947.59
7;t;GET;230;62926;6292;0;799;332063;26741;28120.57
7;t;GET;240;48482;4848;0;1113;1440240;34863;91673.87
7;t;GET;250;60869;6086;0;747;515085;27601;34628.24
7;t;GET;260;60648;6064;0;837;583991;27876;34617.63
7;t;GET;270;55447;5544;0;1016;409086;30437;36870.95
7;t;GET;280;58580;5858;0;1183;339649;28565;28288.50
7;t;GET;290;48420;4842;0;897;1167549;35084;74968.35
7;t;GET;300;49455;4945;0;1306;1600381;34136;92586.47
7;t;GET;310;50440;5044;0;886;943248;33451;62680.45
7;t;GET;320;64391;6439;0;749;223748;26167;23406.20
7;t;GET;330;55696;5569;0;1144;501657;30147;41585.26
7;t;GET;340;48093;4809;0;487;4049797;35246;131495.64
7;t;GET;350;54073;5407;0;1195;1994073;31186;59525.19
7;t;GET;360;49780;4978;0;1146;953506;33905;68835.80
7;t;GET;360;49780;4978;0;1146;953506;33905;68835.80
7;global;GET;362.0;49780;4978;0;453;5058794;32000;80512
8;t;GET;10;53376;5337;0;717;1177425;31606;76408.50
8;t;GET;20;52094;5209;0;880;3531301;32569;103505.44
8;t;GET;30;40739;4073;0;1154;2313026;41547;155756.19
8;t;GET;40;57083;5708;0;921;994583;29670;55352.22
8;t;GET;50;65179;6517;0;853;215039;25969;19719.81
8;t;GET;60;50739;5073;0;876;832420;33332;59767.02
8;t;GET;70;53219;5321;0;844;766799;31553;60441.01
8;t;GET;80;37005;3700;0;1010;4638637;45790;198987.31
8;t;GET;90;55484;5548;0;1459;927869;29413;53589.96
8;t;GET;100;40025;4002;0;1019;967312;43480;95007.60
8;t;GET;110;58661;5866;0;1125;553789;28762;38657.45
8;t;GET;120;46033;4603;0;939;714342;36669;61212.35
8;t;GET;130;57514;5751;0;1034;317089;29307;31360.25
8;t;GET;140;61497;6149;0;1038;351959;27446;25405.16
8;t;GET;150;33515;3351;0;1136;2812809;45523;150206.50
8;t;GET;160;42935;4293;0;544;2068410;42990;117407.21
8;t;GET;170;32222;3222;0;932;3059514;51359;224682.40
8;t;GET;180;56255;5625;0;1056;805790;30048;37735.27
8;t;GET;190;52254;5225;0;1040;2888189;32830;90425.45
8;t;GET;200;57572;5757;0;568;290028;29238;30130.59
8;t;GET;210;57211;5721;0;1069;445564;29545;33973.88
8;t;GET;220;57455;5745;0;1329;261625;29350;28024.14
8;t;GET;230;54106;5410;0;775;1105582;27503;33272.15
8;t;GET;240;57451;5745;0;975;1447853;32132;82534.63
8;t;GET;250;58047;5804;0;605;503672;29734;37308.06
8;t;GET;260;58996;5899;0;677;692938;28256;35693.18
8;t;GET;270;54328;5432;0;1125;406817;31422;35065.67
8;t;GET;280;58168;5816;0;900;339104;28979;31007.54
8;t;GET;290;38912;3891;0;886;1594579;42945;127588.17
8;t;GET;300;55432;5543;0;1287;995027;30707;50094.71
8;t;GET;310;53246;5324;0;1114;468477;31672;45087.68
8;t;GET;320;63485;6348;0;1249;208901;26492;22718.40
8;t;GET;330;39519;3951;0;557;4092623;42740;146360.06
8;t;GET;340;57400;5740;0;750;4375807;29431;53757.64
8;t;GET;350;57046;5704;0;1267;506870;29587;34405.92
8;t;GET;360;76996;7699;0;665;957015;22015;56416.99
8;t;GET;360;76996;7699;0;665;957015;22015;56416.99
8;global;GET;361.7;76994;7699;0;544;4638637;31959;77634
9;t;GET;10;58048;5804;0;944;3031815;29114;120665.42
9;t;GET;20;47256;4725;0;806;1180753;32846;80522.08
9;t;GET;30;49456;4945;0;766;3539207;37116;115345.34
9;t;GET;40;44811;4481;0;947;2956625;37645;149306.85
9;t;GET;50;65602;6560;0;791;380218;25905;22318.64
9;t;GET;60;58408;5840;0;891;548392;28983;37233.57
9;t;GET;70;52539;5253;0;1064;825126;31990;52721.37
9;t;GET;80;40303;4030;0;948;1063872;31835;70403.91
9;t;GET;90;48406;4840;0;1115;3817004;43694;180011.15
9;t;GET;100;50624;5062;0;1275;809929;32750;59241.47
9;t;GET;110;49327;4932;0;1181;957711;35097;73623.80
9;t;GET;120;54542;5454;0;1044;475123;30998;37740.22
9;t;GET;130;52107;5210;0;1099;716459;32529;52785.91
9;t;GET;140;60855;6085;0;1152;316324;27816;30054.60
9;t;GET;150;51155;5115;0;951;759076;33126;51102.29
9;t;GET;160;35926;3592;0;1111;2218195;47055;159004.49
9;t;GET;170;29458;2945;0;628;3058053;57320;247304.92
9;t;GET;180;49793;4979;0;1291;1144860;33877;60707.80
9;t;GET;190;49946;4994;0;854;2932948;33746;92705.73
9;t;GET;200;59370;5937;0;973;396508;28405;31406.79
9;t;GET;210;59058;5905;0;1190;338858;28604;29610.10
9;t;GET;220;57339;5733;0;906;445837;29401;31538.61
9;t;GET;230;61495;6149;0;998;331584;27420;28077.98
9;t;GET;240;47738;4773;0;921;1449374;35338;93201.84
9;t;GET;250;61224;6122;0;1062;502392;27509;34168.69
9;t;GET;260;58494;5849;0;871;583855;28893;35497.78
9;t;GET;270;55736;5573;0;979;402798;30238;36900.56
9;t;GET;280;58303;5830;0;1324;343962;28933;27784.16
9;t;GET;290;48062;4806;0;1005;610175;31568;40093.25
9;t;GET;300;47239;4723;0;1415;1601910;39290;114273.35
9;t;GET;310;50598;5059;0;1251;943382;32447;58824.34
9;t;GET;320;63348;6334;0;1040;466151;27260;31319.08
9;t;GET;330;54685;5468;0;1197;513641;30885;41847.69
9;t;GET;340;47094;4709;0;548;4162241;35882;133324.31
9;t;GET;350;53664;5366;0;1070;1483854;31401;58214.49
9;t;GET;360;50917;5091;0;1212;953537;32216;58881.29
9;t;GET;360;50917;5091;0;1212;953537;32216;58881.29
9;global;GET;362.1;50917;5091;0;548;4162241;32332;80650
