type,flag,timeCreated,timeEnqueued,timeDequeued,timeForwarded,timeReceived,timeReturned
SET,STORED,1478623458131,1478623458131,1478623458138,1478623458138,1478623458139,1478623458140
SET,STORED,1478623458199,1478623458199,1478623458208,1478623458208,1478623458209,1478623458209
SET,STORED,1478623458237,1478623458237,1478623458243,1478623458243,1478623458243,1478623458243
SET,STORED,1478623458267,1478623458267,1478623458317,1478623458317,1478623458323,1478623458323
SET,STORED,1478623458337,1478623458337,1478623458357,1478623458357,1478623458357,1478623458357
SET,STORED,1478623458296,1478623458296,1478623458357,1478623458357,1478623458358,1478623458358
SET,STORED,1478623458405,1478623458405,1478623458419,1478623458419,1478623458426,1478623458426
SET,STORED,1478623458375,1478623458375,1478623458427,1478623458427,1478623458429,1478623458429
SET,STORED,1478623458465,1478623458465,1478623458478,1478623458478,1478623458479,1478623458479
SET,STORED,1478623458435,1478623458435,1478623458536,1478623458536,1478623458538,1478623458538
SET,STORED,1478623458554,1478623458554,1478623458555,1478623458555,1478623458556,1478623458556
SET,STORED,1478623458593,1478623458593,1478623458604,1478623458604,1478623458604,1478623458604
SET,STORED,1478623458487,1478623458487,1478623458615,1478623458615,1478623458616,1478623458616
SET,STORED,1478623458613,1478623458613,1478623458616,1478623458616,1478623458616,1478623458616
SET,STORED,1478623458506,1478623458506,1478623458652,1478623458652,1478623458655,1478623458655
SET,STORED,1478623458655,1478623458655,1478623458675,1478623458675,1478623458675,1478623458675
SET,STORED,1478623458634,1478623458634,1478623458675,1478623458675,1478623458675,1478623458675
SET,STORED,1478623458535,1478623458535,1478623458693,1478623458693,1478623458695,1478623458695
SET,STORED,1478623458676,1478623458676,1478623458706,1478623458706,1478623458713,1478623458713
SET,STORED,1478623458705,1478623458705,1478623458726,1478623458726,1478623458733,1478623458733
SET,STORED,1478623458573,1478623458573,1478623458735,1478623458735,1478623458744,1478623458744
SET,STORED,1478623458765,1478623458765,1478623458765,1478623458765,1478623458766,1478623458766
SET,STORED,1478623458804,1478623458804,1478623458816,1478623458816,1478623458823,1478623458823
SET,STORED,1478623458844,1478623458844,1478623458873,1478623458873,1478623458874,1478623458874
SET,STORED,1478623458914,1478623458914,1478623458944,1478623458944,1478623458944,1478623458944
SET,STORED,1478623458934,1478623458934,1478623458953,1478623458953,1478623458953,1478623458953
SET,STORED,1478623458724,1478623458724,1478623458973,1478623458973,1478623458974,1478623458974
SET,STORED,1478623458892,1478623458892,1478623458993,1478623458993,1478623458994,1478623458994
SET,STORED,1478623458744,1478623458744,1478623459002,1478623459003,1478623459003,1478623459003
