memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;60480;6048;0;1453;827611;27882;48953.61
7;t;GET;20;66771;6677;0;1538;446903;23119;26486.66
7;t;GET;30;69024;6902;0;1261;1034183;26647;63511.87
7;t;GET;40;79624;7962;0;866;240501;21307;17035.11
7;t;GET;50;39661;3966;0;823;2592830;42051;189153.44
7;t;GET;60;52761;5276;0;1313;2225511;32604;90509.00
7;t;GET;70;51108;5110;0;580;1826980;33109;81418.63
7;t;GET;80;56209;5620;0;529;2633245;30130;84916.79
7;t;GET;90;72939;7293;0;1026;508875;23202;31608.11
7;t;GET;100;57015;5701;0;910;1112994;29448;58902.91
7;t;GET;110;57817;5781;0;815;1441556;29533;61681.58
7;t;GET;120;73751;7375;0;829;368933;22920;22251.99
7;t;GET;130;72163;7216;0;1010;428648;23527;25898.00
7;t;GET;140;52953;5295;0;933;2333802;30471;98611.20
7;t;GET;150;55588;5558;0;847;2490777;31881;91383.84
7;t;GET;160;55534;5553;0;954;3240528;30495;85582.18
7;t;GET;170;34604;3460;0;1260;5080282;48377;282656.42
7;t;GET;180;66247;6624;0;1282;406062;25853;33910.89
7;t;GET;190;58040;5804;0;692;2033699;29087;106100.95
7;t;GET;200;71471;7147;0;1569;1014508;23755;31343.54
7;t;GET;210;76705;7670;0;927;583870;22072;26846.91
7;t;GET;220;77638;7763;0;1088;441966;21698;26197.62
7;t;GET;230;73995;7399;0;721;289903;22784;21145.69
7;t;GET;240;66857;6685;0;1359;658371;25470;34424.80
7;t;GET;250;59453;5945;0;493;1409862;28383;63897.59
7;t;GET;260;72387;7238;0;1042;2590595;23286;69313.94
7;t;GET;270;71924;7192;0;492;365105;23260;26473.52
7;t;GET;280;57561;5756;0;1043;3927034;29452;109482.09
7;t;GET;290;58323;5832;0;1005;2579631;28955;86451.83
7;t;GET;300;45469;4546;0;1531;3951844;37076;150038.29
7;t;GET;310;67305;6730;0;939;4332125;24655;29056.82
7;t;GET;320;72002;7200;0;1122;476495;23858;30655.86
7;t;GET;330;56021;5602;0;912;1000288;30096;61836.97
7;t;GET;340;65880;6588;0;1130;458583;25605;32038.55
7;t;GET;350;49650;4965;0;938;5807730;33961;146524.54
7;t;GET;360;57137;5713;0;567;1374572;29527;83828.71
7;t;GET;360;57137;5713;0;567;1374572;29527;83828.71
7;global;GET;362.3;57137;5713;0;492;5807730;27267;77930
8;t;GET;10;57342;5734;0;1852;835847;29479;50341.66
8;t;GET;20;67193;6719;0;1416;441859;23861;26436.60
8;t;GET;30;63297;6329;0;1349;1034239;28011;66514.21
8;t;GET;40;77260;7726;0;887;243913;21838;17296.75
8;t;GET;50;40829;4082;0;784;2598279;40744;184876.71
8;t;GET;60;48953;4895;0;1519;1797663;32931;86419.02
8;t;GET;70;49578;4957;0;554;2245254;36003;90534.10
8;t;GET;80;53391;5339;0;668;2563675;31612;84028.66
8;t;GET;90;69705;6970;0;1067;510297;24238;32925.61
8;t;GET;100;57685;5768;0;955;1112555;29236;57613.80
8;t;GET;110;57112;5711;0;1148;1440384;28886;51277.65
8;t;GET;120;67949;6794;0;1207;681782;25191;39464.49
8;t;GET;130;69163;6916;0;929;398183;24541;26585.35
8;t;GET;140;55581;5558;0;880;2445773;30364;96183.07
8;t;GET;150;48733;4873;0;1363;2532611;34611;98663.96
8;t;GET;160;55035;5503;0;1122;3270563;30602;84202.75
8;t;GET;170;35114;3511;0;1390;5079771;48094;278861.12
8;t;GET;180;62581;6258;0;964;406863;26954;34744.03
8;t;GET;190;62275;6227;0;665;280123;24345;25063.28
8;t;GET;200;62578;6257;0;978;2034045;29564;104789.66
8;t;GET;210;72257;7225;0;860;583784;23440;28356.22
8;t;GET;220;76212;7621;0;978;441594;22007;25712.91
8;t;GET;230;70836;7083;0;882;286912;23954;22776.35
8;t;GET;240;65020;6502;0;1402;529651;25938;33646.40
8;t;GET;250;59344;5934;0;643;1460096;28409;62469.68
8;t;GET;260;66359;6635;0;1211;2479951;25429;73703.66
8;t;GET;270;70534;7053;0;980;374209;23913;26413.43
8;t;GET;280;54945;5494;0;1315;3874214;30610;112261.47
8;t;GET;290;57912;5791;0;1037;539544;24959;29471.12
8;t;GET;300;45088;4508;0;1621;2531979;42073;172305.95
8;t;GET;310;66036;6603;0;1588;3339070;26065;34178.79
8;t;GET;320;68336;6833;0;1251;477169;24686;30781.12
8;t;GET;330;54331;5433;0;867;999736;30984;62520.52
8;t;GET;340;63394;6339;0;1156;439288;26661;34515.27
8;t;GET;350;47109;4710;0;1032;5513204;35814;145033.60
8;t;GET;360;49548;4954;0;1234;1376633;34045;89867.83
8;t;GET;360;49548;4954;0;1234;1376633;34045;89867.83
8;global;GET;361.5;49548;4954;0;554;5513204;28266;78806
9;t;GET;10;57470;5747;0;1614;827379;29273;50244.08
9;t;GET;20;67885;6788;0;1662;441909;23897;26454.75
9;t;GET;30;63738;6373;0;936;1034878;27811;66301.10
9;t;GET;40;77676;7767;0;1007;244230;21791;17218.38
9;t;GET;50;40320;4032;0;978;2596166;41187;187370.76
9;t;GET;60;49772;4977;0;1181;2050310;34639;93816.97
9;t;GET;70;50443;5044;0;616;2225557;33609;84253.99
9;t;GET;80;53810;5381;0;634;2604497;31465;86156.56
9;t;GET;90;70624;7062;0;1255;527271;23985;32558.66
9;t;GET;100;58081;5808;0;831;1115003;29155;57713.86
9;t;GET;110;55408;5540;0;866;1445335;29031;53382.10
9;t;GET;120;70655;7065;0;1123;1257805;25147;39219.39
9;t;GET;130;69558;6955;0;1117;402869;24362;26105.31
9;t;GET;140;55311;5531;0;1248;2373996;30462;96707.35
9;t;GET;150;50303;5030;0;1038;2536753;33858;96842.72
9;t;GET;160;54984;5498;0;1092;2508525;30798;82534.76
9;t;GET;170;34982;3498;0;1511;5080136;48426;281801.48
9;t;GET;180;64398;6439;0;913;385899;26300;33425.52
9;t;GET;190;57662;5766;0;1088;278334;24665;26236.93
9;t;GET;200;66535;6653;0;1285;2774124;29343;101419.67
9;t;GET;210;73839;7383;0;989;510033;22851;27235.71
9;t;GET;220;75371;7537;0;1014;449463;22363;26769.16
9;t;GET;230;71997;7199;0;813;289838;23415;21548.48
9;t;GET;240;65230;6523;0;1278;658370;25881;33505.08
9;t;GET;250;58353;5835;0;538;1461643;28885;64525.80
9;t;GET;260;67829;6782;0;1332;2550319;24869;72369.27
9;t;GET;270;70749;7074;0;1055;365174;23843;26408.76
9;t;GET;280;54649;5464;0;1171;3965081;30876;114362.31
9;t;GET;290;56648;5664;0;1134;1604334;29596;85367.73
9;t;GET;300;43602;4360;0;1826;3347769;38661;154055.10
9;t;GET;310;67558;6755;0;1252;3982432;24889;34188.91
9;t;GET;320;67300;6730;0;1044;477251;25303;32781.73
