memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;76537;7653;0;424;303171;12574;12587.93
7;t;GET;20;59515;5951;0;736;956862;16012;39783.08
7;t;GET;30;68690;6869;0;815;210910;14182;11822.26
7;t;GET;40;64106;6410;0;762;383728;15041;19549.70
7;t;GET;50;58768;5876;0;912;1272291;16382;51815.61
7;t;GET;60;66850;6685;0;727;248764;14422;13403.51
7;t;GET;70;71077;7107;0;568;102669;13561;7702.08
7;t;GET;80;58442;5844;0;740;629784;16492;30820.76
7;t;GET;90;62370;6237;0;782;457116;15434;20503.14
7;t;GET;100;63896;6389;0;955;779749;15094;30742.68
7;t;GET;110;66646;6664;0;770;287350;14466;13892.58
7;t;GET;120;54131;5413;0;466;1705029;17799;72236.10
7;t;GET;130;61387;6138;0;693;302994;15695;17009.92
7;t;GET;140;62310;6231;0;610;230214;15465;18241.29
7;t;GET;150;65323;6532;0;606;219977;14749;15078.38
7;t;GET;160;63014;6301;0;746;242658;15295;14502.61
7;t;GET;170;59169;5916;0;660;603206;16295;34019.19
7;t;GET;180;53949;5394;0;711;1109645;17850;46957.81
7;t;GET;190;62948;6294;0;723;289194;15315;17676.07
7;t;GET;200;59886;5988;0;825;1409144;16097;55993.83
7;t;GET;210;61904;6190;0;745;221663;15564;16309.41
7;t;GET;220;56308;5630;0;649;781639;17065;36326.30
7;t;GET;230;61625;6162;0;703;327739;15683;18834.07
7;t;GET;240;65522;6552;0;673;321493;14705;14915.66
7;t;GET;250;68092;6809;0;444;272493;14151;12801.32
7;t;GET;260;44125;4412;0;922;2290147;21840;111591.87
7;t;GET;270;68959;6895;0;804;234844;13972;11811.15
7;t;GET;280;63398;6339;0;900;411675;15196;19709.05
7;t;GET;290;57983;5798;0;946;1203022;16627;49692.54
7;t;GET;300;57983;5798;0;792;559459;16261;32334.89
7;t;GET;310;62184;6218;0;868;1327552;15834;37628.75
7;t;GET;320;64646;6464;0;713;528033;14911;23476.90
7;t;GET;330;50928;5092;0;804;844662;18875;39750.70
7;t;GET;340;63676;6367;0;1036;182192;15166;14661.85
7;t;GET;350;63581;6358;0;1038;228085;15177;15520.81
