memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;2028;202;0;494;35461;4947;2781.79
7;t;GET;20;1708;170;0;657;39428;5875;2387.97
7;t;GET;30;1471;147;0;773;18294;6822;2064.17
7;t;GET;40;1408;140;0;651;27938;7124;2032.51
7;t;GET;50;1335;133;0;624;80067;7518;2924.42
7;t;GET;60;1327;132;0;720;31148;7565;1895.11
7;t;GET;70;1289;128;0;655;32121;7781;1494.96
7;t;GET;80;1315;131;0;740;13172;7635;1527.04
7;t;GET;90;1314;131;0;534;40629;7637;1884.64
7;t;GET;100;1296;129;0;711;63625;7743;2203.19
7;t;GET;110;1316;131;0;573;19791;7623;1756.45
7;t;GET;120;1319;131;0;664;40979;7611;1963.66
7;t;GET;130;1320;132;0;545;11299;7603;1643.50
7;t;GET;140;1304;130;0;731;19063;7696;1440.87
7;t;GET;150;1295;129;0;562;18476;7746;1422.49
7;t;GET;160;1321;132;0;469;30069;7597;1758.02
7;t;GET;170;1312;131;0;693;18058;7650;1587.91
7;t;GET;180;1315;131;0;571;49910;7634;2015.71
7;t;GET;190;1309;130;0;595;46035;7685;1994.58
7;t;GET;200;1324;132;0;654;13188;7607;1595.85
7;t;GET;210;1330;133;0;620;35804;7577;1917.31
7;t;GET;220;1323;132;0;558;31216;7613;1818.71
7;t;GET;230;1335;133;0;560;17261;7547;1697.63
7;t;GET;240;1311;131;0;585;80103;7684;2748.96
7;t;GET;250;1344;134;0;567;18496;7497;1900.20
7;t;GET;260;1341;134;0;619;14963;7516;1821.39
7;t;GET;270;1319;131;0;592;14858;7636;1547.77
7;t;GET;280;1302;130;0;653;19209;7741;1540.44
7;t;GET;290;1316;131;0;704;23838;7656;1716.41
7;t;GET;300;1337;133;0;606;24696;7533;1899.77
7;t;GET;310;1342;134;0;643;17598;7507;1835.89
7;t;GET;320;1313;131;0;683;20870;7677;1683.13
7;t;GET;330;1315;131;0;631;12593;7659;1577.63
7;t;GET;340;1295;129;0;738;20777;7780;1404.39
7;t;GET;350;1323;132;0;660;18356;7616;1695.95
7;t;GET;360;1875;187;0;602;21362;5374;2248.40
7;t;GET;360;1875;187;0;602;21362;5374;2248.40
7;global;GET;362.1;1875;187;0;469;80103;7335;2069
