memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;68113;6811;0;902;438304;21266;27386.51
7;t;GET;20;72465;7246;0;860;154358;20036;12351.92
7;t;GET;30;73577;7357;0;1056;263243;19697;15580.30
7;t;GET;40;58139;5813;0;943;1579929;24778;58598.91
7;t;GET;50;70096;7009;0;922;2133419;20578;26108.39
7;t;GET;60;67433;6743;0;969;870367;21849;37142.64
7;t;GET;70;70399;7039;0;856;224943;20476;19115.91
7;t;GET;80;56941;5694;0;1140;1332430;25653;46743.81
7;t;GET;90;67753;6775;0;1115;270399;21438;18121.62
7;t;GET;100;70594;7059;0;832;323609;20556;23804.19
7;t;GET;110;77025;7702;0;1108;229682;18837;13823.33
7;t;GET;120;73309;7330;0;742;361387;19799;20680.08
7;t;GET;130;67910;6791;0;1370;470219;21374;28075.70
7;t;GET;140;66373;6637;0;951;432434;21819;31751.36
7;t;GET;150;66946;6694;0;1176;1142939;21726;33751.04
7;t;GET;160;74732;7473;0;1063;239733;19411;16422.14
7;t;GET;170;71831;7183;0;1158;249285;20218;18445.35
7;t;GET;180;70950;7095;0;1087;294597;20315;19367.61
7;t;GET;190;73456;7345;0;1248;381375;19751;18177.67
7;t;GET;200;56563;5656;0;1588;2392419;25545;120515.89
7;t;GET;210;64656;6465;0;1016;623684;22326;39262.15
7;t;GET;220;63598;6359;0;1172;449998;22769;31761.10
7;t;GET;230;65599;6559;0;1287;803265;21813;37502.94
7;t;GET;240;63398;6339;0;1276;340442;23021;28569.36
7;t;GET;250;66114;6611;0;1112;942141;21849;33431.91
7;t;GET;260;63533;6353;0;1223;505793;22708;31276.78
7;t;GET;270;64589;6458;0;1151;338787;22449;24363.43
7;t;GET;280;70515;7051;0;739;1342009;20504;35615.11
7;t;GET;290;63668;6366;0;1526;2212226;22676;50726.20
7;t;GET;300;64188;6418;0;1207;702446;22552;30431.14
7;t;GET;310;70908;7090;0;697;238698;20379;14984.51
7;t;GET;320;72730;7273;0;902;257933;19877;14115.21
7;t;GET;330;71286;7128;0;1246;297750;20281;16941.09
7;t;GET;340;58978;5897;0;1047;2079701;24154;58830.27
7;t;GET;350;59974;5997;0;1055;953782;24193;51406.31
7;t;GET;360;57138;5713;0;748;3091450;25572;98775.43
7;t;GET;360;57138;5713;0;748;3091450;25572;98775.43
7;global;GET;362.1;57138;5713;0;697;3091450;21584;38421
8;t;GET;10;69803;6980;0;635;438949;20725;27182.99
8;t;GET;20;73125;7312;0;815;157898;19762;12157.52
8;t;GET;30;76134;7613;0;939;426177;19004;15053.75
8;t;GET;40;66408;6640;0;1090;377183;21763;20626.16
8;t;GET;50;61908;6190;0;930;2125670;23350;59819.94
8;t;GET;60;67942;6794;0;1006;890176;21274;37613.85
8;t;GET;70;73079;7307;0;1111;223207;19788;15741.68
8;t;GET;80;58146;5814;0;1300;1338536;24857;40514.42
8;t;GET;90;67135;6713;0;1021;528499;21537;26886.71
8;t;GET;100;70101;7010;0;785;315084;20607;23777.91
8;t;GET;110;75382;7538;0;995;277545;19191;17035.79
8;t;GET;120;77083;7708;0;819;237657;18748;14712.06
8;t;GET;130;65672;6567;0;722;468785;21994;31671.42
8;t;GET;140;68553;6855;0;1545;433259;20882;27358.75
8;t;GET;150;66042;6604;0;1220;1136783;22105;36660.73
8;t;GET;160;76031;7603;0;1256;247312;19026;14937.17
8;t;GET;170;69601;6960;0;1130;249125;20770;20113.77
8;t;GET;180;73437;7343;0;930;231555;19306;14490.32
8;t;GET;190;76281;7628;0;1346;297359;19320;15880.64
8;t;GET;200;54690;5469;0;1592;2383088;26432;123368.31
8;t;GET;210;64955;6495;0;1056;615745;22250;39307.20
8;t;GET;220;67640;6764;0;1120;449340;21365;28521.00
8;t;GET;230;68889;6888;0;1131;296627;20983;23057.96
8;t;GET;240;57212;5721;0;1262;803318;25263;45866.98
8;t;GET;250;71125;7112;0;1101;259592;20323;17623.64
8;t;GET;260;60245;6024;0;1094;942849;24018;43297.96
8;t;GET;270;65310;6531;0;1049;340028;22131;25206.29
8;t;GET;280;75396;7539;0;680;175496;19011;12537.79
8;t;GET;290;59030;5903;0;856;2216723;24710;63091.18
8;t;GET;300;65714;6571;0;1222;763871;22005;29608.09
8;t;GET;310;74606;7460;0;617;239804;19378;14204.22
8;t;GET;320;72617;7261;0;1012;183660;19884;13137.86
8;t;GET;330;71145;7114;0;860;296526;20417;19037.06
8;t;GET;340;65050;6505;0;969;252511;20535;17013.11
8;t;GET;350;58091;5809;0;911;2117370;26816;76136.56
8;t;GET;360;44324;4432;0;903;3092115;32859;113373.44
8;t;GET;360;44324;4432;0;903;3092115;32859;113373.44
8;global;GET;361.6;44324;4432;0;617;3092115;21458;38397
9;t;GET;10;69332;6933;0;1003;438617;20912;27358.64
9;t;GET;20;72497;7249;0;1017;167845;19996;12268.68
9;t;GET;30;76131;7613;0;1278;426351;19076;14865.41
9;t;GET;40;66297;6629;0;1023;316483;21894;20601.08
9;t;GET;50;61395;6139;0;978;2152727;23639;58968.17
9;t;GET;60;67140;6714;0;983;866443;21616;37005.30
9;t;GET;70;71867;7186;0;1379;222802;20173;15865.36
9;t;GET;80;58221;5822;0;1107;1291378;24936;41847.73
9;t;GET;90;64945;6494;0;1058;538166;21976;27551.31
9;t;GET;100;69016;6901;0;1062;311238;21318;25789.14
9;t;GET;110;75298;7529;0;1162;230012;19199;14217.83
9;t;GET;120;73473;7347;0;995;359710;19672;20691.48
9;t;GET;130;67608;6760;0;752;467800;21385;27609.85
9;t;GET;140;64969;6496;0;1445;433230;22249;32413.65
9;t;GET;150;66890;6689;0;1184;1119930;21613;33269.97
9;t;GET;160;75265;7526;0;1267;247354;19217;14863.16
9;t;GET;170;68791;6879;0;1460;249854;21025;20207.01
9;t;GET;180;72042;7204;0;1057;296772;20056;18559.81
9;t;GET;190;74759;7475;0;1401;251169;19342;11911.84
9;t;GET;200;55335;5533;0;1725;2382794;26101;122609.72
9;t;GET;210;62648;6264;0;1251;613031;23089;41220.11
9;t;GET;220;67140;6714;0;916;450653;21526;28107.55
9;t;GET;230;68956;6895;0;1219;278083;20968;22059.75
9;t;GET;240;56266;5626;0;1099;804802;25675;46353.40
9;t;GET;250;70392;7039;0;1284;253695;20298;17379.81
9;t;GET;260;61604;6160;0;951;933074;23762;42137.53
9;t;GET;270;64413;6441;0;1217;334834;22430;25310.44
9;t;GET;280;69831;6983;0;1108;175617;19374;12788.22
9;t;GET;290;62108;6210;0;844;2212726;24735;62175.34
9;t;GET;300;65144;6514;0;1443;702948;22210;29578.93
9;t;GET;310;74049;7404;0;565;246534;19525;14252.95
9;t;GET;320;71159;7115;0;979;173150;20250;13338.39
9;t;GET;330;70415;7041;0;874;297994;20599;19349.48
