memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;62065;6206;0;453;180369;9735;9900.61
7;t;GET;20;65930;6593;0;518;190844;9168;9604.10
7;t;GET;30;62802;6280;0;535;192511;9624;10063.68
7;t;GET;40;68284;6828;0;560;198959;8859;7943.35
7;t;GET;50;66265;6626;0;494;115526;9127;6533.84
7;t;GET;60;63521;6352;0;438;476467;9519;15045.11
7;t;GET;70;58370;5837;0;589;1147559;10357;36804.68
7;t;GET;80;67269;6726;0;574;135665;8986;7298.21
7;t;GET;90;62451;6245;0;486;249628;9683;12864.93
7;t;GET;100;67944;6794;0;528;179733;8898;7791.69
7;t;GET;110;62699;6269;0;577;201084;9647;10377.13
7;t;GET;120;63636;6363;0;484;142885;9499;8066.59
7;t;GET;130;65996;6599;0;560;180395;9162;8575.88
7;t;GET;140;62582;6258;0;558;130671;9649;7937.22
7;t;GET;150;63813;6381;0;549;107090;9488;7135.91
7;t;GET;160;60262;6026;0;547;355580;10032;14773.76
7;t;GET;170;65296;6529;0;508;156597;9252;7111.04
7;t;GET;180;61331;6133;0;588;168943;9819;10846.82
7;t;GET;190;63469;6346;0;578;66509;9486;5966.70
7;t;GET;200;62613;6261;0;432;188653;9620;9234.06
7;t;GET;210;65250;6525;0;582;107728;9227;7663.65
7;t;GET;220;63899;6389;0;498;186035;9425;8732.82
7;t;GET;230;60766;6076;0;401;366689;9591;12986.82
7;t;GET;240;64070;6407;0;505;374258;9706;13335.94
7;t;GET;250;59881;5988;0;517;246322;10058;12293.06
7;t;GET;260;58162;5816;0;573;310446;10352;13535.55
7;t;GET;270;63652;6365;0;594;185405;9466;8831.07
7;t;GET;280;60308;6030;0;582;144337;9986;9135.68
7;t;GET;290;59946;5994;0;605;166799;10041;9383.23
7;t;GET;300;58676;5867;0;546;442355;10265;16940.88
7;t;GET;310;58897;5889;0;569;304122;10225;13103.68
7;t;GET;320;62228;6222;0;598;223595;9679;11952.97
7;t;GET;330;61467;6146;0;518;493739;9794;16162.36
7;t;GET;340;56780;5678;0;642;249274;10609;16706.86
7;t;GET;350;61648;6164;0;562;180034;9772;10093.65
7;t;GET;360;60218;6021;0;563;459792;10034;17209.63
7;t;GET;370;66957;6695;0;529;173996;9034;7906.29
7;t;GET;380;59846;5984;0;568;190933;10091;11352.01
7;t;GET;390;63287;6328;0;575;182565;9566;9158.40
7;t;GET;400;61992;6199;0;503;233635;9754;13033.38
7;t;GET;410;61551;6155;0;547;283540;9816;12353.78
7;t;GET;420;60395;6039;0;467;293177;10021;13059.75
7;t;GET;430;62446;6244;0;436;292990;9681;12556.96
7;t;GET;440;60438;6043;0;580;239407;10002;12792.26
7;t;GET;450;64002;6400;0;476;116396;9416;6905.05
7;t;GET;460;60518;6051;0;509;219703;10029;12581.64
7;t;GET;470;58355;5835;0;598;359032;10361;15836.88
7;t;GET;480;61349;6134;0;550;196389;9857;10204.58
7;t;GET;490;64939;6493;0;569;149067;9312;7779.87
7;t;GET;500;63282;6328;0;489;194440;9554;9305.16
7;t;GET;510;64795;6479;0;532;121459;9328;6937.67
7;t;GET;520;62662;6266;0;569;203414;9652;10808.07
7;t;GET;530;62249;6224;0;426;491951;9714;16546.23
7;t;GET;540;64494;6449;0;410;130038;9322;7330.20
7;t;GET;550;62045;6204;0;537;177387;9800;10755.38
7;t;GET;560;64762;6476;0;554;186006;9335;8649.04
7;t;GET;570;63320;6332;0;494;181226;9544;8812.60
7;t;GET;580;60857;6085;0;520;378244;9557;13407.23
7;t;GET;590;61417;6141;0;493;502531;10214;17820.54
7;t;GET;600;66840;6684;0;482;193972;9045;10588.51
7;t;GET;600;66840;6684;0;482;193972;9045;10588.51
7;global;GET;604.1;66840;6684;0;401;1147559;9649;12048
8;t;GET;10;61107;6110;0;458;182254;9852;10061.05
8;t;GET;20;64817;6481;0;617;191576;9290;9651.67
8;t;GET;30;61944;6194;0;439;193074;9724;10130.77
8;t;GET;40;67224;6722;0;554;198318;8959;7972.78
8;t;GET;50;65690;6569;0;513;115924;9163;6623.82
8;t;GET;60;63015;6301;0;653;478798;9557;15180.26
8;t;GET;70;58448;5844;0;608;1144587;10302;36763.58
8;t;GET;80;66204;6620;0;504;134790;9101;7982.54
8;t;GET;90;60851;6085;0;417;244584;9898;13122.23
8;t;GET;100;67162;6716;0;580;184224;8963;7836.91
8;t;GET;110;62146;6214;0;475;200634;9689;10253.80
8;t;GET;120;62407;6240;0;440;141933;9653;8230.62
8;t;GET;130;63834;6383;0;505;180095;9433;8901.88
8;t;GET;140;62384;6238;0;582;129920;9649;7955.06
8;t;GET;150;62490;6249;0;602;106464;9641;7183.93
8;t;GET;160;59153;5915;0;554;355494;10183;14842.37
8;t;GET;170;65123;6512;0;575;156256;9246;6883.64
8;t;GET;180;61839;6183;0;584;177652;9716;10429.84
8;t;GET;190;62280;6228;0;411;159372;9693;6712.42
8;t;GET;200;62385;6238;0;520;180206;9645;9146.48
8;t;GET;210;63544;6354;0;484;108437;9471;8109.73
8;t;GET;220;64999;6499;0;446;184937;9307;8193.54
8;t;GET;230;61935;6193;0;520;373673;9757;13217.75
8;t;GET;240;62397;6239;0;451;374093;9695;13479.65
8;t;GET;250;59404;5940;0;516;246726;10179;12377.76
8;t;GET;260;58807;5880;0;518;311498;10270;13539.70
8;t;GET;270;63209;6320;0;565;184731;9572;8944.69
8;t;GET;280;59852;5985;0;611;141417;10107;9343.55
8;t;GET;290;60964;6096;0;526;166759;9916;8506.28
8;t;GET;300;57473;5747;0;592;442792;10520;17647.59
8;t;GET;310;59181;5918;0;544;302824;10209;12943.27
8;t;GET;320;61547;6154;0;541;222726;9822;12027.53
8;t;GET;330;61154;6115;0;576;486320;9893;16264.14
8;t;GET;340;56476;5647;0;488;251345;10706;16738.11
8;t;GET;350;60799;6079;0;606;174898;9930;9953.56
8;t;GET;360;60319;6031;0;571;464483;10035;16902.26
8;t;GET;370;65254;6525;0;565;173922;9273;8560.02
8;t;GET;380;59521;5952;0;494;193235;10155;11412.93
8;t;GET;390;62357;6235;0;535;182954;9698;9238.31
8;t;GET;400;61213;6121;0;586;233859;9873;13113.02
8;t;GET;410;61054;6105;0;503;283624;9902;12529.06
8;t;GET;420;59733;5973;0;626;292645;10125;13204.63
8;t;GET;430;61788;6178;0;508;292682;9786;12670.05
8;t;GET;440;60468;6046;0;476;293615;10003;12619.01
8;t;GET;450;63471;6347;0;523;116908;9523;7069.94
8;t;GET;460;59249;5924;0;539;220085;10147;12413.58
8;t;GET;470;57779;5777;0;557;359686;10518;16232.32
8;t;GET;480;60680;6068;0;626;199678;9975;10287.76
8;t;GET;490;64109;6410;0;499;177567;9426;7784.92
8;t;GET;500;62737;6273;0;468;201220;9641;8945.91
8;t;GET;510;63533;6353;0;647;119594;9508;7503.66
8;t;GET;520;61559;6155;0;632;203067;9784;10793.39
8;t;GET;530;62766;6276;0;574;493364;9595;16288.32
8;t;GET;540;63302;6330;0;461;128973;9519;7858.34
8;t;GET;550;61261;6126;0;473;177631;9793;10403.07
8;t;GET;560;63107;6310;0;585;195128;9573;9308.21
8;t;GET;570;62642;6264;0;590;181211;9613;8989.68
8;t;GET;580;62459;6245;0;477;378276;9658;13317.06
8;t;GET;590;58288;5828;0;546;504303;10368;18374.82
8;t;GET;600;63115;6311;0;559;193366;9582;10896.50
8;t;GET;600;63115;6311;0;559;193366;9582;10896.50
8;global;GET;603.7;63115;6311;0;411;1144587;9750;12137
9;t;GET;10;61588;6158;0;492;180610;9776;9264.53
9;t;GET;20;61486;6148;0;462;191302;9791;10702.52
9;t;GET;30;60213;6021;0;528;195420;10000;9955.69
9;t;GET;40;63844;6384;0;569;197122;9437;8411.15
9;t;GET;50;63412;6341;0;571;116065;9492;6708.75
9;t;GET;60;60875;6087;0;618;476055;9893;15415.51
9;t;GET;70;55777;5577;0;683;1146811;10785;37498.32
9;t;GET;80;63684;6368;0;488;135687;9467;8042.67
9;t;GET;90;59150;5915;0;510;247180;10179;13433.02
9;t;GET;100;64502;6450;0;511;184153;9337;7957.82
9;t;GET;110;60646;6064;0;497;205587;9932;10445.07
9;t;GET;120;60657;6065;0;543;142712;9921;8245.54
9;t;GET;130;61615;6161;0;627;181015;9783;9031.06
9;t;GET;140;60262;6026;0;559;138210;9986;8140.30
9;t;GET;150;60861;6086;0;675;106922;9869;7178.77
9;t;GET;160;58142;5814;0;457;356585;10390;14875.04
9;t;GET;170;62268;6226;0;609;152725;9666;7408.56
9;t;GET;180;59835;5983;0;616;177705;10073;10620.67
9;t;GET;190;60042;6004;0;433;159531;10029;6682.86
9;t;GET;200;61457;6145;0;641;188783;9805;9015.90
9;t;GET;210;61320;6132;0;669;109978;9815;8099.23
9;t;GET;220;62035;6203;0;545;185556;9711;8706.02
9;t;GET;230;60686;6068;0;519;374779;9922;12980.36
9;t;GET;240;60077;6007;0;589;374118;10004;13691.38
9;t;GET;250;56509;5650;0;440;246482;10688;13062.51
9;t;GET;260;58186;5818;0;624;190275;10345;10732.22
9;t;GET;270;58766;5876;0;563;311870;10256;12185.05
9;t;GET;280;58649;5864;0;638;140434;10306;8837.22
9;t;GET;290;58259;5825;0;662;167315;10378;9029.81
9;t;GET;300;55489;5548;0;668;442786;10898;17913.58
9;t;GET;310;56880;5688;0;551;303065;10626;13475.70
9;t;GET;320;60709;6070;0;567;234272;9914;11349.40
9;t;GET;330;57776;5777;0;590;486376;10508;17172.72
9;t;GET;340;54835;5483;0;536;248788;11035;16932.91
9;t;GET;350;60362;6036;0;616;176209;10016;9673.56
9;t;GET;360;57547;5754;0;534;459442;10509;17392.43
9;t;GET;370;63409;6340;0;630;173671;9506;8659.77
9;t;GET;380;57325;5732;0;528;201958;10508;11614.34
9;t;GET;390;61056;6105;0;499;188162;9856;8632.78
9;t;GET;400;58329;5832;0;561;233189;10327;13530.19
9;t;GET;410;58991;5899;0;590;181019;9986;9374.57
9;t;GET;420;59217;5921;0;598;295861;10397;14741.80
9;t;GET;430;59779;5977;0;492;295083;10071;13640.52
9;t;GET;440;56318;5631;0;593;237324;10694;13374.13
9;t;GET;450;62089;6208;0;528;116895;9661;6880.53
9;t;GET;460;59831;5983;0;543;179270;10046;9968.51
9;t;GET;470;55472;5547;0;592;359205;10933;16627.84
9;t;GET;480;56699;5669;0;572;247511;10621;12856.61
9;t;GET;490;62620;6262;0;598;177749;9616;7899.42
9;t;GET;500;59933;5993;0;608;194111;10040;9109.05
9;t;GET;510;62288;6228;0;654;122210;9674;6825.25
9;t;GET;520;60311;6031;0;556;203229;9988;11401.44
9;t;GET;530;59091;5909;0;539;493370;10183;16860.55
9;t;GET;540;63212;6321;0;582;109643;9530;6657.50
9;t;GET;550;57999;5799;0;569;177852;10390;11457.17
9;t;GET;560;61629;6162;0;546;192062;9768;9155.12
9;t;GET;570;61882;6188;0;550;181071;9732;8233.30
9;t;GET;580;59003;5900;0;540;378585;10206;14162.52
9;t;GET;590;56689;5668;0;651;504929;10620;18622.65
9;t;GET;600;58250;5825;0;491;192169;10344;11187.63
9;t;GET;600;58250;5825;0;491;192169;10344;11187.63
9;global;GET;602.8;58250;5825;0;433;1146811;10072;12305
