memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;54930;5493;0;458;967809;8762;15486.67
7;t;GET;20;54616;5461;0;418;1226175;8827;23269.01
7;t;GET;30;58148;5814;0;443;242971;8191;8717.67
7;t;GET;40;53685;5368;0;539;731162;9073;24179.81
7;t;GET;50;61036;6103;0;453;99399;7890;5820.55
7;t;GET;60;55780;5578;0;562;135388;8632;7166.47
7;t;GET;70;59013;5901;0;420;157507;8162;6733.39
7;t;GET;80;59088;5908;0;426;143239;8157;7942.01
7;t;GET;90;57572;5757;0;562;240271;8365;8852.08
7;t;GET;100;55862;5586;0;371;128332;8629;8631.01
7;t;GET;110;53980;5398;0;524;804280;8918;25201.46
7;t;GET;120;57125;5712;0;450;155788;8439;8017.64
7;t;GET;130;56500;5650;0;553;223949;8526;10278.67
7;t;GET;140;52114;5211;0;534;314180;9245;13863.33
7;t;GET;150;55203;5520;0;473;236942;8727;11053.00
7;t;GET;160;54414;5441;0;479;257731;8848;11379.46
7;t;GET;170;56646;5664;0;588;277602;8505;10068.62
7;t;GET;180;55541;5554;0;487;186441;8674;9139.65
7;t;GET;190;58261;5826;0;477;133133;8270;6553.93
7;t;GET;200;57551;5755;0;612;153079;8368;8477.58
7;t;GET;210;46277;4627;0;501;1908841;10409;39800.54
7;t;GET;220;55939;5593;0;469;569921;8608;17499.18
7;t;GET;230;53975;5397;0;508;579966;8930;18342.99
7;t;GET;240;54289;5428;0;438;482976;8870;17127.12
7;t;GET;250;57914;5791;0;472;171404;8317;8711.53
7;t;GET;260;55514;5551;0;513;602933;8673;18923.71
7;t;GET;270;56183;5618;0;521;382255;8579;9377.21
7;t;GET;280;59401;5940;0;528;157868;8113;8068.33
7;t;GET;290;53171;5317;0;499;613942;8664;18657.75
7;t;GET;300;44600;4460;0;598;747768;11273;37896.24
7;t;GET;310;52466;5246;0;400;2092211;9186;31550.06
7;t;GET;320;45455;4545;0;387;1120773;10593;40196.63
7;t;GET;330;61887;6188;0;555;110579;7786;6189.76
7;t;GET;340;56820;5682;0;398;269439;8478;11276.69
7;t;GET;350;54867;5486;0;431;452416;8783;15236.73
7;t;GET;360;50283;5028;0;591;565369;9582;26435.71
7;t;GET;360;50283;5028;0;591;565369;9582;26435.71
7;global;GET;361.4;50283;5028;0;371;2092211;8732;17488
8;t;GET;10;55294;5529;0;519;990425;8713;15333.92
8;t;GET;20;53267;5326;0;504;1232087;9039;23054.86
8;t;GET;30;57270;5727;0;558;244308;8207;8753.94
8;t;GET;40;53704;5370;0;545;731822;9160;24164.19
8;t;GET;50;60528;6052;0;416;100116;7986;5784.74
8;t;GET;60;55994;5599;0;556;135121;8608;7150.86
8;t;GET;70;58181;5818;0;474;158462;8313;6799.91
8;t;GET;80;58843;5884;0;516;150252;8217;7875.13
8;t;GET;90;57069;5706;0;606;240359;8473;8950.00
8;t;GET;100;55782;5578;0;432;129184;8676;8353.07
8;t;GET;110;53014;5301;0;523;803611;9123;25421.24
8;t;GET;120;56251;5625;0;444;155877;8600;7986.80
8;t;GET;130;55132;5513;0;602;265716;8772;10579.00
8;t;GET;140;51619;5161;0;445;314366;9369;13890.69
8;t;GET;150;55381;5538;0;419;239662;8731;11005.94
8;t;GET;160;54784;5478;0;506;326621;8833;11264.59
8;t;GET;170;56623;5662;0;480;282200;8538;10135.07
8;t;GET;180;55476;5547;0;660;186319;8725;9269.08
8;t;GET;190;59106;5910;0;614;132184;8180;6128.97
