memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;23199;2319;0;325;112931;10375;8798.68
7;t;GET;20;24967;2496;0;338;178992;9650;8438.33
7;t;GET;30;23449;2344;0;299;206917;10273;8867.21
7;t;GET;40;24447;2444;0;335;75797;9848;6741.34
7;t;GET;50;24680;2468;0;341;52978;9764;6197.92
7;t;GET;60;23924;2392;0;328;89722;10065;7108.71
7;t;GET;70;24012;2401;0;352;96354;10032;7600.53
7;t;GET;80;24018;2401;0;324;52732;10036;6824.53
7;t;GET;90;23395;2339;0;333;59733;10292;7323.26
7;t;GET;100;23230;2323;0;347;75945;10367;7756.35
7;t;GET;110;22118;2211;0;284;262671;10898;10665.12
7;t;GET;120;23764;2376;0;338;59833;10135;7164.37
7;t;GET;130;22491;2249;0;325;157377;10711;9068.98
7;t;GET;140;23118;2311;0;307;123539;10417;8165.01
7;t;GET;150;22686;2268;0;337;87051;10623;8335.31
7;t;GET;160;22513;2251;0;289;100574;10700;8338.10
7;t;GET;170;23573;2357;0;320;89523;10212;7357.09
7;t;GET;180;24115;2411;0;329;52205;9995;6742.26
7;t;GET;190;21834;2183;0;335;218114;11029;9651.76
7;t;GET;200;23679;2367;0;329;63160;10177;6928.13
7;t;GET;210;22680;2268;0;323;185252;10626;9797.24
7;t;GET;220;22806;2280;0;315;202383;10553;9244.75
7;t;GET;230;23685;2368;0;343;71366;10182;7156.81
7;t;GET;240;24016;2401;0;320;61858;10019;7032.20
7;t;GET;250;23743;2374;0;331;48452;10159;6597.34
7;t;GET;260;23619;2361;0;343;76971;10199;7400.16
7;t;GET;270;23436;2343;0;339;228287;10290;9165.23
7;t;GET;280;23480;2348;0;339;57247;10304;7267.75
7;t;GET;290;23576;2357;0;319;292608;10255;10512.43
7;t;GET;300;22587;2258;0;330;210294;10710;10564.36
7;t;GET;310;23321;2332;0;344;216822;10366;10125.62
7;t;GET;320;23948;2394;0;331;43585;10096;6289.52
7;t;GET;330;24326;2432;0;317;180202;9943;8504.05
7;t;GET;340;24028;2402;0;338;61741;10069;6886.99
7;t;GET;350;24779;2477;0;313;81526;9764;6397.06
7;t;GET;360;25562;2556;0;313;65520;9458;6367.44
7;t;GET;360;25562;2556;0;313;65520;9458;6367.44
7;global;GET;361.8;25562;2556;0;284;292608;10227;8066
8;t;GET;10;20951;2095;0;363;112575;11489;9150.91
8;t;GET;20;23084;2308;0;350;179737;10432;8755.67
8;t;GET;30;21710;2171;0;369;205100;11100;9267.19
8;t;GET;40;22627;2262;0;363;75437;10646;6943.88
8;t;GET;50;22806;2280;0;349;53928;10565;6466.94
8;t;GET;60;22049;2204;0;353;90367;10893;7764.16
8;t;GET;70;22251;2225;0;346;96091;10859;7399.10
8;t;GET;80;22189;2218;0;352;55788;10855;7204.67
8;t;GET;90;21839;2183;0;363;59691;11029;7576.81
8;t;GET;100;21522;2152;0;335;90896;11197;8329.09
8;t;GET;110;20783;2078;0;375;261264;11595;10843.65
8;t;GET;120;22018;2201;0;354;61067;10937;7328.80
8;t;GET;130;20941;2094;0;361;158578;11501;9416.94
8;t;GET;140;21717;2171;0;380;129286;11099;8505.40
8;t;GET;150;21094;2109;0;365;82994;11425;8543.75
8;t;GET;160;21136;2113;0;347;109185;11392;8588.05
8;t;GET;170;21843;2184;0;354;84019;11031;7496.64
8;t;GET;180;22432;2243;0;367;48496;10734;6832.62
8;t;GET;190;20612;2061;0;373;217808;11688;9944.79
8;t;GET;200;21959;2195;0;342;69208;10975;7068.69
8;t;GET;210;21063;2106;0;385;185684;11442;10070.70
8;t;GET;220;21100;2110;0;386;202655;11418;9490.01
8;t;GET;230;21891;2189;0;322;75340;11003;7374.27
8;t;GET;240;22219;2221;0;345;64964;10839;7341.67
8;t;GET;250;21920;2192;0;355;48995;10990;6825.04
8;t;GET;260;21630;2163;0;416;77246;11138;7570.70
8;t;GET;270;21461;2146;0;339;227974;11220;9575.41
8;t;GET;280;21782;2178;0;336;51731;11065;7443.34
8;t;GET;290;21435;2143;0;356;294411;11274;12180.45
8;t;GET;300;21019;2101;0;335;209744;11461;9951.95
8;t;GET;310;21646;2164;0;337;218534;11124;10497.92
8;t;GET;320;22312;2231;0;388;42750;10802;6521.96
8;t;GET;330;22214;2221;0;349;179824;10844;8871.66
8;t;GET;340;22334;2233;0;355;61970;10789;7135.33
8;t;GET;350;22784;2278;0;318;82694;10570;6551.48
8;t;GET;360;23727;2372;0;335;68245;10155;6541.39
8;t;GET;360;23727;2372;0;335;68245;10155;6541.39
8;global;GET;361.5;23727;2372;0;318;294411;11033;8355
9;t;GET;10;21510;2151;0;366;113210;11193;9040.22
9;t;GET;20;23804;2380;0;357;178368;10118;8654.40
9;t;GET;30;22435;2243;0;397;205894;10740;9005.52
9;t;GET;40;23480;2348;0;391;70159;10255;6683.85
9;t;GET;50;23525;2352;0;348;54105;10244;6384.53
9;t;GET;60;22975;2297;0;351;88936;10440;7462.98
9;t;GET;70;22978;2297;0;373;103229;10525;7373.76
9;t;GET;80;23108;2310;0;345;56011;10426;7024.11
9;t;GET;90;22557;2255;0;334;60804;10679;7396.94
9;t;GET;100;22372;2237;0;377;88159;10773;8152.18
9;t;GET;110;21431;2143;0;322;254954;11241;10559.86
9;t;GET;120;22689;2268;0;397;61459;10617;7185.89
9;t;GET;130;21403;2140;0;366;157650;11249;9157.75
9;t;GET;140;22398;2239;0;393;124970;10759;8277.77
9;t;GET;150;21859;2185;0;327;84934;11024;8381.46
9;t;GET;160;21757;2175;0;328;99698;11069;8416.11
9;t;GET;170;22745;2274;0;343;88669;10593;7389.31
9;t;GET;180;23062;2306;0;345;50059;10444;6774.96
9;t;GET;190;21268;2126;0;378;219123;11323;9630.92
9;t;GET;200;22708;2270;0;341;63394;10613;6898.41
9;t;GET;210;21637;2163;0;404;183950;11128;9960.70
9;t;GET;220;21852;2185;0;347;202452;11030;9182.86
9;t;GET;230;22798;2279;0;345;73544;10566;7275.20
9;t;GET;240;22973;2297;0;357;62499;10479;7252.05
9;t;GET;250;22946;2294;0;333;49469;10502;6662.18
9;t;GET;260;22456;2245;0;324;76519;10728;7461.52
9;t;GET;270;22292;2229;0;324;229633;10804;9406.76
9;t;GET;280;22404;2240;0;421;60017;10752;7333.36
9;t;GET;290;22455;2245;0;312;294827;10734;11613.38
9;t;GET;300;21930;2193;0;326;210705;10982;9667.31
9;t;GET;310;22281;2228;0;400;215597;10814;10198.00
9;t;GET;320;23149;2314;0;341;41566;10424;6362.75
9;t;GET;330;23303;2330;0;357;176021;10373;8663.30
9;t;GET;340;23145;2314;0;318;62105;10452;7005.75
9;t;GET;350;23773;2377;0;424;80744;10171;6410.02
9;t;GET;360;24894;2489;0;324;67899;9697;6347.97
9;t;GET;360;24894;2489;0;324;67899;9697;6347.97
9;global;GET;361.6;24894;2489;0;312;294827;10653;8160
