memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;62594;6259;0;625;807054;19241;37254.03
7;t;GET;20;59904;5990;0;942;2062442;20105;56600.66
7;t;GET;30;74855;7485;0;801;189175;16097;10343.79
7;t;GET;40;56163;5616;0;968;1656358;21438;60145.98
7;t;GET;50;68793;6879;0;950;331454;17404;17902.06
7;t;GET;60;69283;6928;0;909;204260;17513;15086.60
7;t;GET;70;64340;6434;0;875;402237;18725;24390.65
7;t;GET;80;60153;6015;0;1136;1224557;20043;41166.34
7;t;GET;90;44261;4426;0;893;4240181;26808;130274.94
7;t;GET;100;67273;6727;0;902;382185;18218;22124.78
7;t;GET;110;65029;6502;0;853;465712;18514;27256.35
7;t;GET;120;70515;7051;0;726;475979;16937;19758.25
7;t;GET;130;58204;5820;0;1044;636864;20878;31642.45
7;t;GET;140;57144;5714;0;806;4500936;21074;111968.10
7;t;GET;150;69622;6962;0;1005;474054;17301;25570.06
7;t;GET;160;65104;6510;0;606;951744;18502;42269.70
7;t;GET;170;67094;6709;0;1204;295984;17957;18762.57
7;t;GET;180;56604;5660;0;917;826708;21281;50745.03
7;t;GET;190;70233;7023;0;1009;510627;17143;21984.71
7;t;GET;200;61891;6189;0;925;728081;19470;34543.41
7;t;GET;210;73108;7310;0;729;203714;16476;11713.27
7;t;GET;220;62598;6259;0;841;1627903;19250;41426.98
7;t;GET;230;52562;5256;0;466;1263635;22860;53669.27
7;t;GET;240;59457;5945;0;894;794207;19544;37369.06
7;t;GET;250;69523;6952;0;556;1141497;17874;38301.07
7;t;GET;260;51249;5124;0;825;2017333;23645;98071.90
7;t;GET;270;62437;6243;0;899;956597;18944;32257.47
7;t;GET;280;65677;6567;0;771;416689;18667;25755.72
7;t;GET;290;59548;5954;0;998;343182;20244;28196.31
7;t;GET;300;66492;6649;0;910;328365;18088;21342.77
7;t;GET;310;69597;6959;0;1079;375243;17341;20690.09
7;t;GET;320;56884;5688;0;990;621056;21142;43755.85
7;t;GET;330;64706;6470;0;979;1276370;18640;38375.23
7;t;GET;340;68662;6866;0;741;231309;17346;17211.80
7;t;GET;350;62440;6244;0;871;1364707;19521;39031.69
7;t;GET;360;71619;7161;0;737;346175;16824;14774.21
7;t;GET;360;71619;7161;0;737;346175;16824;14774.21
7;global;GET;361.5;71619;7161;0;466;4500936;18976;43115
8;t;GET;10;62439;6243;0;870;265045;18949;17979.44
8;t;GET;20;61836;6183;0;876;1975417;19821;54466.92
8;t;GET;30;66319;6631;0;1075;1236694;18142;46972.92
8;t;GET;40;64410;6441;0;1172;1653592;18720;32320.13
8;t;GET;50;67160;6716;0;906;329911;17929;19486.75
8;t;GET;60;67144;6714;0;1199;411787;17960;20841.47
8;t;GET;70;59055;5905;0;848;917023;20362;39858.78
8;t;GET;80;60448;6044;0;1302;1204712;18672;25928.65
8;t;GET;90;51998;5199;0;1329;4623547;24626;119727.56
8;t;GET;100;66653;6665;0;979;274982;18110;19121.14
8;t;GET;110;66652;6665;0;805;459617;18067;26888.93
8;t;GET;120;63426;6342;0;1111;638449;19002;32816.52
8;t;GET;130;64368;6436;0;1017;242482;18709;16080.89
8;t;GET;140;58272;5827;0;932;4399896;20671;110820.75
8;t;GET;150;70116;7011;0;901;473903;17175;24795.78
8;t;GET;160;63250;6325;0;875;943564;19061;43150.46
8;t;GET;170;66481;6648;0;1235;295798;18120;19998.89
8;t;GET;180;53771;5377;0;1031;827345;22391;55351.03
8;t;GET;190;72135;7213;0;857;242639;16699;14551.65
8;t;GET;200;64334;6433;0;1006;728551;18742;32701.86
8;t;GET;210;63860;6386;0;752;1393627;18776;38987.62
8;t;GET;220;67495;6749;0;856;1645016;18034;18595.79
8;t;GET;230;51076;5107;0;1253;1263289;23683;58242.03
8;t;GET;240;60873;6087;0;1178;1154812;19862;50063.89
8;t;GET;250;71719;7171;0;729;412422;16869;19843.85
8;t;GET;260;44680;4468;0;797;2029682;26954;108867.83
8;t;GET;270;65287;6528;0;859;953176;18594;26542.95
8;t;GET;280;63361;6336;0;1034;298347;19106;25622.20
8;t;GET;290;64818;6481;0;880;337695;18649;22224.51
8;t;GET;300;66248;6624;0;1006;347332;18264;20022.79
8;t;GET;310;65782;6578;0;1299;621096;18387;32434.91
8;t;GET;320;57627;5762;0;1239;577453;19845;34474.38
8;t;GET;330;64936;6493;0;1003;777287;19632;39281.46
8;t;GET;340;66565;6656;0;868;326984;18172;20779.63
8;t;GET;350;66527;6652;0;834;1373917;18181;35069.07
8;t;GET;360;78785;7878;0;734;424301;15354;21151.42
8;t;GET;360;78785;7878;0;734;424301;15354;21151.42
8;global;GET;362.1;78785;7878;0;729;4623547;18971;42847
9;t;GET;10;63513;6351;0;734;228027;18951;15034.62
9;t;GET;20;57679;5767;0;771;1162320;20890;56253.51
9;t;GET;30;67343;6734;0;930;780458;16725;18470.09
9;t;GET;40;60975;6097;0;1292;1656198;21034;55494.25
9;t;GET;50;66118;6611;0;758;329146;18214;19684.14
9;t;GET;60;68127;6812;0;1283;191972;17520;14169.35
9;t;GET;70;58660;5866;0;730;413067;19956;29558.26
9;t;GET;80;59675;5967;0;1627;957964;20724;39706.92
9;t;GET;90;46807;4680;0;1346;4168581;26033;129947.17
9;t;GET;100;64571;6457;0;899;276354;18619;19329.79
9;t;GET;110;65122;6512;0;1376;460079;18532;27328.94
9;t;GET;120;62067;6206;0;1180;646036;19401;33418.27
9;t;GET;130;63085;6308;0;1080;242167;19108;16357.08
9;t;GET;140;56958;5695;0;814;2661637;21027;110981.95
9;t;GET;150;68791;6879;0;796;474735;17613;25382.57
9;t;GET;160;62070;6207;0;724;943940;19337;43512.03
9;t;GET;170;64766;6476;0;1311;296220;18662;20208.19
9;t;GET;180;53773;5377;0;1143;833954;22412;55725.62
9;t;GET;190;70035;7003;0;937;238998;17197;14746.83
9;t;GET;200;62541;6254;0;815;729226;19259;33470.15
9;t;GET;210;65046;6504;0;896;833462;18280;33833.80
9;t;GET;220;63139;6313;0;553;1395303;19334;28864.68
9;t;GET;230;51281;5128;0;915;1267940;23482;56094.27
9;t;GET;240;57801;5780;0;1060;1149833;20826;51456.27
9;t;GET;250;69331;6933;0;1136;409743;17389;20303.80
9;t;GET;260;47873;4787;0;912;2028174;25161;101986.60
9;t;GET;270;58878;5887;0;904;952373;20442;36320.02
9;t;GET;280;63150;6315;0;1139;298091;19094;24577.97
9;t;GET;290;62277;6227;0;1037;336156;19361;23645.11
9;t;GET;300;64911;6491;0;1006;330851;18485;20023.17
9;t;GET;310;68094;6809;0;1114;370573;17756;20625.91
9;t;GET;320;56255;5625;0;1141;620817;21478;44034.19
9;t;GET;330;60071;6007;0;1149;780000;20138;40938.49
9;t;GET;340;65269;6526;0;996;325021;18530;20962.54
9;t;GET;350;65593;6559;0;952;1368072;18438;35037.79
9;t;GET;360;69252;6925;0;685;423262;17465;22309.09
9;t;GET;360;69252;6925;0;685;423262;17465;22309.09
9;global;GET;361.7;69253;6925;0;553;4168581;19450;43487
