memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;75459;7545;0;499;263473;16004;14005.59
7;t;GET;20;69197;6919;0;628;1463080;17486;40818.02
7;t;GET;30;66279;6627;0;781;393795;18037;16063.13
7;t;GET;40;50407;5040;0;656;2655696;24232;100302.08
7;t;GET;50;56006;5600;0;889;2052442;21333;38040.43
7;t;GET;60;58977;5897;0;754;1227897;20527;44956.90
7;t;GET;70;51884;5188;0;829;491845;23564;45592.07
7;t;GET;80;48876;4887;0;525;3803183;24678;123402.89
7;t;GET;90;56103;5610;0;546;976275;20663;44851.64
7;t;GET;100;58171;5817;0;692;2585212;21303;74353.80
7;t;GET;110;62257;6225;0;717;1360036;19518;33213.42
7;t;GET;120;59617;5961;0;818;533631;20205;30144.36
7;t;GET;130;53699;5369;0;712;1357565;19248;40423.46
7;t;GET;140;51560;5156;0;818;3069768;26459;117870.28
7;t;GET;150;64778;6477;0;637;2533238;18691;36729.51
7;t;GET;160;44600;4460;0;543;944471;26349;62076.11
7;t;GET;170;49905;4990;0;435;865027;24937;58894.98
7;t;GET;180;50770;5077;0;600;2246096;23729;82956.73
7;t;GET;190;64368;6436;0;781;391406;18706;23508.43
7;t;GET;200;60052;6005;0;1217;339765;20054;27439.71
7;t;GET;210;63368;6336;0;892;715456;19028;34450.23
7;t;GET;220;57409;5740;0;816;2049205;20973;56239.95
7;t;GET;230;57836;5783;0;819;641973;20839;39967.18
7;t;GET;240;62316;6231;0;714;609831;19330;29691.40
7;t;GET;250;55098;5509;0;613;1275540;20115;36864.69
7;t;GET;260;51074;5107;0;640;1486422;22364;67357.56
7;t;GET;270;54085;5408;0;1067;3810271;25173;106974.94
7;t;GET;280;55456;5545;0;833;1031403;21752;48976.65
7;t;GET;290;62619;6261;0;571;840770;19242;40087.19
7;t;GET;300;63284;6328;0;928;574035;19035;28696.88
7;t;GET;310;69495;6949;0;965;498385;17331;21928.97
7;t;GET;320;45833;4583;0;706;2113931;26281;88430.26
7;t;GET;330;66921;6692;0;720;211010;17321;15384.09
7;t;GET;340;71079;7107;0;731;523240;17573;26004.80
7;t;GET;350;54167;5416;0;716;679736;21706;29809.34
7;t;GET;360;56516;5651;0;691;1562101;21750;59027.52
7;t;GET;360;56516;5651;0;691;1562101;21750;59027.52
7;global;GET;361.8;56517;5651;0;435;3810271;20673;54670
8;t;GET;10;71827;7182;0;893;245274;16684;14063.98
8;t;GET;20;66602;6660;0;762;1463403;18157;40107.53
8;t;GET;30;65209;6520;0;1051;310172;18404;18206.33
8;t;GET;40;47123;4712;0;716;2186419;25064;104151.14
8;t;GET;50;54093;5409;0;777;689380;22640;44262.95
8;t;GET;60;57113;5711;0;766;1226028;21030;45409.46
8;t;GET;70;53604;5360;0;755;486846;21996;36463.40
8;t;GET;80;50451;5045;0;626;3625646;24456;123276.94
8;t;GET;90;50089;5008;0;752;991452;21446;47994.19
8;t;GET;100;63560;6356;0;841;2586135;21140;70414.26
8;t;GET;110;60213;6021;0;802;390710;19791;30716.40
8;t;GET;120;60292;6029;0;847;535352;20193;29904.47
8;t;GET;130;48003;4800;0;607;2169932;25041;113211.75
8;t;GET;140;55834;5583;0;455;2516951;21138;60437.97
8;t;GET;150;63439;6343;0;615;2584598;19412;37590.80
8;t;GET;160;40286;4028;0;1049;956959;29885;79559.25
8;t;GET;170;51947;5194;0;466;1307330;22756;41699.18
8;t;GET;180;51002;5100;0;567;2244361;23869;80405.61
8;t;GET;190;62653;6265;0;1029;390920;19398;25567.11
8;t;GET;200;60075;6007;0;778;337868;20045;25967.15
8;t;GET;210;63697;6369;0;766;704261;18919;33641.72
8;t;GET;220;54732;5473;0;1006;2029012;22007;56835.23
8;t;GET;230;57607;5760;0;971;640407;20906;39432.65
8;t;GET;240;61421;6142;0;884;772096;19614;30197.59
8;t;GET;250;52019;5201;0;920;1448131;23144;62170.68
8;t;GET;260;46537;4653;0;682;1299590;20579;46319.37
8;t;GET;270;54803;5480;0;993;3050849;26044;107283.18
8;t;GET;280;58648;5864;0;1020;1115430;20969;44820.03
8;t;GET;290;58621;5862;0;813;845895;20444;42904.45
8;t;GET;300;61775;6177;0;933;741520;19314;30107.71
8;t;GET;310;72298;7229;0;546;491768;16969;17119.29
8;t;GET;320;46615;4661;0;837;1834483;26017;85805.32
8;t;GET;330;65686;6568;0;780;524017;18433;25462.19
