memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;63281;6328;0;512;246232;11336;10751.99
7;t;GET;20;62114;6211;0;675;353084;11721;15840.38
7;t;GET;30;55214;5521;0;545;2877705;13082;61648.85
7;t;GET;40;64541;6454;0;411;95820;11197;6281.31
7;t;GET;50;59140;5914;0;421;353431;12220;20413.07
7;t;GET;60;55069;5506;0;550;511093;11772;19014.83
7;t;GET;70;50620;5062;0;465;5348517;15751;114786.16
7;t;GET;80;43737;4373;0;580;2497634;16528;100585.55
7;t;GET;90;45289;4528;0;565;1830208;15841;72474.73
7;t;GET;100;49067;4906;0;512;2967250;14737;59458.56
7;t;GET;110;48783;4878;0;574;2457059;14902;86772.74
7;t;GET;120;62059;6205;0;590;559547;11658;13792.97
7;t;GET;130;60172;6017;0;596;800278;12006;27864.23
7;t;GET;140;52065;5206;0;520;602871;13885;35436.09
7;t;GET;150;47508;4750;0;552;1114602;15208;39384.71
7;t;GET;160;56153;5615;0;596;1213779;12877;30629.89
7;t;GET;170;56262;5626;0;410;1706113;12848;47209.35
7;t;GET;180;63527;6352;0;566;416425;11371;13916.06
7;t;GET;190;50822;5082;0;570;2070984;14226;66553.17
7;t;GET;200;60847;6084;0;551;267154;11867;15034.54
7;t;GET;210;47211;4721;0;688;2179868;15313;71215.27
7;t;GET;220;59957;5995;0;617;935516;12051;28676.36
7;t;GET;230;56852;5685;0;608;430419;12713;22456.14
7;t;GET;240;49187;4918;0;572;571654;14694;38223.16
7;t;GET;250;67411;6741;0;483;176621;10724;10259.64
7;t;GET;260;58547;5854;0;436;169359;12068;9181.07
7;t;GET;270;57039;5703;0;496;438583;12762;20704.73
7;t;GET;280;45537;4553;0;648;615102;16112;37634.02
7;t;GET;290;57938;5793;0;594;780798;12476;26221.82
7;t;GET;300;65365;6536;0;492;169299;10920;9145.15
7;t;GET;310;55243;5524;0;725;1125428;13242;39181.05
7;t;GET;320;56228;5622;0;487;474008;12888;22708.93
7;t;GET;330;52028;5202;0;549;481377;13193;23281.95
7;t;GET;340;55963;5596;0;439;2035675;13669;58726.83
7;t;GET;350;54278;5427;0;357;1199689;13363;45983.34
7;t;GET;360;63873;6387;0;600;349308;11368;14620.33
7;t;GET;360;63873;6387;0;600;349308;11368;14620.33
7;global;GET;361.6;63873;6387;0;357;5348517;12958;43482
8;t;GET;10;59827;5982;0;592;353048;12074;12660.31
8;t;GET;20;62065;6206;0;607;318997;11641;14524.63
8;t;GET;30;50951;5095;0;512;2913670;14183;68932.27
8;t;GET;40;63750;6375;0;488;99726;11309;6480.52
8;t;GET;50;55240;5524;0;489;351202;13112;20781.15
8;t;GET;60;46344;4634;0;617;512600;12029;20245.55
8;t;GET;70;55231;5523;0;478;5421621;16074;113163.12
8;t;GET;80;41392;4139;0;550;2496843;17457;104110.67
8;t;GET;90;46489;4648;0;746;1823424;15548;69614.58
8;t;GET;100;38691;3869;0;559;2968934;16281;70714.32
8;t;GET;110;54287;5428;0;619;3373968;15029;83385.71
8;t;GET;120;61627;6162;0;544;282068;11722;13466.29
8;t;GET;130;55431;5543;0;709;904146;13045;31108.23
8;t;GET;140;49376;4937;0;651;796506;14631;38397.95
8;t;GET;150;49708;4970;0;602;1427604;14636;36210.31
8;t;GET;160;54016;5401;0;654;1215156;13392;32186.60
8;t;GET;170;53577;5357;0;393;2510932;13588;53286.67
8;t;GET;180;62038;6203;0;571;440659;11695;13954.14
8;t;GET;190;47589;4758;0;606;1495927;15257;65326.41
8;t;GET;200;55305;5530;0;533;261878;12287;14238.89
8;t;GET;210;47530;4753;0;558;2161980;16230;73420.00
8;t;GET;220;59796;5979;0;722;935397;12139;27214.55
8;t;GET;230;52774;5277;0;769;451139;13751;24107.52
8;t;GET;240;47701;4770;0;788;918327;15124;38972.13
8;t;GET;250;64035;6403;0;464;176953;11385;10537.77
8;t;GET;260;54757;5475;0;469;446784;13261;18097.65
8;t;GET;270;56341;5634;0;664;390645;12883;18894.13
8;t;GET;280;46464;4646;0;538;650520;15609;35424.03
8;t;GET;290;55482;5548;0;706;781297;13075;27535.23
8;t;GET;300;58594;5859;0;387;357735;11724;12750.08
8;t;GET;310;58883;5888;0;579;1126597;12998;37198.97
8;t;GET;320;48719;4871;0;461;488439;14887;30621.70
8;t;GET;330;49841;4984;0;664;1115574;13583;33792.73
8;t;GET;340;57298;5729;0;598;2036234;13392;50956.03
8;t;GET;350;51904;5190;0;564;1206593;14115;46976.32
8;t;GET;360;71750;7175;0;462;349731;10110;13458.06
8;t;GET;360;71750;7175;0;462;349731;10110;13458.06
8;global;GET;362.4;71750;7175;0;387;5421621;13412;44918
9;t;GET;10;60998;6099;0;504;355461;11808;12618.90
9;t;GET;20;62202;6220;0;581;319040;11651;14713.56
9;t;GET;30;54192;5419;0;608;2881533;13339;63084.24
9;t;GET;40;64137;6413;0;523;84135;11267;6227.54
9;t;GET;50;58094;5809;0;501;353169;12435;20728.75
9;t;GET;60;51605;5160;0;628;507776;12028;19152.42
9;t;GET;70;52158;5215;0;709;5512536;15787;116135.47
9;t;GET;80;43049;4304;0;612;2498155;16825;100899.47
9;t;GET;90;44285;4428;0;483;1830265;16325;73053.15
9;t;GET;100;46057;4605;0;677;2375964;14985;59844.76
9;t;GET;110;50033;5003;0;616;2597018;15066;86557.99
9;t;GET;120;62531;6253;0;570;281410;11595;13535.55
9;t;GET;130;58799;5879;0;528;893905;12218;28403.63
9;t;GET;140;51847;5184;0;558;806216;14012;35682.71
9;t;GET;150;46456;4645;0;600;1425554;15563;40398.01
9;t;GET;160;55752;5575;0;585;1213984;12966;29973.98
9;t;GET;170;54769;5476;0;669;2531479;13190;52500.86
9;t;GET;180;62444;6244;0;538;416289;11576;14164.52
9;t;GET;190;51364;5136;0;624;2081068;14074;63591.46
9;t;GET;200;60082;6008;0;707;263705;12027;15249.60
9;t;GET;210;44773;4477;0;581;2147322;16137;73804.95
9;t;GET;220;60118;6011;0;582;1034661;12035;28263.87
9;t;GET;230;55608;5560;0;599;437286;12984;22825.13
9;t;GET;240;48896;4889;0;704;919672;14788;39009.11
9;t;GET;250;66956;6695;0;403;177100;10790;10227.17
9;t;GET;260;55490;5549;0;522;438373;12931;17613.04
9;t;GET;270;56481;5648;0;575;419628;12892;18676.96
9;t;GET;280;47120;4712;0;627;648619;15361;35529.89
9;t;GET;290;57200;5720;0;382;778914;12685;26692.26
9;t;GET;300;63810;6381;0;526;173386;11367;11451.14
9;t;GET;310;56239;5623;0;748;1125920;12869;36916.06
9;t;GET;320;54485;5448;0;505;472676;13359;23593.41
9;t;GET;330;51416;5141;0;432;1066487;13975;35748.86
9;t;GET;340;56391;5639;0;419;1999142;12940;52502.72
9;t;GET;350;53823;5382;0;552;1203907;13430;46198.79
9;t;GET;360;63093;6309;0;511;351731;11448;14760.92
9;t;GET;360;63093;6309;0;511;351731;11448;14760.92
9;global;GET;361.7;63093;6309;0;382;5512536;13131;44055
