memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;61470;6147;0;944;431487;19577;19133.54
7;t;GET;20;67714;6771;0;629;249684;17791;15426.95
7;t;GET;30;68358;6835;0;1031;244019;17624;17890.93
7;t;GET;40;65612;6561;0;851;610828;18356;29112.23
7;t;GET;50;58222;5822;0;728;879180;20035;34341.81
7;t;GET;60;59214;5921;0;968;468176;20891;33125.17
7;t;GET;70;59871;5987;0;649;513218;20248;32398.85
7;t;GET;80;62147;6214;0;925;326410;19272;20232.91
7;t;GET;90;62524;6252;0;687;516262;19383;20813.21
7;t;GET;100;62093;6209;0;1048;299215;19398;23039.08
7;t;GET;110;66748;6674;0;1041;308484;18049;19651.42
7;t;GET;120;73102;7310;0;856;255150;16480;10733.43
7;t;GET;130;64972;6497;0;1018;276027;18501;17085.73
7;t;GET;140;56544;5654;0;685;405480;21350;31716.60
7;t;GET;150;65867;6586;0;789;343762;18295;20607.35
7;t;GET;160;64101;6410;0;956;429356;18780;24223.50
7;t;GET;170;62161;6216;0;792;581718;19095;24839.58
7;t;GET;180;60063;6006;0;979;575453;20353;30777.25
7;t;GET;190;66667;6666;0;655;489887;18071;18873.09
7;t;GET;200;65099;6509;0;824;366872;18497;22250.78
7;t;GET;210;60472;6047;0;699;294752;19925;26087.70
7;t;GET;220;62201;6220;0;1029;376455;19367;22207.49
7;t;GET;230;59973;5997;0;992;1033254;20080;34612.73
7;t;GET;240;66479;6647;0;831;281514;17815;20164.37
7;t;GET;250;64284;6428;0;835;400916;19049;20213.69
7;t;GET;260;67775;6777;0;655;242993;17749;16829.55
7;t;GET;270;70201;7020;0;798;260963;17116;15457.18
7;t;GET;280;69743;6974;0;916;270258;17354;14820.93
7;t;GET;290;62208;6220;0;863;247910;19337;17386.51
7;t;GET;300;66906;6690;0;889;494978;18039;22416.18
7;t;GET;310;67416;6741;0;793;286394;17896;18467.87
7;t;GET;320;67361;6736;0;754;269649;17882;16249.91
7;t;GET;330;65804;6580;0;860;376213;18290;22101.19
7;t;GET;340;67448;6744;0;698;301023;17892;20683.85
7;t;GET;350;63066;6306;0;902;365026;19005;23124.77
7;t;GET;360;66605;6660;0;727;262420;18162;18777.63
7;t;GET;370;63190;6319;0;720;257775;19069;18339.61
7;t;GET;380;63990;6399;0;755;348620;18792;21150.87
7;t;GET;390;60036;6003;0;673;1153325;20091;41336.74
7;t;GET;400;65910;6591;0;775;325863;18285;20135.81
7;t;GET;410;68653;6865;0;804;242729;17546;16011.99
7;t;GET;420;60371;6037;0;974;956744;19949;28194.01
7;t;GET;430;70200;7020;0;998;271319;17170;14839.59
7;t;GET;440;65576;6557;0;822;279163;18366;19967.73
7;t;GET;450;61265;6126;0;792;507454;19656;26812.34
7;t;GET;460;68563;6856;0;821;279884;17544;17873.92
7;t;GET;470;59826;5982;0;682;368378;20178;27491.55
7;t;GET;480;60116;6011;0;695;405698;20029;30716.77
7;t;GET;490;67645;6764;0;947;204871;17705;14902.07
7;t;GET;500;63936;6393;0;972;446836;18946;26074.10
7;t;GET;510;64752;6475;0;862;389282;18603;23353.54
7;t;GET;520;64892;6489;0;598;318553;18572;21220.19
7;t;GET;530;56827;5682;0;892;557943;21157;33460.67
7;t;GET;540;67887;6788;0;1019;263095;17771;16600.68
7;t;GET;550;61788;6178;0;637;673274;19499;29558.80
7;t;GET;560;61725;6172;0;743;354790;19518;22063.31
7;t;GET;570;64803;6480;0;929;343383;18576;19536.94
7;t;GET;580;64201;6420;0;771;343652;18774;21911.86
7;t;GET;590;63198;6319;0;740;518338;19049;23039.99
7;t;GET;600;62315;6231;0;997;735432;19354;33617.40
7;t;GET;600;62315;6231;0;997;735432;19354;33617.40
7;global;GET;602.4;62315;6231;0;598;1153325;18764;23302
8;t;GET;10;62692;6269;0;892;246406;19278;19129.60
8;t;GET;20;68395;6839;0;626;250363;17682;15367.02
