memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;59075;5907;0;612;1751903;20445;78916.06
7;t;GET;20;62998;6299;0;722;699834;19192;42522.65
7;t;GET;30;68078;6807;0;1058;459406;17769;22592.40
7;t;GET;40;63982;6398;0;760;350310;18892;21669.36
7;t;GET;50;56001;5600;0;625;1117146;21546;59535.00
7;t;GET;60;58651;5865;0;1213;1086232;20573;51258.34
7;t;GET;70;62314;6231;0;679;557606;19336;33275.16
7;t;GET;80;52997;5299;0;815;817275;22719;58265.35
7;t;GET;90;60534;6053;0;671;434085;19545;28171.70
7;t;GET;100;54672;5467;0;782;782568;22429;51510.81
7;t;GET;110;59932;5993;0;867;701832;20094;35111.67
7;t;GET;120;62110;6211;0;825;449920;19168;28474.78
7;t;GET;130;53609;5360;0;945;2077353;22597;98801.83
7;t;GET;140;51928;5192;0;926;484614;19462;29850.73
7;t;GET;150;62563;6256;0;859;2486760;22470;88536.29
7;t;GET;160;60570;6057;0;873;646212;19905;31176.40
7;t;GET;170;56160;5616;0;840;491669;21428;33119.52
7;t;GET;180;58069;5806;0;820;331478;20746;26755.16
7;t;GET;190;62627;6262;0;607;438712;19246;23454.92
7;t;GET;200;57733;5773;0;698;368805;20807;29464.61
7;t;GET;210;64199;6419;0;602;313850;18756;18965.19
7;t;GET;220;61309;6130;0;881;278676;19711;22835.78
7;t;GET;230;57795;5779;0;798;1430975;20816;64695.84
7;t;GET;240;56841;5684;0;868;1793612;21225;41298.37
7;t;GET;250;60054;6005;0;1039;635630;20052;36764.62
7;t;GET;260;56385;5638;0;867;1333717;21348;65051.35
7;t;GET;270;59033;5903;0;869;1342103;20200;39722.63
7;t;GET;280;67600;6760;0;955;170742;17878;14625.57
7;t;GET;290;51532;5153;0;711;2998929;23559;74049.58
7;t;GET;300;63188;6318;0;1007;1010699;19060;42925.71
7;t;GET;310;65148;6514;0;695;458322;18502;24118.60
7;t;GET;320;59374;5937;0;838;462774;20280;29105.86
7;t;GET;330;59455;5945;0;988;594399;20268;28836.77
7;t;GET;340;63477;6347;0;1075;702333;18328;20314.80
7;t;GET;350;64625;6462;0;1056;878161;19278;28061.94
7;t;GET;360;59673;5967;0;791;447185;20186;30288.78
7;t;GET;360;59673;5967;0;791;447185;20186;30288.78
7;global;GET;361.6;59673;5967;0;602;2998929;20140;44497
8;t;GET;10;56191;5619;0;851;1752579;21421;80998.05
8;t;GET;20;60681;6068;0;738;693114;19840;43373.48
8;t;GET;30;64906;6490;0;907;464657;18575;23177.11
8;t;GET;40;61727;6172;0;1126;350637;19499;22372.47
8;t;GET;50;53830;5383;0;587;1115913;22385;60764.13
8;t;GET;60;55312;5531;0;1028;1086611;21785;52938.94
8;t;GET;70;59473;5947;0;600;557811;20250;34248.62
8;t;GET;80;51164;5116;0;1038;815708;23540;59540.71
8;t;GET;90;57960;5796;0;773;434804;20657;28713.86
8;t;GET;100;51908;5190;0;986;791754;22870;51391.42
8;t;GET;110;57032;5703;0;951;701787;21558;38177.79
8;t;GET;120;59950;5995;0;838;459166;20092;29050.12
8;t;GET;130;50991;5099;0;1254;2080149;23628;101294.50
8;t;GET;140;50515;5051;0;1005;489622;20195;30763.84
8;t;GET;150;58546;5854;0;1013;2034142;23718;91065.94
8;t;GET;160;58381;5838;0;876;643709;20660;32073.49
8;t;GET;170;54147;5414;0;899;491759;22228;34054.55
8;t;GET;180;54580;5458;0;1040;331234;22071;27736.35
8;t;GET;190;60020;6002;0;631;438215;20079;23978.80
8;t;GET;200;55611;5561;0;940;368432;21768;30110.53
8;t;GET;210;61020;6102;0;883;311968;19793;19311.32
8;t;GET;220;57644;5764;0;1151;281033;21001;23576.36
8;t;GET;230;55312;5531;0;1190;1423829;21863;66311.54
