memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;62580;6258;0;934;683990;23146;29756.75
7;t;GET;20;64000;6400;0;484;287947;22661;22824.92
7;t;GET;30;63422;6342;0;536;315104;22898;23152.24
7;t;GET;40;46498;4649;0;1029;2124585;31204;122439.73
7;t;GET;50;59883;5988;0;728;2633824;21624;21483.85
7;t;GET;60;57360;5736;0;891;2151554;28032;103911.47
7;t;GET;70;64944;6494;0;599;886808;22356;30591.37
7;t;GET;80;69335;6933;0;893;234190;20855;14556.58
7;t;GET;90;60852;6085;0;862;478374;23952;34439.20
7;t;GET;100;57492;5749;0;634;565801;25155;35761.32
7;t;GET;110;66686;6668;0;685;237285;21717;17919.06
7;t;GET;120;70200;7020;0;1049;159438;20667;13325.13
7;t;GET;130;63420;6342;0;902;394656;22886;23828.51
7;t;GET;140;62147;6214;0;857;1028858;23046;38711.97
7;t;GET;150;56430;5643;0;929;1141868;26055;67283.85
7;t;GET;160;61729;6172;0;898;1092497;23523;44595.04
7;t;GET;170;57404;5740;0;1152;621419;25192;43259.85
7;t;GET;180;60282;6028;0;786;539635;23967;36464.17
7;t;GET;190;56102;5610;0;730;665843;25786;44752.54
7;t;GET;200;55347;5534;0;657;948525;26119;52415.76
7;t;GET;210;65015;6501;0;448;278200;22237;23557.80
7;t;GET;220;59752;5975;0;809;515940;24193;33117.17
7;t;GET;230;63727;6372;0;805;348227;22677;24978.87
7;t;GET;240;64885;6488;0;671;264955;22273;19441.00
7;t;GET;250;57452;5745;0;663;604094;25172;34692.59
7;t;GET;260;60354;6035;0;805;378276;23951;29538.21
7;t;GET;270;57950;5795;0;700;1023630;24948;34730.12
7;t;GET;280;60655;6065;0;1050;321187;23826;24836.82
7;t;GET;290;59007;5900;0;1293;376155;24474;28082.61
7;t;GET;300;54002;5400;0;610;667185;26785;43932.60
7;t;GET;310;46438;4643;0;1084;585913;31154;56388.02
7;t;GET;320;51916;5191;0;694;958951;27851;56759.37
7;t;GET;330;52236;5223;0;707;925127;27685;48736.44
7;t;GET;340;55524;5552;0;1014;999395;25847;51630.81
7;t;GET;350;62307;6230;0;1130;516519;23348;29330.15
7;t;GET;360;55652;5565;0;825;1926658;26009;99833.37
7;t;GET;360;55652;5565;0;825;1926658;26009;99833.37
7;global;GET;362.0;55652;5565;0;448;2633824;24323;45486
8;t;GET;10;68659;6865;0;652;492746;20332;22355.02
8;t;GET;20;62060;6206;0;498;682199;24046;31967.35
8;t;GET;30;63689;6368;0;938;315190;22722;22266.40
8;t;GET;40;53284;5328;0;649;497751;25005;41019.88
8;t;GET;50;58609;5860;0;775;3263928;26468;105104.27
8;t;GET;60;49789;4978;0;997;2696855;28994;111245.81
8;t;GET;70;66107;6610;0;897;231708;21719;17274.16
8;t;GET;80;65475;6547;0;964;985750;22375;30816.30
8;t;GET;90;61969;6196;0;1046;479358;23316;31489.20
8;t;GET;100;57446;5744;0;654;564609;25156;36902.86
8;t;GET;110;64371;6437;0;992;247046;22466;19844.37
8;t;GET;120;70335;7033;0;751;125339;20566;13070.27
8;t;GET;130;63416;6341;0;898;395261;22783;23957.58
8;t;GET;140;61501;6150;0;964;1027181;23398;38928.13
8;t;GET;150;60095;6009;0;850;1136169;24159;56559.23
8;t;GET;160;57262;5726;0;910;1095262;25253;56900.28
8;t;GET;170;65370;6537;0;1172;253428;22125;20576.56
8;t;GET;180;56740;5674;0;1030;984244;24465;40596.24
8;t;GET;190;55382;5538;0;670;585609;27136;47737.87
8;t;GET;200;57704;5770;0;1247;665472;25050;39108.93
8;t;GET;210;59912;5991;0;723;957556;24022;48398.93
8;t;GET;220;58803;5880;0;893;513323;24688;35208.70
8;t;GET;230;64027;6402;0;815;349564;22561;23939.80
8;t;GET;240;65270;6527;0;900;264767;22177;20456.65
8;t;GET;250;56667;5666;0;736;608031;25409;35053.31
8;t;GET;260;61588;6158;0;1049;378335;23561;25752.31
8;t;GET;270;57145;5714;0;672;1044034;25294;36364.79
8;t;GET;280;59694;5969;0;906;321418;24218;26877.78
8;t;GET;290;62799;6279;0;1170;278494;23000;21736.86
8;t;GET;300;53433;5343;0;592;663906;26966;45932.22
8;t;GET;310;47883;4788;0;1128;587915;30297;54452.14
8;t;GET;320;55382;5538;0;1044;414657;26086;31795.28
8;t;GET;330;46743;4674;0;673;952557;30959;70227.01
8;t;GET;340;52667;5266;0;1081;988845;26551;52393.71
8;t;GET;350;62996;6299;0;927;518158;23701;33757.73
8;t;GET;360;46633;4663;0;1012;2368493;30962;108628.74
8;t;GET;360;46633;4663;0;1012;2368493;30962;108628.74
8;global;GET;361.4;46633;4663;0;498;3263928;24426;45656
9;t;GET;10;60405;6040;0;1022;683291;23991;33507.93
9;t;GET;20;62535;6253;0;751;286143;23155;23112.88
9;t;GET;30;63091;6309;0;1013;327794;23059;23146.15
9;t;GET;40;46274;4627;0;776;501004;25052;41853.62
9;t;GET;50;62583;6258;0;662;2120507;26619;101436.33
9;t;GET;60;53225;5322;0;674;2151700;28718;107584.67
9;t;GET;70;63282;6328;0;708;877297;22933;30896.84
9;t;GET;80;68553;6855;0;1058;227894;21135;14507.60
9;t;GET;90;59512;5951;0;937;478564;24295;34779.13
9;t;GET;100;56312;5631;0;764;564698;25553;35643.58
9;t;GET;110;66432;6643;0;647;245692;21822;17700.37
9;t;GET;120;69626;6962;0;1089;152396;20776;13006.69
9;t;GET;130;61980;6198;0;877;395767;23363;24437.89
9;t;GET;140;62130;6213;0;991;1005726;23283;38381.86
9;t;GET;150;58313;5831;0;853;1142997;24222;57403.81
9;t;GET;160;57848;5784;0;977;1097012;25576;57332.32
9;t;GET;170;59910;5991;0;1301;622090;24125;35696.12
9;t;GET;180;59118;5911;0;731;561731;23931;35565.20
9;t;GET;190;53103;5310;0;1095;837510;27844;52800.77
9;t;GET;200;58707;5870;0;1203;440809;23318;25057.30
9;t;GET;210;59721;5972;0;882;957112;25470;50167.01
9;t;GET;220;59914;5991;0;855;515322;24138;32913.82
9;t;GET;230;64157;6415;0;944;348744;22518;24504.31
9;t;GET;240;63920;6392;0;938;270589;22642;19552.62
9;t;GET;250;57649;5764;0;885;608005;25075;34214.80
9;t;GET;260;61130;6113;0;819;377714;23642;26047.76
9;t;GET;270;57020;5702;0;663;1044041;25339;37872.22
9;t;GET;280;58656;5865;0;987;321350;24661;27566.84
