memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;23010;2301;0;393;528473;61881;110069.65
7;t;GET;20;21553;2155;0;405;440373;67229;119221.18
7;t;GET;30;21436;2143;0;388;393947;67396;119360.82
7;t;GET;40;21248;2124;0;362;484380;67952;122217.96
7;t;GET;50;21590;2159;0;402;380017;66999;118451.51
7;t;GET;60;22139;2213;0;395;362351;65336;115967.39
7;t;GET;70;21488;2148;0;402;408917;67561;120795.56
7;t;GET;80;20761;2076;0;404;401068;69482;119326.21
7;t;GET;90;20572;2057;0;417;464777;69781;123034.29
7;t;GET;100;20791;2079;0;381;392626;70010;119099.76
7;t;GET;110;21501;2150;0;403;542313;67116;119010.60
7;t;GET;120;21617;2161;0;371;405976;66913;118597.06
7;t;GET;130;21315;2131;0;382;382981;67878;118223.54
7;t;GET;140;21341;2134;0;392;389688;67681;115076.49
7;t;GET;150;21972;2197;0;407;395410;65956;117507.42
7;t;GET;160;21478;2147;0;390;392262;67311;118259.36
7;t;GET;170;20493;2049;0;387;411687;70528;124685.71
7;t;GET;180;21193;2119;0;408;398625;68029;120249.21
7;t;GET;190;21054;2105;0;409;389179;69083;121633.25
7;t;GET;200;21073;2107;0;366;382606;68488;123434.35
7;t;GET;210;20761;2076;0;375;397664;69582;123619.17
7;t;GET;220;20976;2097;0;396;436552;68677;121370.25
7;t;GET;230;20058;2005;0;405;458533;72439;125747.58
7;t;GET;240;20840;2084;0;382;607142;69393;121915.38
7;t;GET;250;22689;2268;0;368;407706;63612;105171.32
7;t;GET;260;21084;2108;0;397;404017;68396;116098.81
7;t;GET;270;23579;2357;0;383;375950;61660;107791.14
7;t;GET;280;22435;2243;0;388;363065;64190;106038.20
7;t;GET;290;22188;2218;0;418;377738;65247;109598.77
7;t;GET;300;22206;2220;0;413;498733;64993;113188.90
7;t;GET;310;21916;2191;0;411;367154;65891;109742.54
7;t;GET;320;22115;2211;0;383;393144;65647;113846.20
7;t;GET;330;22220;2222;0;393;413620;65014;115697.89
7;t;GET;340;22978;2297;0;397;396567;62897;112592.12
7;t;GET;350;22773;2277;0;396;356953;63303;107890.16
7;t;GET;360;22493;2249;0;384;529289;64455;113100.85
7;t;GET;360;22493;2249;0;384;529289;64455;113100.85
7;global;GET;361.5;22493;2249;0;362;607142;66829;116872
8;t;GET;10;21851;2185;0;453;528637;64910;115116.04
8;t;GET;20;22489;2248;0;398;422875;64664;116511.22
8;t;GET;30;21342;2134;0;444;391167;67539;119413.10
8;t;GET;40;21377;2137;0;391;477408;67808;122111.75
8;t;GET;50;20958;2095;0;463;380154;68936;119687.07
8;t;GET;60;22091;2209;0;447;363338;65549;115799.39
8;t;GET;70;20958;2095;0;447;410642;68804;121217.65
8;t;GET;80;20838;2083;0;420;402788;69455;119782.15
8;t;GET;90;20715;2071;0;406;465487;70051;123534.25
8;t;GET;100;20217;2021;0;427;394194;71358;119573.74
8;t;GET;110;21707;2170;0;461;542829;66687;118737.63
8;t;GET;120;20965;2096;0;492;406033;68645;119916.34
8;t;GET;130;21406;2140;0;372;388129;67786;117528.53
8;t;GET;140;21237;2123;0;462;387178;68126;115169.27
8;t;GET;150;21482;2148;0;413;400602;67138;118553.60
8;t;GET;160;21127;2112;0;509;392502;68344;119135.38
8;t;GET;170;20512;2051;0;440;415282;70488;124235.94
8;t;GET;180;21290;2129;0;376;399540;68121;120240.84
8;t;GET;190;20978;2097;0;442;386324;68686;121141.41
8;t;GET;200;20920;2092;0;417;382034;69366;124024.35
8;t;GET;210;20879;2087;0;425;397443;69083;123357.04
8;t;GET;220;20599;2059;0;403;436406;70295;122606.14
8;t;GET;230;19930;1993;0;463;457528;72451;125156.82
8;t;GET;240;21548;2154;0;397;605636;67263;119504.70
