memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;51036;5103;0;1897;291720;42209;47735.67
7;t;GET;20;48116;4811;0;1845;309119;45107;56272.74
7;t;GET;30;45760;4576;0;1930;419442;47368;62258.23
7;t;GET;40;46322;4632;0;1848;492151;46841;61193.60
7;t;GET;50;45858;4585;0;1932;364712;47315;58087.30
7;t;GET;60;47927;4792;0;1914;349248;45145;56246.15
7;t;GET;70;45734;4573;0;1893;458216;47452;61500.65
7;t;GET;80;45128;4512;0;1929;632294;48276;65727.07
7;t;GET;90;46532;4653;0;1891;335122;46818;52758.96
7;t;GET;100;47279;4727;0;1818;282781;46056;55960.02
7;t;GET;110;45460;4546;0;1953;568074;47824;64224.11
7;t;GET;120;48204;4820;0;1899;331601;45142;60070.83
7;t;GET;130;45682;4568;0;1869;415938;47731;57992.25
7;t;GET;140;44069;4406;0;1906;577234;49320;68561.17
7;t;GET;150;43876;4387;0;1972;558185;49523;70118.86
7;t;GET;160;46361;4636;0;1929;453637;47126;59355.83
7;t;GET;170;47765;4776;0;1901;453296;45541;58365.96
7;t;GET;180;46783;4678;0;1853;344036;46535;58161.35
7;t;GET;190;48951;4895;0;1882;274272;44457;55317.41
7;t;GET;200;49302;4930;0;1922;331553;44260;55916.25
7;t;GET;210;48349;4834;0;1825;326998;44990;54692.72
7;t;GET;220;47937;4793;0;1895;353465;45365;54479.59
7;t;GET;230;46600;4660;0;1898;485070;46726;64434.55
7;t;GET;240;49940;4994;0;1913;261104;43624;56176.86
7;t;GET;250;46341;4634;0;1909;369076;46956;61543.86
7;t;GET;260;48988;4898;0;1941;212247;44396;52867.30
7;t;GET;270;46442;4644;0;1978;372695;46733;60215.05
7;t;GET;280;47749;4774;0;1892;324930;45487;54769.49
7;t;GET;290;45758;4575;0;1821;634989;47275;63588.94
7;t;GET;300;47515;4751;0;1824;261888;45724;58386.45
7;t;GET;310;47276;4727;0;1833;242870;45857;58033.53
7;t;GET;320;45726;4572;0;1896;320712;47514;60098.85
7;t;GET;330;44583;4458;0;1918;310386;48552;58443.31
7;t;GET;340;42427;4242;0;1978;382093;51187;69119.77
7;t;GET;350;46780;4678;0;1958;344163;46349;60371.67
7;t;GET;360;45537;4553;0;1901;323419;47502;62252.26
7;t;GET;370;47926;4792;0;1981;311010;45325;56667.73
7;t;GET;380;48625;4862;0;1878;267445;44528;55592.59
7;t;GET;390;44536;4453;0;1996;327147;48730;61665.59
7;t;GET;400;46500;4650;0;1855;277805;46629;58886.81
7;t;GET;410;46810;4681;0;1894;384356;46312;60178.99
7;t;GET;420;44712;4471;0;1829;392490;48535;66317.53
7;t;GET;430;45948;4594;0;1916;358716;47199;61572.22
7;t;GET;440;43845;4384;0;1903;417377;49361;63902.15
7;t;GET;450;44680;4468;0;1898;350746;48708;65182.65
7;t;GET;460;46849;4684;0;1855;287759;46194;58275.57
7;t;GET;470;46574;4657;0;1942;391302;46571;59100.18
7;t;GET;480;44914;4491;0;1912;853267;48378;71409.85
7;t;GET;490;48052;4805;0;1901;365411;45130;56683.70
7;t;GET;500;47602;4760;0;1898;386006;45299;56672.08
7;t;GET;510;49798;4979;0;1948;249058;43736;52602.50
7;t;GET;520;46000;4600;0;1841;441569;47109;62691.80
7;t;GET;530;49789;4978;0;1894;230105;43585;53526.64
7;t;GET;540;50855;5085;0;1928;194056;42670;49830.52
7;t;GET;550;44331;4433;0;1971;560894;48871;63375.01
7;t;GET;560;44734;4473;0;1867;380821;48471;54082.50
7;t;GET;570;45730;4573;0;1887;487228;47444;63904.67
7;t;GET;580;47530;4753;0;1869;292188;45612;56847.31
7;t;GET;590;49827;4982;0;1934;271247;43530;55859.78
7;t;GET;600;48507;4850;0;1916;262290;44686;56016.45
7;t;GET;610;48569;4856;0;1804;261803;44659;56525.06
7;t;GET;620;46590;4659;0;1894;396733;46394;62600.51
7;t;GET;630;44775;4477;0;1945;455714;48627;68285.60
7;t;GET;640;45850;4585;0;1977;345163;47093;61253.61
7;t;GET;650;47675;4767;0;1883;240660;45503;55992.06
7;t;GET;660;47720;4772;0;1926;357192;45574;53635.28
7;t;GET;670;48516;4851;0;1884;432329;44707;57064.56
7;t;GET;680;43311;4331;0;1888;956103;50117;79925.61
7;t;GET;690;47885;4788;0;1899;294005;45206;57398.58
7;t;GET;700;45253;4525;0;1818;364768;47929;65357.61
7;t;GET;710;44778;4477;0;1869;381958;48424;65049.52
7;t;GET;720;43530;4353;0;1906;1308091;49984;102128.77
7;t;GET;720;43530;4353;0;1906;1308091;49984;102128.77
7;global;GET;723.7;43530;4353;0;1804;1308091;46472;60534
8;t;GET;10;55426;5542;0;582;290204;39035;47602.53
8;t;GET;20;51919;5191;0;583;307742;41941;56096.91
8;t;GET;30;48834;4883;0;554;419190;44608;62189.58
8;t;GET;40;49759;4975;0;493;491693;43680;60894.31
8;t;GET;50;49265;4926;0;634;363283;44273;57603.67
8;t;GET;60;50714;5071;0;527;348229;42892;57230.92
8;t;GET;70;48453;4845;0;554;461979;44996;61528.45
8;t;GET;80;48657;4865;0;558;632071;44609;64772.13
8;t;GET;90;49976;4997;0;507;330581;43527;52092.23
8;t;GET;100;49958;4995;0;439;286712;43215;56390.85
8;t;GET;110;48142;4814;0;536;558193;45176;64328.84
8;t;GET;120;50456;5045;0;587;369151;42940;60677.95
8;t;GET;130;48355;4835;0;526;420059;44903;58126.14
8;t;GET;140;46603;4660;0;554;574698;46486;68784.43
8;t;GET;150;46449;4644;0;541;550427;46543;69834.02
8;t;GET;160;49738;4973;0;548;447679;43782;58949.31
8;t;GET;170;50498;5049;0;520;454976;42846;58336.31
8;t;GET;180;50301;5030;0;620;339780;43225;58011.62
8;t;GET;190;51702;5170;0;567;271570;41890;55398.70
8;t;GET;200;52149;5214;0;537;329244;41641;56201.46
8;t;GET;210;52154;5215;0;514;325831;41536;53852.21
8;t;GET;220;50465;5046;0;522;353706;42942;55111.13
8;t;GET;230;49489;4948;0;491;482682;43840;64123.42
8;t;GET;240;52764;5276;0;506;250787;41105;56416.92
8;t;GET;250;49786;4978;0;600;375137;43526;60366.53
8;t;GET;260;52095;5209;0;593;283429;41482;53580.52
8;t;GET;270;50269;5026;0;490;372270;43234;59483.47
8;t;GET;280;50862;5086;0;561;322046;42755;55734.87
8;t;GET;290;48798;4879;0;519;633254;44369;62069.08
8;t;GET;300;50395;5039;0;568;259942;43054;58767.04
8;t;GET;310;50801;5080;0;477;242750;42666;57736.41
8;t;GET;320;49124;4912;0;491;306080;44248;60962.62
8;t;GET;330;48198;4819;0;494;309685;44909;56890.14
8;t;GET;340;45746;4574;0;448;385326;47735;69343.03
8;t;GET;350;48900;4890;0;586;356884;44356;60732.71
8;t;GET;360;48456;4845;0;551;321488;44707;62376.64
8;t;GET;370;50829;5082;0;591;309853;42663;56815.24
8;t;GET;380;51744;5174;0;522;264071;41933;55894.32
8;t;GET;390;47636;4763;0;597;320801;45518;61262.12
8;t;GET;400;50056;5005;0;541;277034;43350;58913.43
8;t;GET;410;50474;5047;0;544;380256;42864;59626.06
8;t;GET;420;48026;4802;0;424;391197;44879;64821.15
8;t;GET;430;48777;4877;0;564;381086;44805;63550.72
8;t;GET;440;47281;4728;0;519;415779;45840;63172.74
8;t;GET;450;48240;4824;0;533;351550;44946;64360.79
8;t;GET;460;50388;5038;0;513;286351;43008;58147.45
8;t;GET;470;49710;4971;0;475;388912;43608;58854.10
8;t;GET;480;47337;4733;0;512;848613;45946;71438.77
8;t;GET;490;51598;5159;0;506;366328;41991;56567.09
8;t;GET;500;51542;5154;0;536;379823;42081;56126.98
8;t;GET;510;53557;5355;0;607;242387;40467;52019.53
8;t;GET;520;49057;4905;0;477;438498;44098;62147.58
8;t;GET;530;53346;5334;0;550;227067;40736;53823.96
8;t;GET;540;54054;5405;0;537;195162;40135;50205.79
8;t;GET;550;47332;4733;0;544;563500;45732;63195.05
8;t;GET;560;48099;4809;0;485;378750;45076;53828.96
8;t;GET;570;48691;4869;0;568;485592;44630;64155.48
8;t;GET;580;51724;5172;0;570;292101;41928;56131.91
8;t;GET;590;51813;5181;0;482;262843;41891;56886.44
8;t;GET;600;52031;5203;0;526;258351;41629;55864.12
8;t;GET;610;52352;5235;0;508;260097;41543;56595.07
8;t;GET;620;49763;4976;0;559;396330;43497;62656.61
8;t;GET;630;47591;4759;0;524;455055;45682;68570.36
8;t;GET;640;48749;4874;0;499;344896;44430;61292.30
8;t;GET;650;50689;5068;0;506;238583;42744;55996.30
8;t;GET;660;50180;5018;0;533;354582;43274;54066.57
8;t;GET;670;51360;5136;0;595;428170;42236;57343.27
8;t;GET;680;46008;4600;0;432;965126;47117;78869.08
8;t;GET;690;51586;5158;0;503;293397;42003;56380.28
8;t;GET;700;47602;4760;0;395;363702;45505;66182.05
8;t;GET;710;48354;4835;0;507;379376;44806;64445.59
8;t;GET;720;45685;4568;0;491;1301740;47549;101432.62
8;t;GET;720;45685;4568;0;491;1301740;47549;101432.62
8;global;GET;723.3;45685;4568;0;395;1301740;43529;60410
