memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;74617;7461;0;786;1113050;19347;29862.68
7;t;GET;20;58800;5880;0;1097;1054419;24414;42307.53
7;t;GET;30;73806;7380;0;828;1283418;19726;21077.25
7;t;GET;40;71377;7137;0;355;618933;20251;28577.92
7;t;GET;50;44650;4465;0;741;5569069;32384;202307.81
7;t;GET;60;66870;6687;0;596;1533471;21536;41919.75
7;t;GET;70;61550;6155;0;960;1336374;22780;65119.33
7;t;GET;80;57374;5737;0;1058;1225668;26045;54237.76
7;t;GET;90;61079;6107;0;815;1957246;23648;69825.38
7;t;GET;100;63044;6304;0;550;1026929;22382;37520.75
7;t;GET;110;55718;5571;0;902;1283864;26584;64211.42
7;t;GET;120;57538;5753;0;1010;3298025;25132;88640.70
7;t;GET;130;65263;6526;0;1045;460767;22137;30086.85
7;t;GET;140;57734;5773;0;846;1122650;24576;50219.62
7;t;GET;150;59533;5953;0;892;1932397;24065;75178.34
7;t;GET;160;63994;6399;0;659;3026687;23215;74030.68
7;t;GET;170;69937;6993;0;773;418774;20664;22095.51
7;t;GET;180;67907;6790;0;824;525527;20877;25378.71
7;t;GET;190;51524;5152;0;704;2550593;28584;101334.65
7;t;GET;200;49628;4962;0;681;1956505;29000;92199.28
7;t;GET;210;72742;7274;0;718;2443600;20006;28674.66
7;t;GET;220;63704;6370;0;534;381024;22758;30597.52
7;t;GET;230;66114;6611;0;557;296281;21467;25573.18
7;t;GET;240;51986;5198;0;652;1813142;28271;74638.87
7;t;GET;250;48223;4822;0;969;1963520;29979;108389.03
7;t;GET;260;60120;6012;0;749;356003;24065;22750.88
7;t;GET;270;65140;6514;0;856;1096827;22200;42388.80
7;t;GET;280;65710;6571;0;911;543608;21989;33850.36
7;t;GET;290;64848;6484;0;885;713754;22304;33379.69
7;t;GET;300;59053;5905;0;890;1064284;24464;53727.99
7;t;GET;310;59745;5974;0;668;1954252;24200;63560.96
7;t;GET;320;65070;6507;0;1141;1402767;22218;51403.56
7;t;GET;330;39552;3955;0;895;3409452;35246;195873.56
7;t;GET;340;65923;6592;0;982;6341289;22594;75580.66
7;t;GET;350;54885;5488;0;912;599767;22255;28963.69
7;t;GET;360;56914;5691;0;741;4509261;29478;142936.05
7;t;GET;360;56914;5691;0;741;4509261;29478;142936.05
7;global;GET;361.5;56915;5691;0;355;6341289;23747;69713
8;t;GET;10;70308;7030;0;907;1102931;20206;31184.25
8;t;GET;20;62208;6220;0;1075;1152362;23802;42750.28
8;t;GET;30;73251;7325;0;1155;283391;19801;17159.81
8;t;GET;40;71078;7107;0;625;619178;20424;29141.15
8;t;GET;50;44462;4446;0;1315;5580346;32639;201014.64
8;t;GET;60;59266;5926;0;632;1534150;21839;43980.94
8;t;GET;70;67020;6702;0;774;1336688;23950;67657.28
8;t;GET;80;59572;5957;0;1087;1225969;24265;44803.80
8;t;GET;90;61358;6135;0;855;1880988;23568;69522.18
8;t;GET;100;60296;6029;0;512;1153046;23686;46092.59
8;t;GET;110;55491;5549;0;1061;1349561;26353;61006.06
8;t;GET;120;57004;5700;0;968;3297558;25370;89347.88
8;t;GET;130;66496;6649;0;845;390679;21734;28962.38
8;t;GET;140;54884;5488;0;795;1205730;25928;58867.80
8;t;GET;150;62671;6267;0;1000;3000151;23428;83721.61
8;t;GET;160;61492;6149;0;695;1650651;23512;61745.02
8;t;GET;170;67851;6785;0;739;422139;21275;23032.98
8;t;GET;180;61477;6147;0;857;526738;20538;24975.61
8;t;GET;190;59949;5994;0;792;3621048;27188;94315.92
8;t;GET;200;49666;4966;0;800;2471493;29120;96316.71
8;t;GET;210;70198;7019;0;1004;527092;20588;24445.49
8;t;GET;220;62592;6259;0;774;382933;23087;32714.77
8;t;GET;230;65782;6578;0;932;435320;21992;28323.13
8;t;GET;240;49386;4938;0;1141;1859911;29216;77405.48
8;t;GET;250;48647;4864;0;672;1964854;29749;105963.37
8;t;GET;260;62796;6279;0;950;364304;22908;22115.31
8;t;GET;270;63725;6372;0;1118;841296;22796;43660.27
8;t;GET;280;64932;6493;0;777;543943;22270;33944.35
8;t;GET;290;65623;6562;0;1088;707583;22026;33163.53
8;t;GET;300;56917;5691;0;956;1046300;25353;55508.74
8;t;GET;310;60297;6029;0;894;2071661;24019;60575.55
8;t;GET;320;65630;6563;0;575;1341164;22022;50076.21
8;t;GET;330;34477;3447;0;891;4679627;41263;225519.31
8;t;GET;340;71255;7125;0;874;5864017;20624;48695.77
8;t;GET;350;48315;4831;0;1126;2653122;26655;95458.02
8;t;GET;360;63633;6363;0;846;4532512;25234;105270.06
8;t;GET;360;63633;6363;0;846;4532512;25234;105270.06
8;global;GET;361.7;63633;6363;0;512;5864017;23900;69857
9;t;GET;10;67746;6774;0;1035;1094235;21311;32271.09
9;t;GET;20;60892;6089;0;868;1185532;23741;41304.41
9;t;GET;30;73272;7327;0;823;254962;19739;16286.97
9;t;GET;40;69615;6961;0;942;608565;20746;28775.73
9;t;GET;50;42826;4282;0;934;5530244;33771;198561.65
9;t;GET;60;58316;5831;0;780;1533448;24795;76634.21
9;t;GET;70;66192;6619;0;1296;923170;21499;33481.78
9;t;GET;80;58942;5894;0;909;1207320;24884;44825.78
9;t;GET;90;62203;6220;0;870;1968214;23254;69668.60
9;t;GET;100;58962;5896;0;746;1175007;24481;45840.10
9;t;GET;110;55152;5515;0;810;1283975;26253;60911.60
9;t;GET;120;56274;5627;0;1114;3297705;25683;90357.66
9;t;GET;130;65506;6550;0;849;435241;22085;29096.05
9;t;GET;140;54110;5411;0;760;1213620;26728;59205.51
9;t;GET;150;61879;6187;0;1299;2930783;23345;80457.08
9;t;GET;160;60548;6054;0;682;1387967;23945;63294.37
9;t;GET;170;65900;6590;0;730;397145;21968;23314.13
9;t;GET;180;58763;5876;0;904;1642088;22686;62326.02
9;t;GET;190;60476;6047;0;894;2602106;25654;72838.45
9;t;GET;200;50192;5019;0;805;2489693;28897;92674.52
9;t;GET;210;68335;6833;0;1127;543716;21135;25039.99
9;t;GET;220;62697;6269;0;1058;380295;23081;32642.01
9;t;GET;230;64252;6425;0;961;435202;22391;28604.02
9;t;GET;240;46929;4692;0;897;1619742;30256;79059.25
9;t;GET;250;49720;4972;0;877;1964063;29722;104923.48
9;t;GET;260;61344;6134;0;845;365432;23568;23357.71
9;t;GET;270;63072;6307;0;836;1104126;22923;44057.26
9;t;GET;280;63283;6328;0;598;545089;22666;34062.51
9;t;GET;290;65602;6560;0;963;715106;22125;33053.60
9;t;GET;300;55754;5575;0;767;1014143;25881;56895.92
9;t;GET;310;59249;5924;0;1080;1863989;24463;64017.85
9;t;GET;320;64617;6461;0;793;1172291;22428;49892.58
9;t;GET;330;34905;3490;0;1616;4998658;40808;224989.91
9;t;GET;340;69055;6905;0;959;5968225;21091;45844.17
9;t;GET;350;46986;4698;0;1017;2968371;29040;120724.91
9;t;GET;360;62748;6274;0;712;4303050;24444;88041.99
9;t;GET;360;62748;6274;0;712;4303050;24444;88041.99
9;global;GET;361.5;62748;6274;0;598;5968225;24248;69840
