memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;60240;6024;0;615;119443;9997;6650.50
7;t;GET;20;59206;5920;0;431;135382;10199;7948.83
7;t;GET;30;57818;5781;0;425;170900;10432;9701.51
7;t;GET;40;58611;5861;0;577;281042;10319;8948.34
7;t;GET;50;59677;5967;0;509;134240;10131;8037.06
7;t;GET;60;60305;6030;0;562;140829;10029;7535.36
7;t;GET;70;58348;5834;0;575;258354;10360;10207.35
7;t;GET;80;59433;5943;0;466;223979;10172;10436.04
7;t;GET;90;61482;6148;0;490;94515;9836;6805.24
7;t;GET;100;60611;6061;0;516;130240;9974;8052.53
7;t;GET;110;62377;6237;0;409;141866;9698;7713.79
7;t;GET;120;63259;6325;0;605;97360;9551;6691.84
7;t;GET;130;63001;6300;0;486;97043;9600;6678.45
7;t;GET;140;60173;6017;0;564;215789;10049;10484.59
7;t;GET;150;59379;5937;0;512;221532;10187;10783.19
7;t;GET;160;57741;5774;0;567;438464;10472;15984.63
7;t;GET;170;56789;5678;0;504;700825;10642;23014.21
7;t;GET;180;65918;6591;0;567;122033;9171;7138.62
7;t;GET;190;62012;6201;0;467;158741;9753;8308.99
7;t;GET;200;63291;6329;0;476;149104;9549;8639.02
7;t;GET;210;61442;6144;0;535;249972;9842;10886.65
7;t;GET;220;61190;6119;0;535;224088;9879;9457.77
7;t;GET;230;63030;6303;0;517;138510;9598;7524.25
7;t;GET;240;60938;6093;0;500;215211;9920;8900.91
7;t;GET;250;59996;5999;0;384;318003;10074;11905.26
7;t;GET;260;65611;6561;0;499;137976;9216;7165.06
7;t;GET;270;61624;6162;0;378;297339;9812;11762.74
7;t;GET;280;61408;6140;0;489;195984;9849;8344.31
7;t;GET;290;64592;6459;0;502;88082;9343;6095.98
7;t;GET;300;60609;6060;0;502;354769;9995;13683.73
7;t;GET;310;59715;5971;0;504;156756;10025;8895.25
7;t;GET;320;62706;6270;0;553;173964;9723;9268.12
7;t;GET;330;62264;6226;0;550;130745;9704;7811.20
7;t;GET;340;62200;6220;0;390;202809;9690;9253.72
7;t;GET;350;63786;6378;0;486;157479;9463;7269.56
7;t;GET;360;61855;6185;0;509;163439;9746;10141.22
7;t;GET;370;57730;5773;0;600;374434;10426;14776.54
7;t;GET;380;66230;6623;0;499;96877;9093;6663.72
7;t;GET;390;63179;6317;0;467;126276;9536;7540.54
7;t;GET;400;63775;6377;0;558;173586;9441;8019.66
7;t;GET;410;63110;6311;0;472;231505;9542;9331.52
7;t;GET;420;65596;6559;0;543;97463;9178;6648.15
7;t;GET;430;60534;6053;0;555;329347;9951;13007.26
7;t;GET;440;61978;6197;0;554;379692;9717;11711.05
7;t;GET;450;67038;6703;0;584;87938;8984;5979.21
7;t;GET;460;61307;6130;0;538;150016;9823;10237.55
7;t;GET;470;67369;6736;0;461;84132;8939;5952.76
7;t;GET;480;65425;6542;0;542;93522;9206;6206.86
7;t;GET;490;62374;6237;0;536;160171;9646;8785.18
7;t;GET;500;62062;6206;0;543;293880;9710;11870.15
7;t;GET;510;61287;6128;0;576;344771;9829;13611.33
7;t;GET;520;64689;6468;0;524;171226;9306;9034.59
7;t;GET;530;65193;6519;0;543;181509;9254;8884.29
7;t;GET;540;62465;6246;0;546;191344;9679;10219.89
7;t;GET;550;61424;6142;0;475;239936;9844;11779.12
7;t;GET;560;63962;6396;0;595;215679;9455;10244.52
7;t;GET;570;58724;5872;0;354;207119;10293;12164.63
7;t;GET;580;62152;6215;0;559;195772;9729;9967.52
7;t;GET;590;63412;6341;0;515;338614;9533;13756.75
7;t;GET;600;66933;6693;0;511;82486;9034;6075.67
7;t;GET;600;66933;6693;0;511;82486;9034;6075.67
7;global;GET;604.0;66933;6693;0;354;700825;9737;9875
8;t;GET;10;56721;5672;0;592;122771;10615;6876.95
8;t;GET;20;57837;5783;0;528;141293;10421;8008.70
8;t;GET;30;56702;5670;0;460;170575;10616;9811.46
8;t;GET;40;56370;5637;0;578;275178;10686;9074.75
8;t;GET;50;58420;5842;0;465;132785;10301;8065.28
8;t;GET;60;58914;5891;0;619;145276;10227;7622.22
8;t;GET;70;56800;5680;0;563;264788;10611;10363.53
8;t;GET;80;58102;5810;0;502;219567;10363;10616.29
8;t;GET;90;59770;5977;0;547;94096;10077;6931.55
8;t;GET;100;59009;5900;0;471;124223;10200;8123.25
8;t;GET;110;60449;6044;0;531;139700;9968;7819.66
8;t;GET;120;62246;6224;0;487;97791;9673;6795.05
8;t;GET;130;61209;6120;0;489;94181;9783;6631.49
8;t;GET;140;59334;5933;0;477;216534;10206;10536.63
8;t;GET;150;57938;5793;0;563;176542;10400;10801.18
8;t;GET;160;56001;5600;0;497;455652;10775;16057.49
8;t;GET;170;55603;5560;0;471;700833;10832;23517.11
8;t;GET;180;64797;6479;0;399;120139;9295;7218.06
8;t;GET;190;60639;6063;0;488;156806;9931;8358.35
8;t;GET;200;61901;6190;0;545;149095;9724;8678.47
8;t;GET;210;60355;6035;0;476;249546;9986;10850.30
8;t;GET;220;59041;5904;0;635;224249;10201;9606.31
8;t;GET;230;61462;6146;0;498;138450;9796;7581.24
8;t;GET;240;59724;5972;0;471;212444;10085;8946.79
8;t;GET;250;59335;5933;0;450;324233;10143;12052.55
8;t;GET;260;63389;6338;0;428;137972;9507;7444.78
8;t;GET;270;60239;6023;0;396;297029;9998;11783.86
8;t;GET;280;60820;6082;0;487;196704;9895;8333.84
8;t;GET;290;63331;6333;0;631;69453;9516;5914.95
8;t;GET;300;58261;5826;0;526;352087;10338;14001.69
8;t;GET;310;59500;5950;0;440;156612;10122;8907.05
8;t;GET;320;60622;6062;0;436;163190;9950;9437.91
8;t;GET;330;61754;6175;0;628;130835;9798;7564.57
8;t;GET;340;61475;6147;0;370;165154;9740;8522.92
8;t;GET;350;62137;6213;0;538;148850;9818;8486.75
8;t;GET;360;60673;6067;0;437;158732;9973;10258.39
8;t;GET;370;57423;5742;0;382;376571;10525;14873.80
8;t;GET;380;65374;6537;0;554;96887;9251;6605.04
8;t;GET;390;62432;6243;0;508;126274;9686;7554.65
8;t;GET;400;62901;6290;0;542;174007;9614;8095.50
8;t;GET;410;61866;6186;0;527;231766;9767;9469.70
8;t;GET;420;64934;6493;0;543;97707;9292;6578.63
8;t;GET;430;59817;5981;0;506;329030;10107;13123.26
8;t;GET;440;61278;6127;0;403;379935;9828;11734.57
8;t;GET;450;66103;6610;0;476;88354;9107;5909.01
8;t;GET;460;60128;6012;0;464;151504;10013;10347.60
8;t;GET;470;66352;6635;0;515;88262;9077;5918.19
8;t;GET;480;64211;6421;0;451;103157;9377;6246.55
8;t;GET;490;61856;6185;0;511;159034;9743;8814.45
8;t;GET;500;60842;6084;0;426;295326;9898;11953.51
8;t;GET;510;60342;6034;0;599;345359;9977;13623.17
8;t;GET;520;63934;6393;0;588;171576;9418;9067.48
8;t;GET;530;63820;6382;0;492;181900;9442;8937.33
8;t;GET;540;60875;6087;0;630;189339;9879;10238.45
8;t;GET;550;60351;6035;0;465;240391;9994;11850.85
8;t;GET;560;62052;6205;0;535;217786;9704;10437.58
8;t;GET;570;58372;5837;0;486;206416;10314;11969.75
8;t;GET;580;61467;6146;0;497;139676;9798;8403.86
8;t;GET;590;60908;6090;0;620;339619;9951;15024.60
8;t;GET;600;65026;6502;0;621;82281;9258;6163.22
8;t;GET;600;65026;6502;0;621;82281;9258;6163.22
8;global;GET;602.9;65026;6502;0;370;700833;9926;9961
9;t;GET;10;55521;5552;0;651;119691;10849;6851.03
9;t;GET;20;57789;5778;0;479;136673;10416;7896.92
9;t;GET;30;55849;5584;0;509;170750;10794;9772.31
9;t;GET;40;55430;5543;0;555;277353;10872;9597.84
9;t;GET;50;58129;5812;0;643;126922;10359;7549.49
9;t;GET;60;57780;5778;0;658;140602;10418;7655.55
9;t;GET;70;56052;5605;0;675;259591;10745;10420.21
9;t;GET;80;57270;5727;0;537;220447;10507;10531.81
9;t;GET;90;58413;5841;0;555;93084;10318;6959.70
9;t;GET;100;58251;5825;0;685;131031;10341;8107.91
9;t;GET;110;58901;5890;0;587;140995;10228;8018.14
9;t;GET;120;61055;6105;0;464;104858;9864;6607.88
9;t;GET;130;60062;6006;0;518;119774;10023;7298.78
9;t;GET;140;58627;5862;0;514;215367;10273;10215.20
9;t;GET;150;57449;5744;0;638;167950;10479;10821.36
9;t;GET;160;55534;5553;0;474;465519;10839;16420.89
9;t;GET;170;54609;5460;0;616;700428;11034;23486.62
9;t;GET;180;62970;6297;0;525;122014;9532;7461.03
9;t;GET;190;60269;6026;0;369;154582;10033;8174.80
9;t;GET;200;61073;6107;0;547;148363;9897;8719.13
9;t;GET;210;58296;5829;0;485;249349;10354;10971.59
9;t;GET;220;58503;5850;0;644;224377;10298;9686.47
9;t;GET;230;60628;6062;0;614;142247;9979;7646.66
9;t;GET;240;58900;5890;0;504;213278;10268;8931.93
9;t;GET;250;57606;5760;0;502;323195;10497;12172.19
9;t;GET;260;63073;6307;0;502;138564;9583;7149.19
9;t;GET;270;59694;5969;0;432;297152;10132;11792.35
9;t;GET;280;58166;5816;0;492;187957;10379;8501.08
9;t;GET;290;62925;6292;0;456;90902;9601;6098.30
9;t;GET;300;58749;5874;0;600;352286;10255;13820.68
9;t;GET;310;57170;5717;0;501;173382;10530;10009.57
9;t;GET;320;60466;6046;0;486;150792;9965;8458.54
9;t;GET;330;60457;6045;0;589;131705;9958;7835.33
9;t;GET;340;59680;5968;0;465;164589;10099;9638.32
9;t;GET;350;61982;6198;0;499;162647;9707;6877.60
9;t;GET;360;59421;5942;0;594;157930;10144;10234.73
