memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;62999;6299;0;2830;410213;34410;30789.38
7;t;GET;20;62515;6251;0;2512;1062961;34901;35770.59
7;t;GET;30;69338;6933;0;2477;1073017;31419;32467.24
7;t;GET;40;71101;7110;0;2486;397907;28635;16550.55
7;t;GET;50;59132;5913;0;2406;1794942;39182;81238.18
7;t;GET;60;67493;6749;0;2691;253684;32148;26271.14
7;t;GET;70;67238;6723;0;2643;979042;32483;36502.68
7;t;GET;80;67511;6751;0;3119;379935;32268;28838.88
7;t;GET;90;55502;5550;0;2890;971393;38919;68152.43
7;t;GET;100;67819;6781;0;2877;533826;32271;29061.65
7;t;GET;110;61666;6166;0;2953;1048223;35390;44313.81
7;t;GET;120;64880;6488;0;2944;1036373;33286;46354.04
7;t;GET;130;65111;6511;0;2307;1093580;33406;45913.00
7;t;GET;140;58513;5851;0;2761;661206;37528;47670.23
7;t;GET;150;63751;6375;0;2715;331909;34184;31901.55
7;t;GET;160;62422;6242;0;2746;942728;34855;37199.94
7;t;GET;170;70425;7042;0;2285;1023702;30887;29839.04
7;t;GET;180;66846;6684;0;2361;1366357;32444;41667.02
7;t;GET;190;69069;6906;0;2029;1097451;31314;38094.07
7;t;GET;200;69140;6914;0;2953;241086;31419;22978.64
7;t;GET;210;60179;6017;0;2329;1162769;36059;52152.09
7;t;GET;220;58930;5893;0;2075;1221033;36549;60026.52
7;t;GET;230;61377;6137;0;2966;1165275;35563;44009.15
7;t;GET;240;63259;6325;0;2229;1078001;34295;42857.12
7;t;GET;250;67424;6742;0;2968;274858;32108;26712.07
7;t;GET;260;59088;5908;0;3407;1023981;36759;45170.59
7;t;GET;270;51459;5145;0;2630;2209302;42125;75145.61
7;t;GET;280;58479;5847;0;2686;1027288;36988;45564.18
7;t;GET;290;64419;6441;0;2093;1193696;33740;47576.95
7;t;GET;300;64893;6489;0;2072;1527539;33429;56131.21
7;t;GET;310;57416;5741;0;2055;1473136;37740;65251.20
7;t;GET;320;66513;6651;0;2351;578033;32621;30218.12
7;t;GET;330;61970;6197;0;2109;1347882;34974;42860.92
7;t;GET;340;63395;6339;0;2855;1011638;34162;41530.68
7;t;GET;350;61926;6192;0;2538;1159444;35057;51875.38
7;t;GET;360;63423;6342;0;3031;1135621;34144;45515.98
7;t;GET;370;63031;6303;0;3060;1401244;34460;46995.67
7;t;GET;380;63189;6318;0;2615;1040347;33787;34499.00
7;t;GET;390;65974;6597;0;2674;1161094;33363;36284.72
7;t;GET;400;62365;6236;0;2984;1072417;34167;40991.68
7;t;GET;410;65395;6539;0;2757;937808;33739;34261.79
7;t;GET;420;65524;6552;0;2550;245286;32631;25690.46
7;t;GET;430;57665;5766;0;3835;1337010;37615;54695.38
7;t;GET;440;61130;6113;0;1984;1625304;35985;56940.18
7;t;GET;450;63600;6360;0;2650;1252029;34090;53964.44
7;t;GET;460;60148;6014;0;3188;1024458;35488;45400.59
7;t;GET;470;63523;6352;0;2881;988385;34679;37419.96
7;t;GET;480;71916;7191;0;2097;262917;30129;20702.82
7;t;GET;490;63488;6348;0;2237;964663;34155;42965.04
7;t;GET;500;66299;6629;0;2800;793484;32647;30646.42
7;t;GET;510;61085;6108;0;2464;878638;35591;44603.03
7;t;GET;520;63032;6303;0;2941;955391;34328;36984.20
7;t;GET;530;65274;6527;0;2560;491822;32546;24751.68
7;t;GET;540;62480;6248;0;2428;1068485;35417;43616.12
7;t;GET;550;62025;6202;0;2164;1080185;35008;36635.29
7;t;GET;560;65645;6564;0;3305;1277477;32840;37325.26
7;t;GET;570;69151;6915;0;2396;450425;31120;28722.82
7;t;GET;580;61582;6158;0;2306;740413;35206;44548.44
7;t;GET;590;68105;6810;0;2328;969341;32006;31154.44
7;t;GET;600;57398;5739;0;2175;775254;37886;39904.24
7;t;GET;610;64792;6479;0;3134;1240332;33680;40276.87
7;t;GET;620;61683;6168;0;2062;991171;34152;35992.29
7;t;GET;630;62695;6269;0;2515;1124278;35361;59700.31
7;t;GET;640;57631;5763;0;1868;1377131;37920;90318.48
7;t;GET;650;56281;5628;0;2901;1326233;38670;63996.07
7;t;GET;660;60811;6081;0;4322;1349962;35830;53795.93
7;t;GET;670;71144;7114;0;2796;965981;30592;26022.49
7;t;GET;680;55078;5507;0;3648;957327;39552;37875.69
7;t;GET;690;66811;6681;0;2673;506987;32570;30562.80
7;t;GET;700;62174;6217;0;1946;981622;34966;46784.82
7;t;GET;710;61346;6134;0;3733;1359383;35318;53344.49
7;t;GET;720;92026;9202;0;2311;345809;23612;21772.40
7;t;GET;720;92026;9202;0;2311;345809;23612;21772.40
7;global;GET;723.8;92029;9202;0;1868;2209302;34071;43653
8;t;GET;10;83996;8399;0;888;305602;25798;24906.91
8;t;GET;20;68524;6852;0;1166;408239;31555;30578.83
8;t;GET;30;77018;7701;0;1048;1086766;28235;31245.57
8;t;GET;40;85777;8577;0;588;1127305;25272;28632.52
8;t;GET;50;69315;6931;0;1052;1775901;30449;70600.00
8;t;GET;60;73496;7349;0;1057;1355122;30291;32458.51
8;t;GET;70;76924;7692;0;1160;972137;28205;34863.00
8;t;GET;80;76847;7684;0;1022;375523;28223;29919.24
