[INFO ] 2016-11-08 22:15:18.383 [main] UniformHasher - Hasher initialised.
[INFO ] 2016-11-08 22:15:18.390 [main] MiddlewareMain - Starting middleware...
[INFO ] 2016-11-08 22:15:18.390 [main] MiddlewareMain - [load balancer IP]: 10.0.0.6
[INFO ] 2016-11-08 22:15:18.390 [main] MiddlewareMain - [load balancer port]: 11212
[INFO ] 2016-11-08 22:15:18.390 [main] MiddlewareMain - [number of read threads per component]: 64
[INFO ] 2016-11-08 22:15:18.391 [main] MiddlewareMain - [replication factor]: 1
[INFO ] 2016-11-08 22:15:18.391 [main] MiddlewareMain - [memcached addresses]: [10.0.0.12:11211, 10.0.0.4:11211, 10.0.0.11:11211, 10.0.0.8:11211, 10.0.0.5:11211]
[INFO ] 2016-11-08 22:15:18.424 [main] WriteWorker - c0w0 connected to server /10.0.0.12:11211.
[INFO ] 2016-11-08 22:15:18.426 [pool-2-thread-1] WriteWorker - c0w0 started; writing to machines: [0].
[INFO ] 2016-11-08 22:15:18.450 [pool-2-thread-2] ReadWorker - c0r0 started.
[INFO ] 2016-11-08 22:15:18.454 [pool-2-thread-3] ReadWorker - c0r1 started.
[INFO ] 2016-11-08 22:15:18.457 [pool-2-thread-4] ReadWorker - c0r2 started.
[INFO ] 2016-11-08 22:15:18.459 [pool-2-thread-5] ReadWorker - c0r3 started.
[INFO ] 2016-11-08 22:15:18.464 [pool-2-thread-7] ReadWorker - c0r5 started.
[INFO ] 2016-11-08 22:15:18.468 [pool-2-thread-8] ReadWorker - c0r6 started.
[INFO ] 2016-11-08 22:15:18.461 [pool-2-thread-6] ReadWorker - c0r4 started.
[INFO ] 2016-11-08 22:15:18.470 [pool-2-thread-9] ReadWorker - c0r7 started.
[INFO ] 2016-11-08 22:15:18.473 [pool-2-thread-10] ReadWorker - c0r8 started.
[INFO ] 2016-11-08 22:15:18.479 [pool-2-thread-12] ReadWorker - c0r10 started.
[INFO ] 2016-11-08 22:15:18.481 [pool-2-thread-13] ReadWorker - c0r11 started.
[INFO ] 2016-11-08 22:15:18.476 [pool-2-thread-11] ReadWorker - c0r9 started.
[INFO ] 2016-11-08 22:15:18.484 [pool-2-thread-14] ReadWorker - c0r12 started.
[INFO ] 2016-11-08 22:15:18.487 [pool-2-thread-15] ReadWorker - c0r13 started.
[INFO ] 2016-11-08 22:15:18.493 [pool-2-thread-17] ReadWorker - c0r15 started.
[INFO ] 2016-11-08 22:15:18.495 [pool-2-thread-18] ReadWorker - c0r16 started.
[INFO ] 2016-11-08 22:15:18.491 [pool-2-thread-16] ReadWorker - c0r14 started.
[INFO ] 2016-11-08 22:15:18.499 [pool-2-thread-19] ReadWorker - c0r17 started.
[INFO ] 2016-11-08 22:15:18.501 [pool-2-thread-20] ReadWorker - c0r18 started.
[INFO ] 2016-11-08 22:15:18.504 [pool-2-thread-21] ReadWorker - c0r19 started.
[INFO ] 2016-11-08 22:15:18.505 [pool-2-thread-22] ReadWorker - c0r20 started.
[INFO ] 2016-11-08 22:15:18.509 [pool-2-thread-23] ReadWorker - c0r21 started.
[INFO ] 2016-11-08 22:15:18.511 [pool-2-thread-24] ReadWorker - c0r22 started.
[INFO ] 2016-11-08 22:15:18.514 [pool-2-thread-25] ReadWorker - c0r23 started.
[INFO ] 2016-11-08 22:15:18.523 [pool-2-thread-26] ReadWorker - c0r24 started.
[INFO ] 2016-11-08 22:15:18.523 [pool-2-thread-27] ReadWorker - c0r25 started.
[INFO ] 2016-11-08 22:15:18.526 [pool-2-thread-28] ReadWorker - c0r26 started.
[INFO ] 2016-11-08 22:15:18.532 [pool-2-thread-30] ReadWorker - c0r28 started.
[INFO ] 2016-11-08 22:15:18.534 [pool-2-thread-31] ReadWorker - c0r29 started.
[INFO ] 2016-11-08 22:15:18.528 [pool-2-thread-29] ReadWorker - c0r27 started.
[INFO ] 2016-11-08 22:15:18.537 [pool-2-thread-32] ReadWorker - c0r30 started.
[INFO ] 2016-11-08 22:15:18.539 [pool-2-thread-33] ReadWorker - c0r31 started.
[INFO ] 2016-11-08 22:15:18.542 [pool-2-thread-34] ReadWorker - c0r32 started.
[INFO ] 2016-11-08 22:15:18.561 [pool-2-thread-35] ReadWorker - c0r33 started.
[INFO ] 2016-11-08 22:15:18.564 [pool-2-thread-36] ReadWorker - c0r34 started.
[INFO ] 2016-11-08 22:15:18.566 [pool-2-thread-37] ReadWorker - c0r35 started.
[INFO ] 2016-11-08 22:15:18.569 [pool-2-thread-38] ReadWorker - c0r36 started.
[INFO ] 2016-11-08 22:15:18.571 [pool-2-thread-39] ReadWorker - c0r37 started.
[INFO ] 2016-11-08 22:15:18.574 [pool-2-thread-40] ReadWorker - c0r38 started.
[INFO ] 2016-11-08 22:15:18.577 [pool-2-thread-41] ReadWorker - c0r39 started.
[INFO ] 2016-11-08 22:15:18.580 [pool-2-thread-42] ReadWorker - c0r40 started.
[INFO ] 2016-11-08 22:15:18.583 [pool-2-thread-43] ReadWorker - c0r41 started.
[INFO ] 2016-11-08 22:15:18.586 [pool-2-thread-44] ReadWorker - c0r42 started.
[INFO ] 2016-11-08 22:15:18.588 [pool-2-thread-45] ReadWorker - c0r43 started.
[INFO ] 2016-11-08 22:15:18.592 [pool-2-thread-46] ReadWorker - c0r44 started.
[INFO ] 2016-11-08 22:15:18.595 [pool-2-thread-47] ReadWorker - c0r45 started.
[INFO ] 2016-11-08 22:15:18.597 [pool-2-thread-48] ReadWorker - c0r46 started.
[INFO ] 2016-11-08 22:15:18.600 [pool-2-thread-49] ReadWorker - c0r47 started.
[INFO ] 2016-11-08 22:15:18.602 [pool-2-thread-50] ReadWorker - c0r48 started.
[INFO ] 2016-11-08 22:15:18.605 [pool-2-thread-51] ReadWorker - c0r49 started.
[INFO ] 2016-11-08 22:15:18.608 [pool-2-thread-52] ReadWorker - c0r50 started.
[INFO ] 2016-11-08 22:15:18.610 [pool-2-thread-53] ReadWorker - c0r51 started.
[INFO ] 2016-11-08 22:15:18.613 [pool-2-thread-54] ReadWorker - c0r52 started.
[INFO ] 2016-11-08 22:15:18.615 [pool-2-thread-55] ReadWorker - c0r53 started.
[INFO ] 2016-11-08 22:15:18.618 [pool-2-thread-56] ReadWorker - c0r54 started.
[INFO ] 2016-11-08 22:15:18.621 [pool-2-thread-57] ReadWorker - c0r55 started.
[INFO ] 2016-11-08 22:15:18.623 [pool-2-thread-58] ReadWorker - c0r56 started.
[INFO ] 2016-11-08 22:15:18.626 [pool-2-thread-59] ReadWorker - c0r57 started.
[INFO ] 2016-11-08 22:15:18.628 [pool-2-thread-60] ReadWorker - c0r58 started.
[INFO ] 2016-11-08 22:15:18.631 [pool-2-thread-61] ReadWorker - c0r59 started.
[INFO ] 2016-11-08 22:15:18.634 [pool-2-thread-62] ReadWorker - c0r60 started.
[INFO ] 2016-11-08 22:15:18.636 [pool-2-thread-63] ReadWorker - c0r61 started.
[INFO ] 2016-11-08 22:15:18.641 [pool-2-thread-64] ReadWorker - c0r62 started.
[INFO ] 2016-11-08 22:15:18.643 [main] MiddlewareComponent - MiddlewareComponent #0 initialised.
[INFO ] 2016-11-08 22:15:18.643 [pool-2-thread-65] ReadWorker - c0r63 started.
[INFO ] 2016-11-08 22:15:18.645 [main] WriteWorker - c1w0 connected to server /10.0.0.4:11211.
[INFO ] 2016-11-08 22:15:18.645 [pool-2-thread-66] WriteWorker - c1w0 started; writing to machines: [1].
[INFO ] 2016-11-08 22:15:18.647 [pool-2-thread-68] ReadWorker - c1r1 started.
[INFO ] 2016-11-08 22:15:18.648 [pool-2-thread-69] ReadWorker - c1r2 started.
[INFO ] 2016-11-08 22:15:18.649 [pool-2-thread-70] ReadWorker - c1r3 started.
[INFO ] 2016-11-08 22:15:18.646 [pool-2-thread-67] ReadWorker - c1r0 started.
[INFO ] 2016-11-08 22:15:18.656 [pool-2-thread-71] ReadWorker - c1r4 started.
[INFO ] 2016-11-08 22:15:18.657 [pool-2-thread-72] ReadWorker - c1r5 started.
[INFO ] 2016-11-08 22:15:18.658 [pool-2-thread-73] ReadWorker - c1r6 started.
[INFO ] 2016-11-08 22:15:18.659 [pool-2-thread-74] ReadWorker - c1r7 started.
[INFO ] 2016-11-08 22:15:18.660 [pool-2-thread-75] ReadWorker - c1r8 started.
[INFO ] 2016-11-08 22:15:18.661 [pool-2-thread-76] ReadWorker - c1r9 started.
[INFO ] 2016-11-08 22:15:18.663 [pool-2-thread-78] ReadWorker - c1r11 started.
[INFO ] 2016-11-08 22:15:18.664 [pool-2-thread-79] ReadWorker - c1r12 started.
[INFO ] 2016-11-08 22:15:18.662 [pool-2-thread-77] ReadWorker - c1r10 started.
[INFO ] 2016-11-08 22:15:18.671 [pool-2-thread-80] ReadWorker - c1r13 started.
[INFO ] 2016-11-08 22:15:18.672 [pool-2-thread-81] ReadWorker - c1r14 started.
[INFO ] 2016-11-08 22:15:18.673 [pool-2-thread-82] ReadWorker - c1r15 started.
[INFO ] 2016-11-08 22:15:18.676 [pool-2-thread-83] ReadWorker - c1r16 started.
[INFO ] 2016-11-08 22:15:18.677 [pool-2-thread-84] ReadWorker - c1r17 started.
[INFO ] 2016-11-08 22:15:18.678 [pool-2-thread-85] ReadWorker - c1r18 started.
[INFO ] 2016-11-08 22:15:18.685 [pool-2-thread-86] ReadWorker - c1r19 started.
[INFO ] 2016-11-08 22:15:18.686 [pool-2-thread-87] ReadWorker - c1r20 started.
[INFO ] 2016-11-08 22:15:18.687 [pool-2-thread-88] ReadWorker - c1r21 started.
[INFO ] 2016-11-08 22:15:18.688 [pool-2-thread-89] ReadWorker - c1r22 started.
[INFO ] 2016-11-08 22:15:18.690 [pool-2-thread-91] ReadWorker - c1r24 started.
[INFO ] 2016-11-08 22:15:18.691 [pool-2-thread-92] ReadWorker - c1r25 started.
[INFO ] 2016-11-08 22:15:18.692 [pool-2-thread-93] ReadWorker - c1r26 started.
[INFO ] 2016-11-08 22:15:18.689 [pool-2-thread-90] ReadWorker - c1r23 started.
[INFO ] 2016-11-08 22:15:18.699 [pool-2-thread-94] ReadWorker - c1r27 started.
[INFO ] 2016-11-08 22:15:18.700 [pool-2-thread-95] ReadWorker - c1r28 started.
[INFO ] 2016-11-08 22:15:18.701 [pool-2-thread-96] ReadWorker - c1r29 started.
[INFO ] 2016-11-08 22:15:18.702 [pool-2-thread-97] ReadWorker - c1r30 started.
[INFO ] 2016-11-08 22:15:18.703 [pool-2-thread-98] ReadWorker - c1r31 started.
[INFO ] 2016-11-08 22:15:18.704 [pool-2-thread-99] ReadWorker - c1r32 started.
[INFO ] 2016-11-08 22:15:18.707 [pool-2-thread-101] ReadWorker - c1r34 started.
[INFO ] 2016-11-08 22:15:18.708 [pool-2-thread-102] ReadWorker - c1r35 started.
[INFO ] 2016-11-08 22:15:18.710 [pool-2-thread-100] ReadWorker - c1r33 started.
[INFO ] 2016-11-08 22:15:18.716 [pool-2-thread-103] ReadWorker - c1r36 started.
[INFO ] 2016-11-08 22:15:18.716 [pool-2-thread-104] ReadWorker - c1r37 started.
[INFO ] 2016-11-08 22:15:18.717 [pool-2-thread-105] ReadWorker - c1r38 started.
[INFO ] 2016-11-08 22:15:18.719 [pool-2-thread-106] ReadWorker - c1r39 started.
