memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;72382;7238;0;708;967395;23273;39069.42
7;t;GET;20;61735;6173;0;1245;2093416;26918;72764.91
7;t;GET;30;55063;5506;0;1896;1648654;31227;91189.35
7;t;GET;40;53015;5301;0;961;4577027;31937;139914.43
7;t;GET;50;56026;5602;0;849;1072508;28819;55524.06
7;t;GET;60;57956;5795;0;981;3164914;30515;114289.60
7;t;GET;70;75244;7524;0;903;424692;22516;22647.03
7;t;GET;80;54867;5486;0;1372;1942542;30809;88445.35
7;t;GET;90;65265;6526;0;826;1469849;26013;39392.10
7;t;GET;100;69280;6928;0;1070;1394643;24430;53357.45
7;t;GET;110;66140;6614;0;1091;801020;25503;41422.61
7;t;GET;120;63872;6387;0;724;1265489;26464;48406.10
7;t;GET;130;69411;6941;0;1169;1264971;24291;40335.35
7;t;GET;140;50993;5099;0;1218;4359067;32257;129363.27
7;t;GET;150;56226;5622;0;1401;687642;30748;51936.00
7;t;GET;160;59756;5975;0;1062;2294499;28236;72313.40
7;t;GET;170;51621;5162;0;926;3111401;32765;116791.99
7;t;GET;180;46359;4635;0;866;4193103;36154;195700.42
7;t;GET;190;65544;6554;0;1474;5948090;26128;50179.17
7;t;GET;200;55268;5526;0;1295;2410423;30303;90062.37
7;t;GET;210;67171;6717;0;986;3070578;25472;72901.96
7;t;GET;220;51423;5142;0;1231;3214586;32177;101339.70
7;t;GET;230;71424;7142;0;765;441499;23740;29208.75
7;t;GET;240;50662;5066;0;981;2361506;34106;86821.72
7;t;GET;250;62205;6220;0;991;504563;27185;33492.08
7;t;GET;260;45808;4580;0;1038;3776567;36544;129757.02
7;t;GET;270;73442;7344;0;966;1647056;23067;31117.27
7;t;GET;280;62256;6225;0;1065;2882062;26997;93849.97
7;t;GET;290;68719;6871;0;890;3221325;24700;39320.76
7;t;GET;300;46857;4685;0;1163;3727674;36010;131281.05
7;t;GET;310;45994;4599;0;1571;3803040;33928;131977.31
7;t;GET;320;64290;6429;0;712;1743791;28131;66279.87
7;t;GET;330;67860;6786;0;613;701848;24890;36845.47
7;t;GET;340;47229;4722;0;860;4346231;35689;151607.38
7;t;GET;350;51916;5191;0;1305;3616244;32533;119443.56
7;t;GET;360;66544;6654;0;1046;1373581;25335;45670.05
7;t;GET;360;66544;6654;0;1046;1373581;25335;45670.05
7;global;GET;362.1;66543;6654;0;613;5948090;28294;84341
8;t;GET;10;57394;5739;0;985;2092628;29347;81332.28
8;t;GET;20;65237;6523;0;1289;988425;25832;34544.42
8;t;GET;30;57379;5737;0;775;1648306;29384;87660.56
8;t;GET;40;44455;4445;0;1267;4700933;37970;161174.08
8;t;GET;50;46498;4649;0;971;3249474;35805;128990.77
8;t;GET;60;67266;6726;0;1036;1150004;25398;36332.61
8;t;GET;70;65222;6522;0;1158;1940039;25845;71351.14
8;t;GET;80;57648;5764;0;1006;1150777;29225;55038.17
8;t;GET;90;68146;6814;0;1302;1451273;24844;35127.56
8;t;GET;100;61916;6191;0;1011;1413612;27235;62085.55
8;t;GET;110;66981;6698;0;999;646915;25210;35802.71
8;t;GET;120;67243;6724;0;852;1256111;24297;39318.05
