[INFO ] 2016-11-08 23:09:50.605 [main] UniformHasher - Hasher initialised.
[INFO ] 2016-11-08 23:09:50.613 [main] MiddlewareMain - Starting middleware...
[INFO ] 2016-11-08 23:09:50.614 [main] MiddlewareMain - [load balancer IP]: 10.0.0.6
[INFO ] 2016-11-08 23:09:50.614 [main] MiddlewareMain - [load balancer port]: 11212
[INFO ] 2016-11-08 23:09:50.614 [main] MiddlewareMain - [number of read threads per component]: 64
[INFO ] 2016-11-08 23:09:50.614 [main] MiddlewareMain - [replication factor]: 1
[INFO ] 2016-11-08 23:09:50.614 [main] MiddlewareMain - [memcached addresses]: [10.0.0.12:11211, 10.0.0.4:11211, 10.0.0.11:11211, 10.0.0.8:11211, 10.0.0.5:11211]
[INFO ] 2016-11-08 23:09:50.646 [main] WriteWorker - c0w0 connected to server /10.0.0.12:11211.
[INFO ] 2016-11-08 23:09:50.655 [pool-2-thread-1] WriteWorker - c0w0 started; writing to machines: [0].
[INFO ] 2016-11-08 23:09:50.670 [pool-2-thread-2] ReadWorker - c0r0 started.
[INFO ] 2016-11-08 23:09:50.680 [pool-2-thread-3] ReadWorker - c0r1 started.
[INFO ] 2016-11-08 23:09:50.682 [pool-2-thread-4] ReadWorker - c0r2 started.
[INFO ] 2016-11-08 23:09:50.685 [pool-2-thread-5] ReadWorker - c0r3 started.
[INFO ] 2016-11-08 23:09:50.687 [pool-2-thread-6] ReadWorker - c0r4 started.
[INFO ] 2016-11-08 23:09:50.691 [pool-2-thread-7] ReadWorker - c0r5 started.
[INFO ] 2016-11-08 23:09:50.701 [pool-2-thread-8] ReadWorker - c0r6 started.
[INFO ] 2016-11-08 23:09:50.701 [pool-2-thread-9] ReadWorker - c0r7 started.
[INFO ] 2016-11-08 23:09:50.704 [pool-2-thread-10] ReadWorker - c0r8 started.
[INFO ] 2016-11-08 23:09:50.706 [pool-2-thread-11] ReadWorker - c0r9 started.
[INFO ] 2016-11-08 23:09:50.711 [pool-2-thread-12] ReadWorker - c0r10 started.
[INFO ] 2016-11-08 23:09:50.713 [pool-2-thread-13] ReadWorker - c0r11 started.
[INFO ] 2016-11-08 23:09:50.715 [pool-2-thread-14] ReadWorker - c0r12 started.
[INFO ] 2016-11-08 23:09:50.721 [pool-2-thread-16] ReadWorker - c0r14 started.
[INFO ] 2016-11-08 23:09:50.724 [pool-2-thread-17] ReadWorker - c0r15 started.
[INFO ] 2016-11-08 23:09:50.725 [pool-2-thread-15] ReadWorker - c0r13 started.
[INFO ] 2016-11-08 23:09:50.726 [pool-2-thread-18] ReadWorker - c0r16 started.
[INFO ] 2016-11-08 23:09:50.729 [pool-2-thread-19] ReadWorker - c0r17 started.
[INFO ] 2016-11-08 23:09:50.734 [pool-2-thread-21] ReadWorker - c0r19 started.
[INFO ] 2016-11-08 23:09:50.736 [pool-2-thread-22] ReadWorker - c0r20 started.
[INFO ] 2016-11-08 23:09:50.731 [pool-2-thread-20] ReadWorker - c0r18 started.
[INFO ] 2016-11-08 23:09:50.740 [pool-2-thread-23] ReadWorker - c0r21 started.
[INFO ] 2016-11-08 23:09:50.742 [pool-2-thread-24] ReadWorker - c0r22 started.
[INFO ] 2016-11-08 23:09:50.748 [pool-2-thread-26] ReadWorker - c0r24 started.
[INFO ] 2016-11-08 23:09:50.750 [pool-2-thread-27] ReadWorker - c0r25 started.
[INFO ] 2016-11-08 23:09:50.752 [pool-2-thread-25] ReadWorker - c0r23 started.
[INFO ] 2016-11-08 23:09:50.753 [pool-2-thread-28] ReadWorker - c0r26 started.
[INFO ] 2016-11-08 23:09:50.755 [pool-2-thread-29] ReadWorker - c0r27 started.
[INFO ] 2016-11-08 23:09:50.759 [pool-2-thread-30] ReadWorker - c0r28 started.
[INFO ] 2016-11-08 23:09:50.764 [pool-2-thread-32] ReadWorker - c0r30 started.
[INFO ] 2016-11-08 23:09:50.766 [pool-2-thread-33] ReadWorker - c0r31 started.
[INFO ] 2016-11-08 23:09:50.761 [pool-2-thread-31] ReadWorker - c0r29 started.
[INFO ] 2016-11-08 23:09:50.769 [pool-2-thread-34] ReadWorker - c0r32 started.
[INFO ] 2016-11-08 23:09:50.826 [pool-2-thread-35] ReadWorker - c0r33 started.
[INFO ] 2016-11-08 23:09:50.829 [pool-2-thread-36] ReadWorker - c0r34 started.
[INFO ] 2016-11-08 23:09:50.831 [pool-2-thread-37] ReadWorker - c0r35 started.
[INFO ] 2016-11-08 23:09:50.836 [pool-2-thread-39] ReadWorker - c0r37 started.
[INFO ] 2016-11-08 23:09:50.839 [pool-2-thread-40] ReadWorker - c0r38 started.
[INFO ] 2016-11-08 23:09:50.834 [pool-2-thread-38] ReadWorker - c0r36 started.
[INFO ] 2016-11-08 23:09:50.841 [pool-2-thread-41] ReadWorker - c0r39 started.
[INFO ] 2016-11-08 23:09:50.844 [pool-2-thread-42] ReadWorker - c0r40 started.
[INFO ] 2016-11-08 23:09:50.846 [pool-2-thread-43] ReadWorker - c0r41 started.
[INFO ] 2016-11-08 23:09:50.849 [pool-2-thread-44] ReadWorker - c0r42 started.
[INFO ] 2016-11-08 23:09:50.853 [pool-2-thread-46] ReadWorker - c0r44 started.
[INFO ] 2016-11-08 23:09:50.851 [pool-2-thread-45] ReadWorker - c0r43 started.
[INFO ] 2016-11-08 23:09:50.858 [pool-2-thread-47] ReadWorker - c0r45 started.
[INFO ] 2016-11-08 23:09:50.859 [pool-2-thread-48] ReadWorker - c0r46 started.
[INFO ] 2016-11-08 23:09:50.866 [pool-2-thread-50] ReadWorker - c0r48 started.
[INFO ] 2016-11-08 23:09:50.868 [pool-2-thread-51] ReadWorker - c0r49 started.
[INFO ] 2016-11-08 23:09:50.861 [pool-2-thread-49] ReadWorker - c0r47 started.
[INFO ] 2016-11-08 23:09:50.874 [pool-2-thread-53] ReadWorker - c0r51 started.
[INFO ] 2016-11-08 23:09:50.873 [pool-2-thread-52] ReadWorker - c0r50 started.
[INFO ] 2016-11-08 23:09:50.880 [pool-2-thread-55] ReadWorker - c0r53 started.
[INFO ] 2016-11-08 23:09:50.883 [pool-2-thread-56] ReadWorker - c0r54 started.
[INFO ] 2016-11-08 23:09:50.877 [pool-2-thread-54] ReadWorker - c0r52 started.
[INFO ] 2016-11-08 23:09:50.886 [pool-2-thread-57] ReadWorker - c0r55 started.
[INFO ] 2016-11-08 23:09:50.891 [pool-2-thread-59] ReadWorker - c0r57 started.
[INFO ] 2016-11-08 23:09:50.893 [pool-2-thread-60] ReadWorker - c0r58 started.
[INFO ] 2016-11-08 23:09:50.888 [pool-2-thread-58] ReadWorker - c0r56 started.
[INFO ] 2016-11-08 23:09:50.897 [pool-2-thread-61] ReadWorker - c0r59 started.
[INFO ] 2016-11-08 23:09:50.900 [pool-2-thread-62] ReadWorker - c0r60 started.
[INFO ] 2016-11-08 23:09:50.903 [pool-2-thread-63] ReadWorker - c0r61 started.
[INFO ] 2016-11-08 23:09:50.905 [pool-2-thread-64] ReadWorker - c0r62 started.
[INFO ] 2016-11-08 23:09:50.908 [main] MiddlewareComponent - MiddlewareComponent #0 initialised.
[INFO ] 2016-11-08 23:09:50.908 [pool-2-thread-65] ReadWorker - c0r63 started.
[INFO ] 2016-11-08 23:09:50.911 [main] WriteWorker - c1w0 connected to server /10.0.0.4:11211.
[INFO ] 2016-11-08 23:09:50.912 [pool-2-thread-66] WriteWorker - c1w0 started; writing to machines: [1].
[INFO ] 2016-11-08 23:09:50.915 [pool-2-thread-67] ReadWorker - c1r0 started.
[INFO ] 2016-11-08 23:09:50.917 [pool-2-thread-68] ReadWorker - c1r1 started.
[INFO ] 2016-11-08 23:09:50.920 [pool-2-thread-69] ReadWorker - c1r2 started.
[INFO ] 2016-11-08 23:09:50.923 [pool-2-thread-70] ReadWorker - c1r3 started.
[INFO ] 2016-11-08 23:09:50.925 [pool-2-thread-71] ReadWorker - c1r4 started.
[INFO ] 2016-11-08 23:09:50.927 [pool-2-thread-72] ReadWorker - c1r5 started.
[INFO ] 2016-11-08 23:09:50.930 [pool-2-thread-73] ReadWorker - c1r6 started.
[INFO ] 2016-11-08 23:09:50.933 [pool-2-thread-74] ReadWorker - c1r7 started.
[INFO ] 2016-11-08 23:09:50.935 [pool-2-thread-75] ReadWorker - c1r8 started.
[INFO ] 2016-11-08 23:09:50.938 [pool-2-thread-76] ReadWorker - c1r9 started.
[INFO ] 2016-11-08 23:09:50.940 [pool-2-thread-77] ReadWorker - c1r10 started.
[INFO ] 2016-11-08 23:09:50.943 [pool-2-thread-78] ReadWorker - c1r11 started.
[INFO ] 2016-11-08 23:09:50.945 [pool-2-thread-79] ReadWorker - c1r12 started.
[INFO ] 2016-11-08 23:09:50.947 [pool-2-thread-80] ReadWorker - c1r13 started.
[INFO ] 2016-11-08 23:09:50.949 [pool-2-thread-81] ReadWorker - c1r14 started.
[INFO ] 2016-11-08 23:09:50.953 [pool-2-thread-82] ReadWorker - c1r15 started.
[INFO ] 2016-11-08 23:09:50.955 [pool-2-thread-83] ReadWorker - c1r16 started.
[INFO ] 2016-11-08 23:09:50.958 [pool-2-thread-84] ReadWorker - c1r17 started.
[INFO ] 2016-11-08 23:09:50.960 [pool-2-thread-85] ReadWorker - c1r18 started.
[INFO ] 2016-11-08 23:09:50.963 [pool-2-thread-86] ReadWorker - c1r19 started.
