memaslap_number;type;request_type;time;ops;tps;get_misses;min;max;avg;std
7;t;GET;10;60654;6065;0;2183;1001778;39644;49158.76
7;t;GET;20;71900;7190;0;3052;279745;33520;20254.94
7;t;GET;30;66568;6656;0;5121;398951;36183;31284.26
7;t;GET;40;66663;6666;0;3379;724897;36169;31964.44
7;t;GET;50;73705;7370;0;5816;272218;32675;18869.17
7;t;GET;60;64905;6490;0;3901;1080682;37121;37330.79
7;t;GET;70;65892;6589;0;3433;381592;36528;31641.47
7;t;GET;80;60760;6076;0;3457;1303929;39706;59301.37
7;t;GET;90;62551;6255;0;3410;296586;38506;36464.51
7;t;GET;100;62801;6280;0;3850;833363;38381;41630.89
7;t;GET;110;63214;6321;0;2858;1059507;38066;41203.54
7;t;GET;120;64612;6461;0;2541;1400633;37358;53653.65
7;t;GET;130;65264;6526;0;3706;531477;36908;37974.65
7;t;GET;140;63695;6369;0;3443;416000;37552;32557.13
7;t;GET;150;64545;6454;0;4422;1152626;37536;38931.65
7;t;GET;160;59392;5939;0;4030;1203550;40663;53673.67
7;t;GET;170;59196;5919;0;10283;1387590;40692;56738.39
7;t;GET;180;59656;5965;0;2143;1144140;40348;57589.86
7;t;GET;190;54585;5458;0;3324;1530435;44167;81826.11
7;t;GET;200;69224;6922;0;3893;988307;34804;31305.49
7;t;GET;210;65407;6540;0;4703;347652;36818;30119.39
7;t;GET;220;62365;6236;0;2313;1005044;38649;51093.15
7;t;GET;230;69685;6968;0;2958;488590;34559;31905.74
7;t;GET;240;66255;6625;0;3349;379703;36084;26603.43
7;t;GET;250;70153;7015;0;3664;329383;34237;26890.08
7;t;GET;260;55648;5564;0;3061;2530759;43780;120539.18
7;t;GET;270;68608;6860;0;3650;338279;35105;26072.60
7;t;GET;280;63009;6300;0;2984;1193796;38204;45517.95
7;t;GET;290;60319;6031;0;2562;1518614;39995;60162.56
7;t;GET;300;51737;5173;0;2327;1622615;46614;116881.63
7;t;GET;310;59215;5921;0;3104;1224515;40726;55534.85
7;t;GET;320;64341;6434;0;5442;385320;37574;29841.99
7;t;GET;330;70408;7040;0;2656;315332;34374;21259.62
7;t;GET;340;65879;6587;0;3002;1170993;36698;42505.69
7;t;GET;350;63197;6319;0;3513;518990;38129;34063.68
7;t;GET;360;65497;6549;0;3852;1216981;36591;36066.90
7;t;GET;370;63128;6312;0;3327;982055;38351;39279.51
7;t;GET;380;60703;6070;0;3157;932092;39532;36998.84
7;t;GET;390;61047;6104;0;3758;1390748;39660;57928.21
7;t;GET;400;68767;6876;0;5257;288630;35027;23393.04
7;t;GET;410;61423;6142;0;2369;1287435;39238;44816.02
7;t;GET;420;64770;6477;0;2497;1050348;37222;46339.66
7;t;GET;430;60450;6045;0;3850;862570;39870;42780.67
7;t;GET;440;61189;6118;0;2701;516875;38744;36019.35
7;t;GET;450;63504;6350;0;5450;464147;37323;33048.24
7;t;GET;460;63217;6321;0;3260;1091594;39344;55697.48
7;t;GET;470;67499;6749;0;9035;298404;35638;27900.31
7;t;GET;480;60394;6039;0;3692;888592;39967;53531.98
7;t;GET;490;55278;5527;0;6358;1316337;43613;65241.93
7;t;GET;500;67064;6706;0;3804;347221;35903;25136.18
7;t;GET;510;66042;6604;0;4195;326308;36490;28788.73
7;t;GET;520;60143;6014;0;3721;498474;40199;44006.59
7;t;GET;530;67529;6752;0;3275;697952;35711;26865.43
7;t;GET;540;69031;6903;0;3397;369125;34911;24973.37
7;t;GET;550;55065;5506;0;2568;1356331;43743;66840.33
7;t;GET;560;65754;6575;0;4302;1294424;36629;47187.04
7;t;GET;570;60176;6017;0;2063;971627;40067;55491.90
7;t;GET;580;59804;5980;0;3371;1206193;40258;53960.52
7;t;GET;590;57444;5744;0;4935;1246510;41963;54114.82
7;t;GET;600;69509;6950;0;4370;530091;34624;27371.76
7;t;GET;610;57853;5785;0;2246;1422228;41695;70910.95
7;t;GET;620;62753;6275;0;3230;1033967;38386;35627.77
7;t;GET;630;61638;6163;0;3659;1046992;39098;43412.15
